10,0.70091,0.71097,0.71096,0.70596,0.70091,0.70344,0.70847,0.72581,0.70847,0.70594,0.70091,0.70847,0.70596,0.70847,0.68553,0.6958,0.71097,0.70847,0.7209,0.71595,0.71595,0.70847,0.6907,0.70091,0.71595,0.70596,0.70344,0.70091,0.70344,0.71595,0.69837,0.6907,0.70091,0.71595
14,0.64824,0.6618,0.65911,0.65097,0.64549,0.64824,0.6537,0.67245,0.65909,0.65911,0.64822,0.64824,0.64824,0.65911,0.63439,0.64824,0.6618,0.65911,0.67245,0.66981,0.65097,0.65641,0.63439,0.65097,0.66714,0.65097,0.65368,0.64824,0.64549,0.65911,0.64824,0.63439,0.64549,0.6618
15,0.31127,0.31698,0.31698,0.30557,0.29964,0.29964,0.29371,0.33333,0.31698,0.31678,0.29964,0.29371,0.30534,0.30557,0.29371,0.29964,0.29964,0.31698,0.32249,0.31698,0.31698,0.35889,0.29371,0.29371,0.32249,0.30557,0.30557,0.29371,0.29964,0.31698,0.30557,0.28107,0.30557,0.31698
13,0.29371,0.27489,0.28135,0.28107,0.27489,0.28135,0.28135,0.28753,0.28753,0.28135,0.27489,0.27489,0.30534,0.28135,0.26843,0.26843,0.27489,0.29371,0.30557,0.26843,0.29371,0.28135,0.2681,0.29371,0.28753,0.27489,0.26843,0.26843,0.29371,0.29371,0.28753,0.27489,0.28135,0.27489
9,0.14743,0.14743,0.16046,0.17153,0.13636,0.13636,0.17153,0.16046,0.14939,0.17153,0.12333,0.16046,0.17153,0.14939,0.12333,0.14939,0.16046,0.29371,0.18132,0.18132,0.19021,0.16046,0.13636,0.16046,0.16046,0.18132,0.12333,0.13636,0.17153,0.17153,0.14939,0.16046,0.14939,0.16046
11,0.70091,0.71097,0.71096,0.70596,0.70091,0.70344,0.70847,0.72581,0.70847,0.70594,0.70091,0.70847,0.70596,0.70847,0.68553,0.6958,0.71097,0.70847,0.7209,0.71595,0.71595,0.70847,0.6907,0.70091,0.71595,0.70596,0.70344,0.70091,0.70344,0.71595,0.69837,0.6907,0.70091,0.71595
19,0.63716,0.64549,0.63996,0.62876,0.63719,0.64272,0.63996,0.65368,0.64274,0.64272,0.63159,0.63439,0.63439,0.63719,0.62309,0.68552,0.64549,0.64274,0.65641,0.64822,0.63996,0.63719,0.63159,0.63716,0.64824,0.63719,0.63719,0.63439,0.63719,0.64549,0.62594,0.63159,0.63439,0.65097
20,0.2,0.2247,0.21707,0.21707,0.2,0.2,0.21707,0.22525,0.21707,0.22525,0.20888,0.21707,0.23288,0.20888,0.19021,0.20888,0.21707,0.22525,0.24768,0.24051,0.22525,0.22525,0.19021,0.22525,0.23288,0.21707,0.21707,0.19021,0.21707,0.22525,0.20888,0.19021,0.19112,0.23288
18,0.14743,0.14743,0.16046,0.17153,0.13636,0.13636,0.17153,0.16046,0.14939,0.17153,0.12333,0.16046,0.17153,0.14939,0.12333,0.14939,0.16046,0.29371,0.18132,0.18132,0.19021,0.16046,0.13636,0.16046,0.16046,0.18132,0.12333,0.13636,0.17153,0.17153,0.14939,0.16046,0.14939,0.16046
16,0.2,0.2247,0.21707,0.21707,0.2,0.2,0.21707,0.22525,0.21707,0.22525,0.20888,0.21707,0.23288,0.20888,0.19021,0.20888,0.21707,0.22525,0.24768,0.24051,0.22525,0.22525,0.19021,0.22525,0.23288,0.21707,0.21707,0.19021,0.21707,0.22525,0.20888,0.19021,0.19112,0.23288
17,3.7873,3.8283,3.812,3.7741,3.7717,3.7933,3.7699,3.8767,3.8018,3.812,3.768,3.7732,3.7684,3.7703,3.7301,3.7647,3.8036,3.8036,3.8088,3.8111,3.7642,3.7618,3.7519,3.7491,3.8496,3.7882,3.8018,3.7919,3.7472,3.7943,3.7505,3.7675,3.7651,3.8367
26,0.28753,0.28753,0.29371,0.29371,0.27489,0.28753,0.29371,0.29346,0.28107,0.28753,0.27489,0.33333,0.29371,0.28753,0.27489,0.2681,0.29964,0.28135,0.31127,0.29964,0.30534,0.30557,0.28107,0.29371,0.29964,0.29371,0.28107,0.26843,0.28753,0.29964,0.28753,0.26164,0.28135,0.28135
28,0.26164,0.26164,0.26843,0.26164,0.24768,0.25485,0.26164,0.28135,0.26164,0.26843,0.25485,0.25485,0.26843,0.26843,0.25485,0.26164,0.26843,0.26843,0.28135,0.26843,0.27489,0.26164,0.24051,0.25485,0.26843,0.26843,0.25485,0.24768,0.25447,0.27489,0.26164,0.24051,0.26164,0.26843
24,0.6618,0.67245,0.66979,0.66446,0.66714,0.66448,0.66448,0.68293,0.66448,0.66714,0.65911,0.65911,0.66448,0.66448,0.65097,0.65641,0.67509,0.67245,0.67771,0.67771,0.67509,0.66714,0.65641,0.66448,0.68293,0.66979,0.66446,0.66448,0.6618,0.66981,0.65911,0.65641,0.66448,0.66981
31,2.212,2.2392,2.2644,2.2056,2.2144,2.2184,2.2112,2.2668,2.2248,2.2296,2.2096,2.2152,2.204,2.2104,2.178,2.212,2.224,2.2256,2.2368,2.2376,2.2104,2.208,2.1927,2.2008,2.2502,2.2144,2.2216,2.2152,2.1983,2.2176,2.1927,2.2008,2.2008,2.2431
23,0.89463,0.90057,0.90646,0.89263,0.88865,0.90057,0.89661,0.91814,0.90057,0.90253,0.89065,0.89264,0.8966,0.90056,0.88263,0.89264,0.90253,0.90057,0.91232,0.90449,0.89859,0.9045,0.88865,0.89065,0.91621,0.89661,0.94672,0.89264,0.89463,0.90057,0.88865,0.89065,0.89065,0.90841
25,0.031623,0.031623,0.031623,0.031623,0.031623,0.031623,0.031623,0.031623,0.031623,0.031623,0.031623,0.031623,0.031623,0.09003,0.031623,0.031623,0.031623,0.031623,0.09003,0.12333,0.12333,0.09003,0.031623,0.09003,0.031623,0.031623,0.031623,0.031623,0.09003,0.031623,0.09003,0.031623,0.031623,0.031623
27,0.51023,0.51023,0.51371,0.51023,0.50322,0.51371,0.51371,0.52397,0.51371,0.51023,0.50675,0.50322,0.5067,0.51371,0.49611,0.49969,0.52058,0.51715,0.52054,0.52397,0.51715,0.51023,0.49969,0.50675,0.51715,0.51023,0.50675,0.55043,0.50675,0.52397,0.5067,0.49611,0.51023,0.51371
22,1.106,1.1219,1.1155,1.1376,1.106,1.1124,1.1076,1.1361,1.1155,1.1155,1.106,1.1108,1.1043,1.1108,1.0979,1.1027,1.1171,1.1124,1.1235,1.1251,1.1124,1.1108,1.1027,1.1076,1.1345,1.114,1.1108,1.1108,1.1043,1.114,1.1076,1.1043,1.1108,1.1251
30,0.63716,0.64549,0.63996,0.62876,0.63719,0.64272,0.63996,0.65368,0.64274,0.64272,0.63159,0.63439,0.63439,0.63719,0.62309,0.68552,0.64549,0.64274,0.65641,0.64822,0.63996,0.63719,0.63159,0.63716,0.64824,0.63719,0.63719,0.63439,0.63719,0.64549,0.62594,0.63159,0.63439,0.65097
29,0.39664,0.40106,0.40106,0.39664,0.38757,0.38757,0.40549,0.40549,0.4054,0.40549,0.3921,0.3921,0.4054,0.40549,0.38294,0.38294,0.40983,0.39664,0.41416,0.40983,0.41416,0.40549,0.38757,0.40549,0.40106,0.39664,0.38294,0.39664,0.40106,0.41416,0.40106,0.39664,0.38757,0.40549
21,0.48157,0.48521,0.4889,0.47414,0.47414,0.47788,0.48521,0.49969,0.48526,0.48526,0.48157,0.47788,0.48526,0.48157,0.46658,0.47788,0.49253,0.49248,0.50322,0.56634,0.50322,0.4889,0.46658,0.47039,0.49611,0.49253,0.48157,0.48157,0.49253,0.4889,0.47414,0.46278,0.47414,0.4889
34,0.26164,0.26164,0.26843,0.26164,0.24768,0.25485,0.26164,0.28135,0.26164,0.26843,0.25485,0.25485,0.26843,0.26843,0.25485,0.26164,0.26843,0.26843,0.28135,0.26843,0.27489,0.26164,0.24051,0.25485,0.26843,0.26843,0.25485,0.24768,0.25447,0.27489,0.26164,0.24051,0.26164,0.26843
36,0.39664,0.40106,0.40106,0.39664,0.38757,0.38757,0.40549,0.40549,0.4054,0.40549,0.3921,0.3921,0.4054,0.40549,0.38294,0.38294,0.40983,0.39664,0.41416,0.40983,0.41416,0.40549,0.38757,0.40549,0.40106,0.39664,0.38294,0.39664,0.40106,0.41416,0.40106,0.39664,0.38757,0.40549
35,0.39664,0.40106,0.40106,0.39664,0.38757,0.38757,0.40549,0.40549,0.4054,0.40549,0.3921,0.3921,0.4054,0.40549,0.38294,0.38294,0.40983,0.39664,0.41416,0.40983,0.41416,0.40549,0.38757,0.40549,0.40106,0.39664,0.38294,0.39664,0.40106,0.41416,0.40106,0.39664,0.38757,0.40549
32,0.26164,0.26164,0.26843,0.26164,0.24768,0.25485,0.26164,0.28135,0.26164,0.26843,0.25485,0.25485,0.26843,0.26843,0.25485,0.26164,0.26843,0.26843,0.28135,0.26843,0.27489,0.26164,0.24051,0.25485,0.26843,0.26843,0.25485,0.24768,0.25447,0.27489,0.26164,0.24051,0.26164,0.26843
39,0.031623,0.031623,0.060826,0.10668,0.031623,0.031623,0.060826,0.060826,0.060826,0.031623,0.031623,0.031623,0.060826,0.060826,0.031623,0.031623,0.10668,0.031623,0.09003,0.031623,0.10668,0.09003,0.031623,0.060826,0.077478,0.077478,0.09003,0.031623,0.10668,0.077478,0.09003,0.031623,0.16046,0.031623
37,0.31127,0.31698,0.31698,0.30557,0.29964,0.29964,0.29371,0.33333,0.31698,0.31678,0.29964,0.29371,0.30534,0.30557,0.29371,0.29964,0.29964,0.31698,0.32249,0.31698,0.31698,0.35889,0.29371,0.29371,0.32249,0.30557,0.30557,0.29371,0.29964,0.31698,0.30557,0.28107,0.30557,0.31698
33,2.212,2.2392,2.2644,2.2056,2.2144,2.2184,2.2112,2.2668,2.2248,2.2296,2.2096,2.2152,2.204,2.2104,2.178,2.212,2.224,2.2256,2.2368,2.2376,2.2104,2.208,2.1927,2.2008,2.2502,2.2144,2.2216,2.2152,2.1983,2.2176,2.1927,2.2008,2.2008,2.2431
38,0.26164,0.26164,0.26843,0.26164,0.24768,0.25485,0.26164,0.28135,0.26164,0.26843,0.25485,0.25485,0.26843,0.26843,0.25485,0.26164,0.26843,0.26843,0.28135,0.26843,0.27489,0.26164,0.24051,0.25485,0.26843,0.26843,0.25485,0.24768,0.25447,0.27489,0.26164,0.24051,0.26164,0.26843
45,0.26164,0.26164,0.26843,0.26164,0.24768,0.25485,0.26164,0.28135,0.26164,0.26843,0.25485,0.25485,0.26843,0.26843,0.25485,0.26164,0.26843,0.26843,0.28135,0.26843,0.27489,0.26164,0.24768,0.25485,0.26843,0.26843,0.25485,0.24768,0.25447,0.27489,0.26164,0.24051,0.26164,0.26843
49,0.6618,0.67245,0.66979,0.66446,0.66714,0.66448,0.66448,0.68293,0.66448,0.66714,0.65911,0.65911,0.66448,0.66448,0.65097,0.65641,0.67509,0.67245,0.67771,0.67771,0.67509,0.66714,0.65641,0.66448,0.68293,0.66979,0.66446,0.66448,0.6618,0.66981,0.65911,0.65641,0.66448,0.66981
47,0.26164,0.26164,0.26843,0.26164,0.24768,0.25485,0.26164,0.28135,0.26164,0.26843,0.25485,0.25485,0.26843,0.26843,0.25485,0.26164,0.26843,0.26843,0.28135,0.26843,0.27489,0.26164,0.24768,0.25485,0.26843,0.26843,0.25485,0.24768,0.25447,0.27489,0.26164,0.24051,0.26164,0.26843
50,1.1454,1.1623,1.1593,1.1439,1.1423,1.15,1.1439,1.182,1.1955,1.1577,1.1439,1.147,1.1407,1.1439,1.1187,1.1454,1.1577,1.1562,1.1684,1.1639,1.1454,1.1439,1.1314,1.1376,1.1745,1.147,1.1516,1.1439,1.1376,1.15,1.1329,1.1376,1.1407,1.1669
44,0.2,0.2247,0.21707,0.21707,0.2,0.2,0.21707,0.22525,0.21707,0.22525,0.20888,0.21707,0.23288,0.20888,0.19021,0.20888,0.21707,0.22525,0.24768,0.24051,0.22525,0.22525,0.19021,0.22525,0.23288,0.21707,0.21707,0.19021,0.21707,0.22525,0.20888,0.19021,0.19112,0.23288
43,0.2,0.2247,0.21707,0.21707,0.2,0.2,0.21707,0.22525,0.21707,0.22525,0.20888,0.21707,0.23288,0.20888,0.19021,0.20888,0.21707,0.22525,0.24768,0.24051,0.22525,0.22525,0.19021,0.22525,0.23288,0.21707,0.21707,0.19021,0.21707,0.22525,0.20888,0.19021,0.19112,0.23288
48,0.39664,0.40106,0.40106,0.39664,0.38757,0.38757,0.40549,0.40549,0.4054,0.40549,0.3921,0.3921,0.4054,0.40549,0.38294,0.38294,0.40983,0.39664,0.41416,0.40983,0.41416,0.40549,0.38757,0.40549,0.40106,0.39664,0.38294,0.39664,0.40106,0.41416,0.40106,0.39664,0.38757,0.40549
42,0.26164,0.26164,0.26843,0.26164,0.24768,0.25485,0.26164,0.28135,0.26164,0.26843,0.25485,0.25485,0.26843,0.26843,0.25485,0.26164,0.26843,0.26843,0.28135,0.26843,0.27489,0.26164,0.24051,0.25485,0.26843,0.26843,0.25485,0.24768,0.25447,0.27489,0.26164,0.24051,0.26164,0.26843
40,0.63716,0.64549,0.63996,0.62876,0.63719,0.64272,0.63996,0.65368,0.64274,0.64272,0.63159,0.63439,0.63439,0.63719,0.62309,0.68552,0.64549,0.64274,0.65641,0.64822,0.63996,0.63719,0.63159,0.63716,0.64824,0.63719,0.63719,0.63439,0.63719,0.64549,0.62594,0.63159,0.63439,0.65097
46,1.3777,1.3995,1.3918,1.3726,1.3752,1.3842,1.3764,1.4221,1.4159,1.3893,1.379,1.3829,1.37,1.3816,1.3543,1.3739,1.4196,1.3854,1.3995,1.3995,1.3764,1.3739,1.3622,1.3674,1.4071,1.3803,1.3854,1.3777,1.3957,1.3816,1.3635,1.3687,1.37,1.4007
41,0.70344,0.70596,0.71097,0.70596,0.69837,0.70596,0.70091,0.72579,0.70344,0.70847,0.69837,0.70344,0.70596,0.70091,0.71843,0.6958,0.70847,0.70596,0.71595,0.71346,0.70847,0.70594,0.6958,0.70344,0.71595,0.71096,0.70596,0.70089,0.70596,0.74989,0.70847,0.69837,0.71097,0.71595
60,1.9141,1.9048,1.8973,1.8757,1.888,1.887,1.8851,1.9308,1.8936,1.8992,1.8776,1.8851,1.8757,1.8832,1.8566,1.8842,1.8955,1.8945,1.902,1.9048,1.8823,1.8814,1.8652,1.8757,1.9188,1.8861,1.8908,1.888,1.8738,1.8917,1.8662,1.8728,1.8757,1.9104
56,0.74513,0.75696,0.75696,0.74751,0.74513,0.74751,0.74513,0.76628,0.75225,0.75225,0.74513,0.74989,0.75225,0.74751,0.73311,0.74512,0.75696,0.75696,0.76163,0.7593,0.75225,0.75225,0.74033,0.74751,0.76628,0.78686,0.74989,0.74751,0.74751,0.75225,0.74512,0.73794,0.74513,0.75929
54,1.1454,1.1623,1.1593,1.1439,1.1423,1.15,1.1439,1.182,1.1955,1.1577,1.1439,1.147,1.1407,1.1439,1.1187,1.1454,1.1577,1.1562,1.1684,1.1639,1.1454,1.1439,1.1314,1.1376,1.1745,1.147,1.1516,1.1439,1.1376,1.15,1.1329,1.1376,1.1407,1.1669
61,0.24005,0.27489,0.27489,0.24051,0.24768,0.25485,0.25447,0.28135,0.26164,0.26164,0.25447,0.24005,0.26164,0.25485,0.22525,0.24051,0.26843,0.26843,0.27489,0.26164,0.27489,0.26164,0.22525,0.24768,0.26843,0.24768,0.24768,0.24768,0.24051,0.25447,0.25485,0.24051,0.25485,0.25485
59,0.46658,0.47414,0.47414,0.47039,0.46658,0.47414,0.46658,0.48157,0.47033,0.53736,0.46278,0.46658,0.47788,0.47033,0.45891,0.45891,0.47788,0.48157,0.48526,0.48526,0.48157,0.47039,0.46278,0.46658,0.48157,0.47414,0.46271,0.46278,0.47039,0.47414,0.47039,0.4511,0.46271,0.47788
51,0.26164,0.26164,0.26843,0.26164,0.24768,0.25485,0.26164,0.28135,0.26164,0.26843,0.25485,0.25485,0.26843,0.26843,0.25485,0.26164,0.26843,0.26843,0.28135,0.26843,0.27489,0.26164,0.24768,0.25485,0.26843,0.26843,0.25485,0.24768,0.25447,0.27489,0.26164,0.24051,0.26164,0.26843
57,1.1219,1.1329,1.1298,1.1171,1.1219,1.1219,1.1235,1.147,1.1266,1.1282,1.1203,1.1235,1.1155,1.1203,1.0995,1.1219,1.1266,1.1251,1.1623,1.1439,1.1282,1.1235,1.1092,1.1155,1.1423,1.1219,1.1219,1.1219,1.1171,1.1219,1.1092,1.1171,1.1155,1.1361
58,1.106,1.1219,1.1155,1.1376,1.106,1.1124,1.1076,1.1361,1.1155,1.1155,1.106,1.1108,1.1043,1.1108,1.0979,1.1027,1.1171,1.1124,1.1235,1.1251,1.1124,1.1108,1.1027,1.1076,1.1345,1.114,1.1108,1.1108,1.1043,1.114,1.1076,1.1043,1.1108,1.1251
55,0.70091,0.71097,0.71096,0.70596,0.70091,0.70344,0.70847,0.72581,0.70847,0.70594,0.70091,0.70847,0.70596,0.70847,0.68553,0.6958,0.71097,0.70847,0.7209,0.71595,0.71595,0.70847,0.6907,0.70091,0.71595,0.70596,0.70344,0.70091,0.70344,0.71595,0.69837,0.6907,0.70091,0.71595
53,2.3286,2.3604,2.3499,2.3225,2.3324,2.337,2.3324,2.3911,2.3431,2.3484,2.3148,2.3171,2.3187,2.3171,2.2933,2.3072,2.3408,2.3423,2.3453,2.3469,2.3118,2.3102,2.3072,2.3156,2.3739,2.3309,2.3415,2.3347,2.2987,2.3377,2.3087,2.3179,2.3171,2.3649
52,0.8222,0.83719,0.82866,0.82651,0.82866,0.82866,0.82651,0.85191,0.83293,0.8308,0.82866,0.8308,0.82651,0.82866,0.80913,0.82651,0.8308,0.83506,0.84142,0.84142,0.83293,0.8265,0.81787,0.81351,0.84142,0.8308,0.82436,0.82436,0.82436,0.83293,0.82004,0.82004,0.8222,0.83719
71,2.3694,2.414,2.4029,2.3694,2.3664,2.3881,2.3814,2.4367,2.397,2.4015,2.3717,2.3837,2.3664,2.3747,2.3202,2.3604,2.3837,2.3963,2.4103,2.414,2.3777,2.3702,2.3559,2.3453,2.4162,2.3724,2.3941,2.3844,2.34,2.3881,2.3499,2.3642,2.3446,2.4184
72,0.26164,0.26164,0.26843,0.26164,0.24768,0.25485,0.26164,0.28135,0.26164,0.26843,0.25485,0.25485,0.26843,0.26843,0.25485,0.26164,0.26843,0.26843,0.28135,0.26843,0.27489,0.26164,0.24768,0.25485,0.26843,0.26843,0.25485,0.24768,0.25447,0.27489,0.26164,0.24051,0.26164,0.26843
68,0.28753,0.28753,0.29371,0.29371,0.27489,0.28753,0.29371,0.29346,0.28107,0.28753,0.27489,0.33333,0.29371,0.28753,0.27489,0.2681,0.29964,0.28135,0.31127,0.29964,0.30534,0.30557,0.28107,0.29371,0.29964,0.29371,0.28107,0.26843,0.28753,0.29964,0.28753,0.26164,0.28135,0.28135
67,0.6618,0.66448,0.66714,0.66448,0.65641,0.66446,0.6618,0.67771,0.6618,0.66446,0.66714,0.6618,0.66448,0.66714,0.6537,0.65097,0.66448,0.6618,0.68033,0.67245,0.66714,0.6618,0.65368,0.65641,0.67509,0.66448,0.6618,0.65641,0.65909,0.66714,0.65641,0.65097,0.65641,0.67245
63,0.26164,0.26164,0.26843,0.26164,0.24768,0.25485,0.26164,0.28135,0.26164,0.26843,0.25485,0.25485,0.26843,0.26843,0.25485,0.26164,0.26843,0.26843,0.28135,0.26843,0.27489,0.26164,0.24768,0.25485,0.26843,0.26843,0.25485,0.24768,0.25447,0.27489,0.26164,0.24051,0.26164,0.26843
70,0.74513,0.75696,0.75696,0.74751,0.74513,0.74751,0.74513,0.76628,0.75225,0.75225,0.74513,0.74989,0.75225,0.74751,0.73311,0.74512,0.75696,0.75696,0.76163,0.7593,0.75225,0.75225,0.74033,0.74751,0.76628,0.78686,0.74989,0.74751,0.74751,0.75225,0.74512,0.73794,0.74513,0.75929
65,0.83719,0.85191,0.84773,0.83506,0.83719,0.83719,0.83506,0.86638,0.84563,0.84982,0.83506,0.83719,0.82866,0.83931,0.82004,0.83293,0.84353,0.84563,0.85607,0.85399,0.84142,0.83931,0.82651,0.83079,0.86021,0.83931,0.84353,0.83505,0.85814,0.83931,0.82651,0.82651,0.8308,0.8519
62,1.106,1.1219,1.1155,1.1376,1.106,1.1124,1.1076,1.1361,1.1155,1.1155,1.106,1.1108,1.1043,1.1108,1.0979,1.1027,1.1171,1.1124,1.1235,1.1251,1.1124,1.1108,1.1027,1.1076,1.1345,1.114,1.1108,1.1108,1.1043,1.114,1.1076,1.1043,1.1108,1.1251
66,0.26164,0.26164,0.26843,0.26164,0.24768,0.25485,0.26164,0.28135,0.26164,0.26843,0.25485,0.25485,0.26843,0.26843,0.25485,0.26164,0.26843,0.26843,0.28135,0.26843,0.27489,0.26164,0.24768,0.25485,0.26843,0.26843,0.25485,0.24768,0.25447,0.27489,0.26164,0.24051,0.26164,0.26843
64,0.2,0.2,0.19021,0.18132,0.19112,0.19112,0.18132,0.20819,0.2,0.2,0.18132,0.18132,0.2,0.19112,0.16046,0.17153,0.2,0.18132,0.24051,0.20888,0.21707,0.17153,0.17153,0.19112,0.2,0.2,0.19112,0.14743,0.18132,0.28753,0.16046,0.14743,0.18132,0.20888
69,0.26164,0.26164,0.26843,0.26164,0.24768,0.25485,0.26164,0.28135,0.26164,0.26843,0.25485,0.25485,0.26843,0.26843,0.25485,0.26164,0.26843,0.26843,0.28135,0.26843,0.27489,0.26164,0.24768,0.25485,0.26843,0.26843,0.25485,0.24768,0.25447,0.27489,0.26164,0.24051,0.26164,0.26843
79,0.67245,0.6907,0.68553,0.66448,0.65909,0.67507,0.67245,0.71595,0.68033,0.68293,0.66448,0.66981,0.66448,0.66981,0.64274,0.66446,0.72581,0.68033,0.69837,0.69326,0.67245,0.66714,0.64549,0.65641,0.69837,0.67245,0.67245,0.66714,0.65641,0.67507,0.65641,0.65097,0.65911,0.69837
75,0.6618,0.66448,0.66714,0.66448,0.65641,0.66446,0.6618,0.67771,0.6618,0.66446,0.66714,0.6618,0.66448,0.66714,0.6537,0.65097,0.66448,0.6618,0.68033,0.67245,0.66714,0.6618,0.65368,0.65641,0.67509,0.66448,0.6618,0.65641,0.65909,0.66714,0.65641,0.65097,0.65641,0.67245
73,0.26164,0.26164,0.26843,0.26164,0.24768,0.25485,0.26164,0.28135,0.26164,0.26843,0.25485,0.25485,0.26843,0.26843,0.25485,0.26164,0.26843,0.26843,0.28135,0.26843,0.27489,0.26164,0.24768,0.25485,0.26843,0.26843,0.25485,0.24768,0.25447,0.27489,0.26164,0.24051,0.26164,0.26843
77,0.83719,0.85191,0.84773,0.83506,0.83719,0.83719,0.83506,0.86638,0.84563,0.84982,0.83506,0.83719,0.82866,0.83931,0.82004,0.83293,0.84353,0.84563,0.85607,0.85399,0.84142,0.83931,0.82219,0.83079,0.86021,0.83931,0.84353,0.83505,0.85814,0.83931,0.82651,0.82651,0.8308,0.8519
81,0.031623,0.060826,0.060826,0.060826,0.060826,0.09003,0.09003,0.10668,0.10668,0.09003,0.031623,0.09003,0.13636,0.09003,0.031623,0.060826,0.060826,0.12333,0.10668,0.09003,0.13636,0.09003,0.077478,0.10668,0.10668,0.12333,0.060826,0.031623,0.060826,0.12333,0.10668,0.060826,0.09003,0.060826
83,0.13636,0.14939,0.17153,0.16046,0.13636,0.11971,0.14939,0.13636,0.14743,0.14939,0.11971,0.13636,0.16046,0.13636,0.13636,0.12333,0.17153,0.13636,0.18132,0.16046,0.18132,0.14939,0.12333,0.18132,0.16046,0.16046,0.10668,0.12333,0.17153,0.17153,0.14939,0.12333,0.14939,0.14743
76,0.83719,0.85191,0.84773,0.83506,0.83719,0.83719,0.83506,0.86638,0.84563,0.84982,0.83506,0.83719,0.82866,0.83931,0.82004,0.83293,0.84353,0.84563,0.85607,0.85399,0.84142,0.83931,0.82219,0.83079,0.86021,0.83931,0.84353,0.83505,0.85814,0.83931,0.82651,0.82651,0.8308,0.8519
82,0.10668,0.14743,0.13636,0.13636,0.11971,0.14939,0.16046,0.14939,0.16046,0.14939,0.13636,0.10668,0.16046,0.16046,0.10668,0.12333,0.17153,0.14939,0.18132,0.17153,0.17153,0.19112,0.13636,0.17025,0.17153,0.17153,0.11971,0.12333,0.16046,0.16046,0.14939,0.10668,0.14939,0.14939
