12,0.28135,0.31678,0.26843,0.27489,0.30557,0.29964,0.33333,0.31127,0.29371,0.32249,0.32249,0.31698,0.24051,0.29964,0.328,0.18132,0.30557,0.29964,0.29964,0.31127,0.31698,0.34382,0.30557,0.30557,0.28135,0.10668,0.27489,0.31698,0.30557,0.33865,0.26843,0.24768,0.26843,0.31127,0.28135,0.23288,0.23288,0.29371,0.29371,0.27489,0.31127,0.31698,0.29371,0.31698,0.28135
9,0.82866,0.91814,0.81787,0.84142,0.92585,0.94296,0.89263,0.85399,0.89264,0.96346,0.88062,1.245,0.67771,0.81569,0.96162,0.45891,0.8786,0.88665,0.86227,0.91814,0.89661,0.9653,0.91621,0.92008,0.82866,0.85814,0.82004,0.9542,0.96346,0.90842,0.83079,0.74513,0.78461,0.90253,0.8308,0.58486,0.67507,0.8725,0.83293,0.71595,0.87047,0.90646,0.87455,0.92968,0.85814
8,0.65097,0.73794,0.57567,0.66448,0.73554,0.7209,0.71595,0.60864,0.70344,0.70847,0.63996,0.66981,0.52058,0.58486,0.71097,0.30557,0.70596,0.69326,1.0294,0.71843,0.72825,0.69582,0.71595,0.72825,0.66714,0.60867,0.58788,0.73069,0.67245,0.67509,0.65909,0.55684,0.61448,0.69326,0.65641,0.40549,0.51371,0.78913,0.58788,0.53071,0.71595,0.7209,0.66448,0.66448,0.64824
2,0.031623,0.031623,0.060826,0.060826,0.031623,0.060826,0.077478,0.031623,0.031623,0.031623,0.09003,0.060826,0.12333,0.031623,0.09003,0.031623,0.031623,0.031623,0.060826,0.031623,0.031623,0.060826,0.031623,0.031623,0.060826,0.060826,0.031623,0.09003,0.031623,0.09003,0.060826,0.060826,0.031623,0.060826,0.09003,0.077478,0.060826,0.060826,0.09003,0.077478,0.09003,0.09003,0.031623,0.077478,0.060826
7,1.4159,1.6063,1.3464,1.4579,1.6402,1.6206,1.5773,1.4221,1.5751,1.5852,1.2421,1.5739,1.1985,1.3906,1.5885,0.79585,1.5603,1.5762,1.5047,1.6424,1.625,1.4033,1.6151,1.6019,1.2676,1.1999,1.3635,1.603,1.5443,1.5443,1.4701,1.3103,1.3674,1.5952,1.4494,0.98534,1.173,1.4845,1.3674,1.2058,1.5094,1.5952,1.5035,1.5153,1.4688
11,0.09003,0.11971,0.09003,0.10668,0.10668,0.12333,0.12333,0.09003,0.09003,0.13636,0.13636,0.10668,0.060826,0.22525,0.13636,0.060826,0.12333,0.031623,0.10668,0.077478,0.10668,0.13636,0.060826,0.060826,0.060826,0.10668,0.10668,0.10668,0.09003,0.17153,0.077478,0.09003,0.09003,0.13636,0.10668,0.09003,0.031623,0.12333,0.13636,0.12333,0.12333,0.077478,0.12333,0.12333,0.12333
6,0.17153,0.18132,0.17153,0.16046,0.18132,0.16046,0.18132,0.19112,0.16046,0.17153,0.18132,0.19112,0.13636,0.16046,0.19112,0.060826,0.17153,0.17153,0.18132,0.16046,0.17153,0.19021,0.16046,0.16046,0.13636,0.17153,0.17153,0.2,0.17153,0.2,0.16046,0.14939,0.17025,0.18132,0.18132,0.11971,0.10668,0.18132,0.2,0.18132,0.17153,0.16046,0.14939,0.19112,0.16046
3,0.031623,0.060826,0.060826,0.031623,0.060826,0.060826,0.09003,0.10668,0.031623,0.060826,0.12333,0.031623,0.031623,0.031623,0.09003,0.031623,0.10668,0.031623,0.060826,0.031623,0.09003,0.10668,0.031623,0.060826,0.10668,0.10668,0.060826,0.09003,0.077478,0.12333,0.060826,0.33333,0.031623,0.10668,0.09003,0.12333,0.060826,0.09003,0.12333,0.12333,0.12333,0.09003,0.031623,0.060826,0.060826
13,0.31698,0.36879,0.37354,0.33865,0.37354,0.35902,0.3639,0.35401,0.35401,0.3783,0.35902,0.38294,0.32249,0.33865,0.38294,0.2247,0.34899,0.35902,0.35401,0.35902,0.36879,0.38757,0.35902,0.35401,0.33333,0.34899,0.14743,0.38294,0.37354,0.3639,0.328,0.31127,0.31678,0.37354,0.34382,0.29371,0.31127,0.35902,0.23288,0.35902,0.35401,0.37818,0.33865,0.3783,0.33333
1,0.23288,0.26843,0.22525,0.2,0.28135,0.27489,0.26164,0.21707,0.25485,0.24768,0.25485,0.24768,0.21707,0.2,0.27489,0.10668,0.26164,0.24768,0.26164,0.26164,0.26843,0.27489,0.26164,0.26843,0.24768,0.22525,0.20819,0.26843,0.24051,0.27489,0.24051,0.19112,0.23288,0.26843,0.24768,0.18132,0.2,0.26164,0.25485,0.21707,0.26843,0.28135,0.24051,0.25485,0.23288
