15,0.63159,0.64274,0.69198,0.56162,0.56791,0.5924,0.56477,0.56162,0.6188,0.5909,0.62452,0.60281,0.69198,0.69198,0.57568,0.56003,0.63997,0.62452,0.57258,0.60575,0.55525,0.62165,0.5924,0.69198,0.57413,0.62024,0.53733,0.65506,0.63997,0.55844,0.61013,0.60575,0.55525,0.56791,0.55044,0.69198,0.56791,0.57257,0.61156,0.56162,0.57721,0.58181,0.58789,0.58181,0.56319,0.61737,0.54882,0.69198,0.69198,0.62452
17,1.9879,2.0043,2.1658,1.6877,1.7649,1.8082,1.7904,1.7538,1.9509,1.8101,1.945,1.8519,2.1658,2.1658,1.7624,1.7533,2.0277,1.9029,1.7589,1.9113,1.6761,1.9636,1.8471,2.1658,1.7963,1.9001,1.7066,2.0542,2.0277,1.7472,1.928,1.9113,1.7185,1.8461,1.735,2.1658,1.78,1.7584,1.7829,1.7909,1.735,1.8101,1.7998,1.7829,1.737,1.8941,1.692,2.1658,2.1658,1.945
10,0.92297,0.92681,0.99073,0.76164,0.8308,0.834,0.83187,0.80694,0.9094,0.84142,0.88364,0.86638,0.99073,0.99073,0.83825,0.81133,0.93824,0.87048,0.834,0.87961,0.77206,0.92777,0.85295,0.99073,0.83719,0.89463,0.77091,0.9486,0.93824,0.82544,0.8976,0.87961,0.79362,0.82004,0.79808,0.99073,0.82651,0.83613,0.84563,0.86021,0.80031,0.82651,0.81023,0.80694,0.81133,0.85503,0.76513,0.99073,0.99073,0.88364
9,0.23676,0.26843,0.26843,0.21305,0.20871,0.24051,0.22124,0.22511,0.23676,0.24768,0.40549,0.22913,0.26843,0.26843,0.22124,0.21707,0.24051,0.25829,0.22525,0.22525,0.20454,0.233,0.22525,0.26843,0.22913,0.24051,0.20888,0.24778,0.24051,0.22124,0.24051,0.22525,0.2002,0.22124,0.22124,0.26843,0.20888,0.20454,0.21722,0.22124,0.21305,0.22124,0.26173,0.328,0.22511,0.26508,0.23676,0.26843,0.26843,0.40549
12,1.5518,1.5874,1.7149,1.3641,1.3797,1.4364,1.3912,1.3874,1.5188,1.4371,1.5443,1.4707,1.7149,1.7149,1.388,1.3848,1.6019,1.5088,1.3854,1.5112,1.3471,1.5153,1.4432,1.7149,1.414,1.4934,1.353,1.5963,1.6019,1.379,1.5164,1.5112,1.3739,1.4045,1.3576,1.7149,1.4026,1.3886,1.4171,1.388,1.3861,1.4309,1.4445,1.4278,1.3861,1.5141,1.3425,1.7149,1.7149,1.5443
11,0.6188,0.66581,0.66848,0.53406,0.54557,0.56791,0.57258,0.54231,0.63996,0.58486,0.61303,0.56319,0.66848,0.66848,0.54067,0.54067,0.6188,0.59688,0.5472,0.58789,0.55044,0.59837,0.5772,0.66848,0.54557,0.58334,0.52567,0.63579,0.6188,0.54557,0.57721,0.58789,0.53902,0.56477,0.54231,0.66848,0.55365,0.5472,0.55205,0.54882,0.55043,0.55843,0.57568,0.5909,0.54882,0.61013,0.54557,0.66848,0.66848,0.61303
19,1.9053,1.9399,2.0957,1.6639,1.7087,1.7629,1.7175,1.7029,1.8695,1.7528,1.8898,1.8121,2.0957,2.0957,1.7206,1.7066,1.9613,1.8738,1.7055,1.8509,1.6457,1.8889,1.7795,2.0957,1.7437,1.8418,1.6623,1.9663,1.9613,1.6993,1.879,1.8509,1.6867,1.7216,1.6719,2.0957,1.7206,1.7139,1.7268,1.7299,1.7144,1.7513,1.7401,1.7278,1.6835,1.8335,1.6478,2.0957,2.0957,1.8898
18,3.535,3.6199,3.8934,3.0769,3.1553,3.2605,3.2005,3.1533,3.4823,3.2695,3.5135,3.3613,3.8934,3.8934,3.1657,3.1564,3.6455,3.4394,3.1802,3.4407,3.0919,3.495,3.2903,3.8934,3.2301,3.4135,3.0688,3.6494,3.6455,3.1598,3.4693,3.4407,3.1253,3.2254,3.1005,3.8934,3.19,3.1743,3.185,3.2008,3.1533,3.2531,3.2724,3.2583,3.1341,3.442,3.0743,3.8934,3.8934,3.5135
8,2.9902,3.0584,3.2957,2.598,2.6695,2.7594,2.7032,2.6695,2.9417,2.763,2.9685,2.8372,3.2957,3.2957,2.6778,2.6711,3.0858,2.8997,2.6857,2.9126,2.5897,2.9583,2.7825,3.2957,2.7465,2.8893,2.5966,3.0847,3.0858,2.6685,2.9351,2.9126,2.6373,2.7051,2.6225,3.2957,2.6982,2.6797,2.6953,2.7081,2.6631,2.7876,2.7543,2.7381,2.6501,2.8948,2.5856,3.2957,3.2957,2.9685
7,0.43508,0.40549,0.44116,0.35899,0.44317,0.38294,0.40985,0.45502,0.41414,0.37827,0.39664,0.40985,0.44116,0.44116,0.3921,0.42265,0.41414,0.40767,0.36394,0.39664,0.34386,0.45504,0.38296,0.44116,0.40329,0.44516,0.34642,0.43508,0.41414,0.3639,0.40549,0.39664,0.37118,0.38294,0.36636,0.44116,0.35902,0.39661,0.40329,0.41416,0.36148,0.37593,0.37357,0.35653,0.3783,0.3783,0.35151,0.44116,0.44116,0.39664
20,1.3931,1.4309,1.5368,1.2088,1.2471,1.2878,1.2613,1.2493,1.3777,1.2898,1.3848,1.3258,1.5368,1.5368,1.2578,1.2478,1.4364,1.355,1.2613,1.3563,1.1999,1.3803,1.2967,1.5368,1.2788,1.3537,1.2154,1.4358,1.4364,1.276,1.3842,1.3563,1.227,1.2585,1.2241,1.5368,1.3015,1.25,1.2549,1.2655,1.2393,1.2829,1.2802,1.2746,1.2371,1.3478,1.2029,1.5368,1.5368,1.3848
21,0.40767,0.39886,0.43098,0.328,0.35151,0.42263,0.3639,0.36148,0.39664,0.36879,0.38985,0.3783,0.43098,0.43098,0.41414,0.35404,0.40329,0.3921,0.40549,0.3783,0.32253,0.40109,0.3783,0.43098,0.36394,0.3898,0.35404,0.41414,0.40329,0.34895,0.3783,0.3783,0.35151,0.35653,0.34642,0.43098,0.36148,0.35653,0.36879,0.34899,0.38294,0.36879,0.37593,0.36148,0.35653,0.37827,0.37827,0.43098,0.43098,0.38985
22,2.8218,2.8714,3.0939,2.4465,2.5227,2.5911,2.55,2.51,2.7704,2.5921,2.7927,2.6538,3.0939,3.0939,2.5135,2.5039,2.9004,2.7228,2.516,2.7342,2.4206,2.7831,2.6208,3.0939,2.5646,2.7215,2.4418,2.9068,2.9004,2.5004,2.7527,2.7342,2.4901,2.543,2.4715,3.0939,2.5343,2.5082,2.5388,2.5601,2.4968,2.5846,2.5839,2.5635,2.5061,2.7097,2.4404,3.0939,3.0939,2.7927
23,0.85814,0.88062,0.94766,0.77206,0.76976,0.92393,0.78007,0.77091,0.84668,0.79474,0.85191,0.8222,0.94766,0.94766,0.7686,0.76397,0.88263,0.834,0.77321,0.83506,0.76629,0.85711,0.79362,0.94766,0.788,0.84036,0.74035,0.88665,0.88263,0.7686,0.84353,0.83506,0.78121,0.78574,0.75343,0.94766,0.7686,0.77436,0.77091,0.78913,0.78007,0.78913,0.79697,0.78687,0.77321,0.84036,0.74513,0.94766,0.94766,0.85191
