,DRUG_ID,SCAN_DRUGID_COSMICID_KEY,COSMIC_ID,FOLD_RANGE,MAX_CONC,fd_num_0,fd_num_1,fd_num_2,fd_num_3,fd_num_4,fd_num_5,fd_num_6,fd_num_7,norm_cells_0,norm_cells_1,norm_cells_2,norm_cells_3,norm_cells_4,norm_cells_5,norm_cells_6,norm_cells_7,param_1,param_2,param_3,param_4,norm_cell_1_MOGP,norm_cell_2_MOGP,norm_cell_3_MOGP,norm_cell_4_MOGP,norm_cell_5_MOGP,norm_cell_6_MOGP,norm_cell_7_MOGP,AUC_MOGP,AUC_s4,Emax_MOGP,Emax_s4,IC50_MOGP,IC50_s4
42,1036,11818_1036_905977_0,905977,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,0.961542242193683,0.93848711925856,0.948727883166952,0.654078050399571,0.546469604514004,0.541349222559808,0.492665381571221,0.5064777213392299,2.2545104073925817,-25.873364363196977,0.5248292442094401,0.8878172305899207,0.8933835174486623,0.8315763505394361,0.7275710448304347,0.547898307271367,0.4781160533313492,0.42625190893525705,0.5915066655956984,0.6250763451237268,0.42625190893525705,0.524832091655295,0.8039468039794795,1.5
49,1036,11734_1036_1299081_0,1299081,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,0.907024126013978,0.963979107863635,0.937389517593278,0.903208579428097,0.652535117791122,0.62972132882971,0.492997576168984,0.6121564721498965,2.3832146686049107,-15.008918475278582,0.5387112451752051,0.9267053114624537,0.931949217339339,0.8617042281663818,0.7578478868661945,0.5846787195906884,0.5186108459373532,0.46820442442921895,0.6224435058473976,0.6827636259609793,0.4682044244292189,0.5416547578186537,0.9060489060645647,1.5
26,1036,16382_1036_905974_0,905974,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,0.757376863549871,1.0,0.869346168773678,1.0,1.0,0.638825183042055,0.619043594492204,0.830854490204738,3.1373179895893366,-146.7912023542803,0.6190435755318641,0.9221358391530624,0.9229478673311471,0.831903627788736,0.743480644377646,0.6182248667018585,0.5759869613906415,0.5440210898353642,0.6325801673765665,0.7523862425713296,0.5440210898353642,0.6190435755483408,1.5,1.5
22,1036,17209_1036_907172_0,907172,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,0.994344728542968,0.957974085171542,0.964904892138486,0.918148767119998,0.772709108847712,0.63420025754237,0.648061871476259,0.6090230174935425,2.840745802726251,-14.49063659183584,0.6295901089634584,0.8577433624315717,0.8575349346405237,0.7575052999801845,0.654055427070983,0.5084860131867878,0.4595051000209387,0.4259173675550736,0.5544392366555131,0.7288840537773815,0.4259173675550736,0.6330197629012314,0.7327327327772774,1.5
13,1036,42082_1036_1240130_0,1240130,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,0.905930742344551,0.914034372916512,0.577542780946737,0.395062597229424,0.151826397914997,0.0383331425223417,0.0626440342382264,0.4871096061304746,1.020815689117461,-8.2245702925152,0.0246173121661784,0.936444304829898,0.9453505144090748,0.8973292128458783,0.8038159022188798,0.6326152673165142,0.5632450579278271,0.5055452732080399,0.6528427295491219,0.3656955163655936,0.50554527320804,0.03912289973786159,0.9982839982842844,0.4967824968663664
41,1036,39730_1036_905956_0,905956,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,0.936297180535325,0.924229072901705,0.918195019084895,0.767217306045449,0.646441453994853,0.679644545939707,0.712879229789361,0.4663921661140897,3.649054553892484,-20.58830915966426,0.6792444968119039,0.879625674951799,0.8788657295819924,0.7827243183943718,0.6765987665807378,0.5211447132841494,0.46786873406951957,0.4339226626905655,0.5694285405041215,0.6881063119941646,0.4339226626905655,0.6792614315277373,0.7593307593708709,1.5
17,1036,41560_1036_1298144_0,1298144,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,0.861116481959671,0.841788655201762,0.498492046425816,0.387281147960152,0.333699554932336,0.343768239552294,0.387281147960152,0.334091912250561,1.7002250900434723,-16.82302943159251,0.3567682442309762,0.8805940093316479,0.8827883939671056,0.8063063723193459,0.6977566994756242,0.5209492966727258,0.4554446332169552,0.4114609061411589,0.5732271334460978,0.43764723917527626,0.4114609061411588,0.3567818827219005,0.7503217503633632,0.43286143295595597
45,1036,17634_1036_909784_0,909784,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,0.964379261980469,1.0,0.923026472999851,0.798933930199335,0.741040025626469,0.63902508752139,0.473613931598918,1.0134912177098483,0.9176301034499524,-3.6116369245412,-0.0537363557930165,0.9176121832592434,0.918056971044766,0.8260655666240468,0.7233409027136528,0.5702347870562421,0.5168855672363926,0.4806002148034105,0.6080162696279658,0.6870524497323729,0.4806002148034105,0.48100219716197057,0.9172029172167167,0.9806949806981983
24,1036,51089_1036_753579_0,753579,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,0.913155203915718,0.993878673081114,1.0,0.993878673081114,1.0,0.993878673081114,0.993878673081114,0.2876648050789747,25.15748680887145,256.8542521393151,0.9565775990486144,0.9415467827312626,0.9584290796627412,0.9434359214740271,0.8899639155868379,0.772676080700245,0.7181963839226553,0.6530451618568086,0.7269437085259827,0.8487378046244426,0.6530451618568085,0.9963271975517274,1.5,1.5
23,1036,41597_1036_1298160_0,1298160,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,0.905763800711735,0.994469882347784,0.737588799659589,0.527431140687132,0.424698257161526,0.373331815398723,0.363996905430411,0.436534295397593,1.6519825123886225,-12.441303623295685,0.3754636821689511,0.9028356792741212,0.9069717384215442,0.837359672460373,0.7360824337812514,0.5677939824194171,0.5041378199276503,0.4573797067226019,0.6052399465250835,0.5247065374653086,0.4573797067226019,0.37636492316848846,0.8682968683188189,0.5855855856546547
4,1036,15125_1036_910853_0,910853,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,1.0,1.0,1.0,0.984974972705079,0.997353613031865,0.970079082668235,0.855972412821538,0.8524714532281428,7.08805437012751,-110.50126432307562,0.85597232703989,0.8599682127510417,0.8691922694439354,0.8169009446070822,0.7502230006651661,0.6394355763919264,0.5952251295707296,0.5479133664703043,0.6258993374432362,0.8363050831749991,0.5479133664703043,0.8559724102338131,1.5,1.5
