2,0.40106,0.42682,0.40549,0.42265,0.42682,0.41416,0.42682,0.40983,0.41416,0.41841,0.40983,0.40983,0.69582,0.40106,0.41416,0.38757,0.3921,0.40549,0.40549,0.40983,0.41841,0.41841,0.41841,0.41841,0.39664,0.40106,0.37354,0.42682,0.40549,0.41841,0.41416,0.38757,0.39664,0.40106,0.41416,0.41841,0.42682,0.41416,0.42265,0.41841,0.40549,0.43098,0.42682,0.40549,0.42265
0,0.09003,0.13636,0.12333,0.10668,0.14939,0.13636,0.10668,0.13636,0.10668,0.12333,0.09003,0.10668,0.10668,0.10668,0.09003,0.12333,0.09003,0.12333,0.12333,0.10668,0.13636,0.14939,0.12333,0.12333,0.10668,0.09003,0.49969,0.13636,0.060826,0.11971,0.12333,0.12333,0.10668,0.10668,0.12333,0.060826,0.13636,0.13636,0.13636,0.13636,0.09003,0.12333,0.13636,0.10668,0.10668
4,3.2665,3.2348,3.0749,3.1978,3.3225,3.2077,3.2238,3.0898,3.2243,3.2254,3.1247,3.1648,3.0881,3.0944,3.1626,2.9153,3.1524,3.267,3.1304,3.2304,3.2496,3.1783,3.2627,3.2588,3.095,3.0627,2.9976,3.286,3.2111,3.216,3.205,3.0312,3.5565,3.7415,3.2282,2.9828,3.1019,3.1603,3.1247,3.0777,3.1961,3.2995,3.2822,3.1099,3.3091
3,0.27489,0.28753,0.26164,0.27489,0.29964,0.28135,0.28135,0.29371,0.26843,0.27489,0.26843,0.2681,0.25485,0.27489,0.26164,0.25485,0.28107,0.28107,0.27489,0.28135,0.28753,0.28107,0.29371,0.27489,0.26843,0.27489,0.26164,0.28753,0.26843,0.28135,0.28135,0.33333,0.26843,0.27489,0.28753,0.25447,0.26843,0.28135,0.27489,0.27489,0.26164,0.29371,0.28107,0.26843,0.28135
5,3.468,3.5021,3.3682,3.4736,3.5883,3.4874,3.5001,3.3898,3.491,3.552,3.4002,3.4833,3.3465,3.3787,3.4438,3.1699,3.3687,3.4976,3.4018,3.4884,3.4874,3.2386,3.5057,3.5365,3.3513,3.3677,3.2681,3.5455,3.28,3.4955,3.4603,3.2724,3.4644,3.407,3.4996,3.2681,3.3698,3.4325,3.4521,3.3455,3.4731,3.5749,3.5345,3.3835,3.5355
1,0.83931,0.86433,0.82219,0.84772,0.89859,0.86021,0.86021,0.82436,0.85814,0.8786,0.82651,0.84142,0.8308,0.81132,0.84353,0.76163,0.81787,0.85191,0.83719,0.86843,0.86433,0.84353,0.86021,0.88062,0.81351,0.81132,0.77091,0.8786,0.8308,0.86227,0.84982,0.78687,0.83293,0.82651,0.86433,0.79362,0.83293,0.84982,0.83719,0.81569,0.8519,0.91621,0.87455,0.81351,0.87047
8,2.1894,2.2312,2.116,2.208,2.251,2.2064,2.2352,2.1443,2.2088,2.2644,2.126,2.1797,2.1143,2.146,2.1797,1.9735,2.1394,2.1862,2.6038,2.2048,2.2128,2.1691,2.2016,2.2455,2.1126,2.131,2.0477,2.2502,2.1666,2.2064,2.212,2.0356,2.1608,2.1219,2.2176,2.0503,2.1252,2.3194,2.1493,2.1135,2.2526,2.2542,2.2192,2.1252,2.2
9,1.4518,1.4773,1.4309,1.4725,1.4976,1.4773,1.4713,1.4432,1.4725,1.5094,1.4371,1.7634,1.4121,1.4284,1.4713,1.3372,1.4346,1.4579,1.442,1.4761,1.464,1.4737,1.4713,1.4916,1.4045,1.4284,1.3661,1.5011,1.4628,1.4905,1.4616,1.3674,1.442,1.4246,1.4761,1.3944,1.4296,1.4555,1.4518,1.4109,1.464,1.5047,1.4893,1.4259,1.4797
10,0.40106,0.42682,0.40549,0.42265,0.42682,0.41416,0.42682,0.40983,0.41416,0.41841,0.40983,0.40983,0.69582,0.40106,0.41416,0.38757,0.3921,0.40549,0.40549,0.40983,0.41841,0.41841,0.41841,0.41841,0.39664,0.40106,0.37354,0.42682,0.40549,0.41841,0.41416,0.38757,0.39664,0.40106,0.41416,0.41841,0.42682,0.41416,0.42265,0.41841,0.40549,0.43098,0.42682,0.40549,0.42265
12,0.18132,0.20888,0.20888,0.2,0.24051,0.20888,0.20888,0.21707,0.19021,0.21707,0.2,0.20888,0.17153,0.19021,0.19112,0.17153,0.18132,0.20888,0.2,0.20888,0.21707,0.21707,0.21707,0.20888,0.19021,0.35902,0.19112,0.21707,0.17153,0.22525,0.19112,0.18132,0.17153,0.2,0.20888,0.18132,0.20888,0.2,0.2,0.2,0.19112,0.22525,0.22525,0.2,0.19112
13,0.8222,0.84142,0.83293,0.84353,0.86432,0.83931,0.84353,0.81787,0.84353,0.86021,0.82004,0.83506,0.8308,0.8222,0.82651,0.79138,0.80252,0.83293,0.8222,0.83719,0.84563,0.83931,0.83719,0.84773,0.79585,0.81569,0.45504,0.85607,0.84353,0.84773,0.83293,0.77779,0.82004,0.81569,0.84142,0.81787,0.84353,0.82866,0.68553,0.84353,0.83293,0.87658,0.85191,0.80913,0.84353
11,1.005,1.026,0.9943,1.0138,1.0783,1.019,1.0482,1.0465,1.0277,1.065,1.0085,1.0138,0.98172,1.3543,1.0032,0.95419,1.0067,1.019,1.0138,1.06,1.07,1.0173,1.026,1.0465,1.0014,1.026,0.95977,1.0617,1.0085,1.0499,1.0208,0.98894,0.99788,1.019,1.0329,0.96714,0.98172,1.026,1.019,0.98353,1.0242,1.0684,1.0533,0.98353,1.0363
7,2.4272,2.4657,2.3649,2.4592,2.5402,2.4585,2.4772,2.4015,2.4635,2.5142,2.0779,2.4447,2.3627,2.3978,2.428,2.2136,2.3829,2.4549,2.3963,2.4965,2.4879,2.2216,2.4679,2.5,2.0198,2.0268,2.2909,2.5043,2.4374,2.4815,2.4476,2.3002,2.417,2.4066,2.4815,2.3087,2.3739,2.417,2.4125,2.3438,2.4563,2.5374,2.5029,2.3567,2.4851
14,5.413,5.5481,5.3539,5.5163,5.6216,5.5289,5.5532,5.2362,5.5273,5.607,5.4532,5.4496,5.2999,5.1153,5.4375,4.9541,5.0097,5.4727,5.4126,5.2784,5.2928,5.4737,5.5231,5.6007,5.0486,5.0366,4.7281,5.5334,5.4261,5.5212,5.5173,4.8486,5.4008,5.0444,5.5667,5.1486,5.3419,5.4899,5.3658,5.2395,5.5202,5.6478,5.5937,5.2902,5.5173
6,0.09003,0.13636,0.12333,0.10668,0.14939,0.13636,0.10668,0.13636,0.10668,0.12333,0.09003,0.10668,0.10668,0.10668,0.09003,0.12333,0.09003,0.12333,0.12333,0.10668,0.13636,0.14939,0.12333,0.12333,0.10668,0.09003,0.49969,0.13636,0.060826,0.11971,0.12333,0.12333,0.10668,0.10668,0.12333,0.060826,0.13636,0.13636,0.13636,0.13636,0.09003,0.12333,0.13636,0.10668,0.10668
17,0.09003,0.13636,0.12333,0.10668,0.14939,0.13636,0.10668,0.13636,0.10668,0.12333,0.09003,0.10668,0.10668,0.10668,0.09003,0.12333,0.09003,0.12333,0.12333,0.10668,0.13636,0.14939,0.12333,0.12333,0.10668,0.09003,0.49969,0.13636,0.060826,0.11971,0.12333,0.12333,0.10668,0.10668,0.12333,0.060826,0.13636,0.13636,0.13636,0.13636,0.09003,0.12333,0.13636,0.10668,0.10668
19,0.79808,0.81569,0.76397,0.80693,0.84773,0.80913,0.81569,0.78007,0.81132,0.84353,0.77321,0.79136,0.76628,0.76628,0.78913,0.70344,0.7686,0.80031,0.79585,0.81787,0.81351,0.79808,0.81132,0.90253,0.76163,0.76163,0.72579,0.83506,0.78235,0.81132,0.80912,0.73794,0.78913,0.78235,0.81787,0.74274,0.7755,0.80693,0.77779,0.76395,0.80473,0.84773,0.82866,0.76397,0.81787
21,3.216,3.2643,3.1298,3.2714,3.3316,3.2523,3.2979,3.1581,3.2605,3.3038,3.1866,3.2539,3.1598,3.19,3.2539,2.9697,3.1406,3.2474,3.1833,3.2692,3.2501,3.2414,3.2637,3.2984,3.1196,3.1508,3.0036,3.3306,3.1922,3.6091,3.232,3.033,3.1989,3.1643,3.2746,3.0801,3.1389,3.21,3.1917,3.1025,3.2298,3.33,3.3032,3.1264,3.2724
20,2.2722,2.3087,2.6844,2.3256,2.3491,2.2979,2.3362,2.2777,2.3056,2.3582,2.255,2.3118,2.2785,2.266,2.2824,2.178,2.2216,2.2925,2.2605,2.3002,2.3446,2.2987,2.2964,2.3317,2.2312,2.228,2.2096,2.3453,2.2925,2.3194,2.2948,2.1723,2.2621,2.2675,2.3469,2.2581,2.2832,2.3048,2.3339,2.266,2.2839,2.3732,2.337,2.2439,2.3041
16,2.204,2.22,2.1419,2.2152,2.2777,2.2192,2.2296,2.1837,2.22,2.2597,2.1723,2.4836,2.1269,2.1674,2.2024,2.011,2.639,2.2144,2.1772,2.2526,2.2376,2.208,2.2352,2.2479,2.1394,2.165,2.0667,2.2738,2.2016,2.2384,2.2048,2.0907,2.187,2.1846,2.228,2.083,2.1419,2.1951,2.1731,2.1277,2.2096,2.2683,2.2455,2.1493,2.2431
18,4.3123,4.3988,3.7933,4.3061,4.449,4.339,4.4012,4.2617,4.3459,4.4253,4.2021,4.2446,4.0973,4.2513,4.2526,3.7661,4.2875,4.3123,4.5061,4.4189,4.1038,4.2484,4.3484,4.4245,4.1928,4.2287,3.6272,4.3984,4.2463,4.3308,4.3842,4.0502,4.2492,3.8666,4.3427,3.9173,4.1046,4.2383,4.1297,4.0659,4.4362,4.4322,4.4076,4.1223,4.3586
15,2.1894,2.2312,2.116,2.208,2.251,2.2064,2.2352,2.1443,2.2088,2.2644,2.126,2.1797,2.1143,2.146,2.1797,1.9735,2.1394,2.1862,2.6038,2.2048,2.2128,2.1691,2.2016,2.2455,2.1126,2.131,2.0477,2.2502,2.1666,2.2064,2.212,2.0356,2.1608,2.1219,2.2176,2.0503,2.1252,2.3194,2.1493,2.1135,2.2526,2.2542,2.2192,2.1252,2.2
22,1.4518,1.4773,1.4309,1.4725,1.4976,1.4773,1.4713,1.4432,1.4725,1.5094,1.4371,1.7634,1.4121,1.4284,1.4713,1.3372,1.4346,1.4579,1.442,1.4761,1.464,1.4737,1.4713,1.4916,1.4045,1.4284,1.3661,1.5011,1.4628,1.4905,1.4616,1.3674,1.442,1.4246,1.4761,1.3944,1.4296,1.4555,1.4518,1.4109,1.464,1.5047,1.4893,1.4259,1.4797
23,1.9011,1.8898,1.8277,1.869,1.9381,1.8776,1.9243,1.8297,1.8671,1.9225,1.8306,1.8785,1.8033,1.8277,1.8557,1.7421,1.8393,1.8908,1.8499,1.902,1.8757,1.8719,1.902,1.8983,1.7954,1.8248,1.7725,1.9509,1.8861,1.888,1.8681,1.7735,1.869,1.8413,1.8776,1.7785,1.8355,1.8605,1.8461,1.8614,1.8776,1.9141,1.8889,1.6305,1.9188
28,0.85607,1.1577,0.83293,0.86638,0.88263,0.87455,0.87455,0.83931,0.87047,0.88465,0.84142,0.85607,0.83505,0.8308,0.85607,0.7755,0.83293,0.86638,0.86021,0.87047,0.86843,0.86021,0.86638,0.88263,0.82866,0.8308,0.79585,0.87455,0.85606,0.86843,0.86227,0.80252,0.85607,0.84142,0.86843,0.80913,0.84353,0.86433,0.84773,0.82436,0.86638,0.89859,0.88062,0.83079,0.87251
26,0.38757,0.40983,0.3783,0.40106,0.43914,0.40549,0.40983,0.40106,0.39664,0.42265,0.43098,0.38757,0.37818,0.38757,0.38747,0.35401,0.38757,0.40106,0.39664,0.40983,0.41841,0.40983,0.4054,0.41416,0.38747,0.3921,0.35902,0.41841,0.38747,0.40983,0.39664,0.36879,0.38747,0.38747,0.41416,0.37354,0.38757,0.40549,0.38757,0.38757,0.3921,0.43098,0.42265,0.38294,0.41416
24,1.9197,1.9289,1.8287,1.915,2.0101,1.916,1.9563,1.8557,1.9169,1.978,1.8547,1.8889,1.8403,1.8442,1.8851,1.7185,1.8471,1.9169,1.8955,1.9308,1.9563,1.8983,1.9418,1.9735,1.8442,1.8277,1.7523,1.9726,1.8776,1.9243,2.2144,1.7634,1.8945,1.8557,1.9572,1.7815,1.8442,1.9197,1.8662,1.8287,1.9271,1.9861,1.9968,1.8287,1.9699
30,0.61158,0.63439,0.58486,0.62309,0.67509,0.62309,0.63159,0.59389,0.70847,0.65368,0.5909,0.60574,0.58788,0.5909,0.60281,0.53736,0.58486,0.61736,0.60574,0.64274,0.64274,0.61158,0.63159,0.64824,0.58181,0.58486,0.55365,0.65097,0.59688,0.62594,0.62024,0.56319,0.59985,0.59686,0.63716,0.56634,0.59389,0.62024,0.60574,0.58486,0.62594,0.67771,0.65097,0.58486,0.64274
27,0.94484,0.94672,0.89463,0.93919,1.0085,0.94107,0.95791,0.93349,0.94296,0.96346,0.92008,0.93729,0.89264,0.92393,0.91814,0.84142,1.3238,0.9542,0.92393,0.9781,0.98894,0.93349,0.96714,0.96162,0.91814,0.92393,0.87251,0.99073,0.92393,0.94484,0.93918,0.90646,0.93159,0.95233,0.95233,0.86843,0.90057,0.93919,0.91232,0.9045,0.93919,0.98353,0.9653,0.90842,0.97264
