1,0.31292,0.55503,0.36907,0.34528,0.6022,0.3404,0.59586,0.39418,0.30024,0.35812,0.30768,0.54721,0.58105,1.0233,0.45109,0.30573,0.30773,0.54885,0.35673,0.61246,0.40755,0.33693,0.59116,0.39155,0.33297,0.5828,0.38666,0.30161,0.53622,0.35621,0.33668,0.59135,0.39077,0.34107,0.59137,0.39264,0.31328,0.55541,0.31061,0.5536,0.3676,0.32353,0.57145,0.37876,0.30442,0.54382,0.36185,0.29212,0.5204,0.34589,0.32675,0.57725,0.38272,0.2385,0.43114,0.28726,0.30894,0.36593,0.32752,0.38336,0.32094,0.56391,0.37424,0.34795,0.60289,0.39887,0.3398,0.58709,0.39045,0.32811,0.57785,0.3825,0.38877,0.34939,0.60755,0.40156,0.30332,0.36104,0.29383,0.52452,0.34836,0.26803,0.48484,0.27435,0.49298,0.32799,0.34343,0.59549,0.39452,0.31679,0.56126,0.3722,0.33496,0.58865,0.39035,0.31594,0.56212,0.27965,0.33544,0.30764,0.5472,0.36333,0.31669,0.37175,0.32731,0.57654,0.38199,0.32717,0.57931,0.26575,0.47738,0.31754,0.29772,0.5321,0.35352,0.32429,0.56779,0.37673,0.30871,0.54824,0.36391,0.28708,0.51343,0.34113,0.32497,0.57219,0.37949,0.37413,0.63765,0.42487,0.34245,0.39509,0.5814,0.3848,0.52399,0.38117
7,1.7629,0.71241,2.1158,1.852,0.7485,1.8454,0.74572,2.2067,1.6788,2.0152,1.7466,0.70655,1.7694,0.71042,2.1189,1.7127,1.7306,0.689,1.9165,0.77323,2.2868,1.8345,0.73833,2.1943,1.8177,0.7309,2.1741,1.7119,0.68939,2.052,1.8227,0.73415,2.1794,1.8741,0.75369,2.2387,1.7667,0.71275,1.7217,0.68694,2.0631,1.8321,0.74032,2.1941,1.6144,0.64877,1.9363,1.6888,0.67944,2.0249,1.7926,0.71957,2.1461,1.3733,0.55512,1.6498,1.722,2.0654,1.8226,2.1834,1.7339,0.69856,2.0737,1.8363,0.73584,2.1888,1.8362,0.73766,2.1913,1.5637,0.57521,1.8259,2.1925,1.8709,0.7546,2.2336,1.6895,2.0259,1.6855,0.67338,2.0198,1.5567,0.62474,1.625,0.653,1.9498,1.8659,0.75163,2.2274,1.647,0.61201,1.9461,1.8011,0.7217,2.1549,1.7535,0.70514,1.619,1.9448,1.7547,0.71051,2.104,1.7727,2.1241,1.7825,0.71461,2.1319,1.7748,0.71207,1.4921,0.59885,1.7902,1.623,0.65558,1.9471,1.7572,0.70884,2.1005,1.7446,0.70513,2.0912,1.6183,0.65216,1.9413,1.7864,0.71842,2.1388,1.8919,0.76425,2.2569,1.8756,2.2417,0.7361,2.1848,0.67303,2.182
5,0.16608,0.22899,0.1051,0.17987,0.24026,0.17904,0.24058,0.11111,0.16471,0.1052,0.1631,0.22615,0.17111,0.23485,0.10756,0.16201,0.16056,0.22402,0.19046,0.24763,0.1165,0.17784,0.24041,0.11077,0.17734,0.23914,0.11043,0.16524,0.22937,0.10457,0.17681,0.23907,0.11002,0.18871,0.24972,0.11623,0.16845,0.23257,0.16605,0.23134,0.10531,0.18067,0.24712,0.11322,0.15152,0.2128,0.096531,0.16292,0.22716,0.10337,0.1801,0.24653,0.11286,0.12658,0.18147,0.081646,0.1628,0.10338,0.17342,0.10886,0.16991,0.23112,0.10596,0.18302,0.24257,0.11242,0.18063,0.23888,0.11112,0.17891,0.24352,0.11175,0.11052,0.18417,0.24419,0.11334,0.16265,0.10365,0.16074,0.22466,0.10208,0.42743,0.24895,0.15251,0.21611,0.097636,0.18824,0.24908,0.11581,0.17224,0.23712,0.10847,0.17956,0.24412,0.11224,0.16834,0.23334,0.15161,0.097445,0.16223,0.22525,0.10267,0.17094,0.10747,0.17249,0.23489,0.10786,0.17129,0.23529,0.14705,0.20814,0.0941,0.15516,0.21724,0.098712,0.1718,0.23224,0.10674,0.16767,0.23206,0.10592,0.15929,0.22332,0.10137,0.17294,0.23506,0.1082,0.18701,0.24572,0.11455,0.18903,0.11689,0.23754,0.10931,0.21913,0.10884
3,0.47342,0.63925,0.59984,0.49907,0.67815,0.49734,0.67325,0.62691,0.47914,0.6014,0.47463,0.63758,0.48663,0.65849,0.61444,0.46309,0.46779,0.63058,0.51083,0.68453,0.647,0.49865,0.6717,0.63061,0.49495,0.66821,0.6249,0.49181,0.65389,0.62819,0.49155,0.66357,0.62107,0.50844,0.68988,0.63893,0.4953,0.66525,0.46925,0.63252,0.59475,0.49388,0.67266,0.62089,0.45414,0.62015,0.5705,0.47932,0.64141,0.61049,0.48363,0.65539,0.60984,0.40432,0.54679,0.512,0.4787,0.61142,0.49614,0.63184,0.47376,0.64204,0.59647,0.50481,0.67531,0.63972,0.50793,0.6781,0.64413,0.49247,0.66392,0.62276,0.63645,0.50219,0.67969,0.63252,0.46972,0.59734,0.47164,0.63787,0.59638,0.42589,0.57467,0.45162,0.60367,0.57613,0.50673,0.68462,0.6387,0.49406,0.66735,0.62468,0.48998,0.66019,0.62029,0.47404,0.64081,0.23131,0.27555,0.46929,0.63187,0.59501,0.4851,0.61916,0.48685,0.65395,0.61717,0.47918,0.64704,0.43399,0.60128,0.53957,0.46356,0.6331,0.58234,0.47608,0.64394,0.59988,0.48393,0.66378,0.60534,0.48154,0.6588,0.60413,0.49086,0.66616,0.61865,0.51614,0.70301,0.64792,0.50989,0.64182,0.6593,0.61755,0.4449,0.61398
0,0.2648,0.074787,0.18442,0.27664,0.078852,0.27537,0.078078,0.19041,0.26752,0.18716,0.27792,0.080259,0.26261,0.074184,0.18252,0.26792,0.26918,0.076388,0.29038,0.082469,0.19936,0.26975,0.07652,0.18683,0.27379,0.077425,0.18951,0.27293,0.077608,0.19024,0.27063,0.076891,0.18727,0.29033,0.083914,0.20053,0.27692,0.07899,0.26041,0.073419,0.18156,0.27355,0.077349,0.18995,0.24623,0.069299,0.17194,0.26478,0.074585,0.18461,0.26866,0.075865,0.18662,0.21763,0.061104,0.15258,0.26328,0.18362,0.27421,0.19042,0.26562,0.075306,0.18405,0.27889,0.07903,0.19191,0.28366,0.080124,0.19525,0.2798,0.079817,0.19427,0.19037,0.27758,0.079091,0.1914,0.25468,0.17789,0.25919,0.073023,0.18078,0.23642,0.066352,0.38143,0.54008,0.37065,0.28932,0.082868,0.19966,0.273,0.077149,0.18982,0.27201,0.077015,0.18862,0.26285,0.074282,0.25688,0.18002,0.259,0.072979,0.18041,0.27731,0.19311,0.27349,0.07764,0.18964,0.26295,0.074363,0.2314,0.065055,0.16183,0.24091,0.068075,0.16814,0.27829,0.080586,0.19314,0.26843,0.076418,0.18695,0.25501,0.072179,0.17802,0.27108,0.076884,0.18805,0.28098,0.080184,0.19305,0.28334,0.19567,0.076597,0.18721,0.069832,0.18834
6,0.16608,0.22899,0.1051,0.17987,0.24026,0.17904,0.24058,0.11111,0.16471,0.1052,0.1631,0.22615,0.17111,0.23485,0.10756,0.16201,0.16056,0.22402,0.19046,0.24763,0.1165,0.17784,0.24041,0.11077,0.17734,0.23914,0.11043,0.16524,0.22937,0.10457,0.17681,0.23907,0.11002,0.18871,0.24972,0.11623,0.16845,0.23257,0.16605,0.23134,0.10531,0.18067,0.24712,0.11322,0.15152,0.2128,0.096531,0.16292,0.22716,0.10337,0.1801,0.24653,0.11286,0.12658,0.18147,0.081646,0.1628,0.10338,0.17342,0.10886,0.16991,0.23112,0.10596,0.18302,0.24257,0.11242,0.18063,0.23888,0.11112,0.17891,0.24352,0.11175,0.11052,0.18417,0.24419,0.11334,0.16265,0.10365,0.16074,0.22466,0.10208,0.42743,0.24895,0.15251,0.21611,0.097636,0.18824,0.24908,0.11581,0.17224,0.23712,0.10847,0.17956,0.24412,0.11224,0.16834,0.23334,0.15161,0.097445,0.16223,0.22525,0.10267,0.17094,0.10747,0.17249,0.23489,0.10786,0.17129,0.23529,0.14705,0.20814,0.0941,0.15516,0.21724,0.098712,0.1718,0.23224,0.10674,0.16767,0.23206,0.10592,0.15929,0.22332,0.10137,0.17294,0.23506,0.1082,0.18701,0.24572,0.11455,0.18903,0.11689,0.23754,0.10931,0.21913,0.10884
2,0.2811,0.32832,0.14875,0.29724,0.34651,0.30063,0.35042,0.15886,0.28308,0.14972,0.27887,0.32581,0.302,0.35218,0.16057,0.27079,0.28021,0.32739,0.30495,0.35409,0.16079,0.293,0.34148,0.15458,0.30584,0.35546,0.16304,0.27093,0.31637,0.14312,0.29397,0.34297,0.15504,0.29379,0.34181,0.15503,0.28144,0.32867,0.28526,0.33318,0.15091,0.28499,0.3326,0.15053,0.67626,0.17908,0.21186,0.27073,0.31629,0.14306,0.28673,0.33453,0.15141,0.24439,0.28614,0.12926,0.27548,0.14565,0.29223,0.15442,0.27895,0.32511,0.14707,0.29632,0.34486,0.15593,0.2953,0.34291,0.15555,0.28943,0.3376,0.15268,0.15437,0.30088,0.35061,0.15855,0.27221,0.14392,0.27032,0.31592,0.14287,0.24382,0.28547,0.25723,0.30087,0.13596,0.29999,0.3491,0.15825,0.28293,0.33032,0.14947,0.29717,0.3467,0.15693,0.28488,0.33285,0.25411,0.13443,0.27648,0.32288,0.14606,0.28368,0.14991,0.29314,0.34192,0.1549,0.28613,0.33414,0.29014,0.33904,0.15514,0.29186,0.34119,0.15441,0.28183,0.32835,0.14855,0.30109,0.35129,0.16019,0.28031,0.32772,0.14816,0.28483,0.33239,0.15042,0.31353,0.36546,0.16578,0.29418,0.15695,0.34404,0.15563,0.32469,0.15205
4,1.9895,0.66471,1.8892,1.9811,0.66361,1.987,0.66575,1.8829,1.7576,1.6584,1.9791,0.66382,1.901,0.63723,1.7981,1.8399,1.8721,0.62791,2.0574,0.69055,1.952,1.9606,0.65659,1.8567,1.9473,0.65295,1.8429,1.7854,0.60085,1.6829,1.9684,0.66023,1.8629,1.9346,0.64896,1.834,1.8964,0.63826,1.8599,0.6239,1.7567,1.8951,0.63537,1.7929,1.7428,0.58401,1.6461,1.7782,0.59882,1.6755,1.9076,0.6411,1.8011,1.4556,0.4864,1.3753,1.9075,1.7988,2.0099,1.9036,1.8575,0.62128,1.7578,1.9865,0.66948,1.874,2.0061,0.67556,1.8928,1.9327,0.64798,1.8277,1.8942,2.0085,0.6742,1.9029,1.8403,1.7339,1.7654,0.59422,1.6635,1.6384,0.54966,1.7195,0.57871,1.6185,2.0069,0.67382,1.9006,1.9445,0.65092,1.8408,1.9291,0.64737,1.825,1.9164,0.64067,1.7393,1.6383,2.4567,1.1813,2.2714,2.5997,2.5122,1.9252,0.64464,1.822,1.9297,0.64676,1.5683,0.52488,1.4817,1.7415,0.5832,1.6465,1.8783,0.63104,1.7737,1.8016,0.604,1.7028,1.7158,0.57453,1.622,1.9126,0.64018,1.8134,2.0278,0.68168,1.9228,1.9503,1.8485,0.67038,1.8949,0.58106,1.9123
9,1.8328,1.4907,1.9307,1.9392,1.5778,1.9163,1.5603,2.0232,1.7159,1.8361,1.8388,1.5002,1.8486,1.5024,1.9629,1.8154,1.4931,1.1364,1.9745,1.5932,2.0934,1.9033,1.5448,2.0161,1.9107,1.5625,2.0218,1.7954,1.4812,1.912,1.9111,1.5547,2.0145,1.9378,1.5737,2.0532,1.862,1.5358,1.4166,1.0455,1.5069,1.8586,1.5118,1.9833,1.6992,1.39,1.8005,1.7911,1.4817,1.9022,1.8619,1.5135,1.9772,1.4197,1.1793,1.519,1.823,1.9392,1.8799,1.9942,1.8335,1.4979,1.9233,1.9511,1.5968,2.0714,1.943,1.5886,2.0573,1.5747,1.1751,1.6675,2.0113,1.9386,1.5747,2.051,1.3574,1.4691,1.4231,1.1026,1.4899,1.6023,1.3043,1.7043,1.3861,1.7906,1.9276,1.5688,2.0464,1.848,1.4911,1.9621,1.8883,1.5403,2.0088,1.8396,1.4981,1.6772,1.7855,1.7944,1.4556,1.8977,1.8594,1.9725,1.87,1.5161,1.9775,1.8596,1.511,1.5606,1.2865,1.6687,1.6893,1.3892,1.7968,1.8494,1.5095,1.9367,1.7791,1.4492,1.8909,1.6735,1.374,1.7794,1.8948,1.5446,1.9902,1.9641,1.5967,2.0775,1.928,2.0606,1.5441,2.0094,1.4003,1.9813
8,0.2648,0.074787,0.18442,0.27664,0.078852,0.27537,0.078078,0.19041,0.26752,0.18716,0.27792,0.080259,0.26261,0.074184,0.18252,0.26792,0.26918,0.076388,0.29038,0.082469,0.19936,0.26975,0.07652,0.18683,0.27379,0.077425,0.18951,0.27293,0.077608,0.19024,0.27063,0.076891,0.18727,0.29033,0.083914,0.20053,0.27692,0.07899,0.26041,0.073419,0.18156,0.27355,0.077349,0.18995,0.24623,0.069299,0.17194,0.26478,0.074585,0.18461,0.26866,0.075865,0.18662,0.21763,0.061104,0.15258,0.26328,0.18362,0.27421,0.19042,0.26562,0.075306,0.18405,0.27889,0.07903,0.19191,0.28366,0.080124,0.19525,0.2798,0.079817,0.19427,0.19037,0.27758,0.079091,0.1914,0.25468,0.17789,0.25919,0.073023,0.18078,0.23642,0.066352,0.38143,0.54008,0.37065,0.28932,0.082868,0.19966,0.273,0.077149,0.18982,0.27201,0.077015,0.18862,0.26285,0.074282,0.25688,0.18002,0.259,0.072979,0.18041,0.27731,0.19311,0.27349,0.07764,0.18964,0.26295,0.074363,0.2314,0.065055,0.16183,0.24091,0.068075,0.16814,0.27829,0.080586,0.19314,0.26843,0.076418,0.18695,0.25501,0.072179,0.17802,0.27108,0.076884,0.18805,0.28098,0.080184,0.19305,0.28334,0.19567,0.076597,0.18721,0.069832,0.18834
