6,0.041494,0.042123,0.042089,0.042123,0.04155,0.041682,0.041541,0.042709,0.041869,0.041865,0.04152,0.041797,0.042701,0.041724,0.041515,0.042283,0.041365,0.041485,0.042517,0.040895,0.041592,0.041843,0.041835,0.04203,0.042542,0.041907,0.042009,0.042144,0.041886,0.041438,0.066803,0.041314,0.042262,0.041678,0.041818,0.041571,0.041468,0.041391,0.041988,0.041661,0.041314,0.041279,0.041835,0.041532,0.04146,0.041801,0.042253,0.042713
3,0.044839,0.045707,0.045316,0.044724,0.044974,0.045179,0.044879,0.049365,0.045703,0.045839,0.048365,0.04514,0.045722,0.045202,0.045065,0.045242,0.044561,0.046063,0.045305,0.044494,0.045246,0.048398,0.045481,0.045633,0.046255,0.045222,0.048746,0.04543,0.04499,0.044867,0.04472,0.045261,0.046086,0.046086,0.045438,0.045206,0.066867,0.044776,0.045289,0.045629,0.044915,0.044681,0.045485,0.045738,0.046458,0.045147,0.045602,0.046001
7,1.147,1.1597,1.159,1.1425,1.1483,1.1511,1.1477,1.1807,1.1558,1.156,1.1454,1.1544,1.1666,1.1499,1.145,1.1535,1.1387,1.1445,1.1516,1.1262,1.1484,1.1548,1.1539,1.1604,1.1666,1.1524,1.1597,1.162,1.1446,1.1438,1.1384,1.1409,1.1657,1.1481,1.1511,1.1475,1.1403,1.1447,1.1542,1.1504,1.1328,1.1394,1.1556,1.1465,1.1402,1.1542,1.1622,1.1673
2,0.20913,0.21207,0.21217,0.20871,0.20948,0.21001,0.20948,0.21582,0.21122,0.21227,0.2087,0.21099,0.21306,0.2098,0.20922,0.21018,0.22581,0.20855,0.21026,0.2058,0.20955,0.21098,0.21074,0.21227,0.21347,0.21069,0.21197,0.21254,0.20869,0.20843,0.2068,0.20749,0.2132,0.20972,0.21052,0.20943,0.20727,0.20845,0.21078,0.21027,0.20884,0.20876,0.21108,0.21035,0.20848,0.21065,0.21344,0.21371
4,1.0962,1.1067,1.1059,1.087,1.0977,1.0977,1.0944,1.1267,1.1024,1.1027,1.0902,1.1015,1.1117,1.0963,1.0916,1.0974,1.0848,1.0895,1.098,1.0708,1.0965,1.103,1.1006,1.1079,1.1159,1.1,1.1072,1.1097,1.0915,1.0885,1.0827,1.0856,1.1122,1.0966,1.0975,1.0949,1.0856,1.1054,1.1258,1.0973,1.0774,1.0854,1.1022,1.0904,1.0853,1.1006,1.1091,1.1115
5,0.041494,0.042123,0.042089,0.042123,0.04155,0.041682,0.041541,0.042709,0.041869,0.041865,0.04152,0.041797,0.042701,0.041724,0.041515,0.042283,0.041365,0.041485,0.042517,0.040895,0.041592,0.041843,0.041835,0.04203,0.042542,0.041907,0.042009,0.042144,0.041886,0.041438,0.066803,0.041314,0.042262,0.041678,0.041818,0.041571,0.041468,0.041391,0.041988,0.041661,0.041314,0.041279,0.041835,0.041532,0.04146,0.041801,0.042253,0.042713
1,0.00031623,0.0009003,0.00031623,0.00031623,0.00031623,0.00031623,0.00031623,0.00031623,0.0009003,0.0009003,0.0009003,0.00031623,0.00031623,0.00031623,0.0009003,0.00031623,0.00031623,0.00031623,0.0009003,0.00031623,0.00031623,0.0009003,0.0009003,0.0009003,0.00031623,0.00031623,0.00031623,0.00031623,0.00031623,0.00031623,0.00031623,0.00031623,0.00031623,0.00031623,0.00031623,0.00031623,0.00031623,0.00031623,0.00031623,0.00031623,0.00031623,0.00031623,0.00031623,0.00031623,0.00031623,0.00031623,0.00031623,0.00031623
0,0.056947,0.057617,0.057568,0.057463,0.05798,0.057389,0.057515,0.058629,0.057627,0.057441,0.057463,0.057466,0.05916,0.057873,0.056876,0.057274,0.056541,0.057025,0.057215,0.05607,0.057085,0.057355,0.057784,0.057657,0.058508,0.057894,0.057756,0.058102,0.056869,0.056829,0.056522,0.072459,0.058237,0.057169,0.057184,0.057013,0.057144,0.056779,0.058164,0.057262,0.056301,0.056819,0.059003,0.057221,0.056813,0.057361,0.057974,0.057989
14,0.20913,0.21207,0.21217,0.20871,0.20948,0.21001,0.20948,0.21582,0.21122,0.21227,0.2087,0.21099,0.21306,0.2098,0.20922,0.21018,0.22581,0.20855,0.21026,0.2058,0.20955,0.21098,0.21074,0.21227,0.21347,0.21069,0.21197,0.21254,0.20869,0.20843,0.2068,0.20749,0.2132,0.20972,0.21052,0.20943,0.20727,0.20845,0.21078,0.21027,0.20884,0.20876,0.21108,0.21035,0.20848,0.21065,0.21344,0.21371
12,0.67429,0.68236,0.68091,0.67004,0.67537,0.67727,0.67322,0.69317,0.67895,0.67928,0.67241,0.67876,0.6848,0.67558,0.67278,0.67574,0.66943,0.67222,0.6763,0.6605,0.67501,0.67823,0.67852,0.68216,0.68596,0.6789,0.68116,0.68263,0.67391,0.67204,0.6677,0.67014,0.68434,0.67484,0.67613,0.67453,0.66923,0.67229,0.67837,0.67645,0.66463,0.6693,0.67937,0.6723,0.66889,0.67879,0.68289,0.68447
