7,1.5351,1.5489,1.5408,1.5328,1.5362,1.5374,1.5362,1.5569,1.5374,1.5339,1.5408,1.55,1.5385,1.5339,1.5374,1.5351,1.5362,1.5374,1.5328,1.5397,1.5443,1.5466,1.5477,1.5489,1.5316,1.5351,1.5304,1.5328,1.5512,1.542,1.5397,1.5385,1.5339,1.5374,1.5385,1.5304,1.5328,1.5455,1.5385,1.5443,1.5523,1.5432,1.5339
3,1.0979,1.1124,1.1027,1.1011,1.1011,1.1011,1.0995,1.1155,1.1011,1.1011,1.106,1.1124,1.1027,1.0995,1.1027,1.1011,1.0995,1.1027,1.0995,1.1027,1.1092,1.1076,1.0995,1.1092,1.0979,1.1011,1.0963,1.0995,1.1124,1.0995,1.1027,1.106,1.0963,1.0995,1.1011,1.0995,1.0979,1.1092,1.1027,1.1108,1.1187,1.1043,1.1092
5,0.24051,0.25485,0.24051,0.24051,0.25485,0.23288,0.2247,0.22525,0.23288,0.24051,0.25485,0.24768,0.23288,0.24051,0.25485,0.23288,0.23288,0.26164,0.25485,0.24768,0.23288,0.25485,0.24768,0.24768,0.23288,0.24051,0.24768,0.24051,0.24051,0.22525,0.24768,0.25485,0.22525,0.23288,0.24768,0.23288,0.23288,0.26164,0.24768,0.26164,0.24768,0.23288,0.24768
4,0.47039,0.48157,0.47788,0.47414,0.47788,0.47414,0.47414,0.47788,0.47039,0.47033,0.48526,0.47788,0.47788,0.48157,0.47783,0.48526,0.47039,0.47788,0.47414,0.48157,0.47788,0.47788,0.47788,0.47788,0.47414,0.47788,0.47788,0.47788,0.48157,0.47033,0.47414,0.47788,0.51023,0.46658,0.47788,0.47039,0.47033,0.48157,0.47788,0.48526,0.47788,0.47788,0.47788
9,2.5206,2.5388,2.5262,2.5149,2.5199,2.522,2.5149,2.5493,2.5213,2.5185,2.5276,2.5423,2.5234,2.5142,2.5213,2.5163,2.5192,2.5199,2.5107,2.5248,2.5353,2.5367,2.5227,2.5346,2.5107,2.5142,2.5093,2.5135,2.543,2.5185,2.5234,2.5234,2.5177,2.5255,2.5227,2.5114,2.5149,2.5304,2.5199,2.5311,2.5472,2.5311,2.5156
8,0.23288,0.25485,0.24768,0.23288,0.24768,0.24051,0.24051,0.23288,0.24768,0.24051,0.25447,0.23288,0.24768,0.23288,0.24768,0.23288,0.21707,0.24051,0.24051,0.26164,0.24768,0.24768,0.24051,0.26164,0.22525,0.24768,0.23288,0.26164,0.26164,0.22525,0.24768,0.24768,0.23288,0.22525,0.24051,0.21707,0.23288,0.26843,0.24768,0.26843,0.25447,0.24051,0.25485
2,0.48157,0.49611,0.4889,0.4889,0.48521,0.48157,0.4889,0.4889,0.48157,0.49253,0.49253,0.4889,0.49611,0.48526,0.49611,0.51715,0.48157,0.49253,0.4889,0.49611,0.48526,0.49611,0.49611,0.49611,0.47783,0.49248,0.48526,0.4889,0.49253,0.4889,0.48526,0.4889,0.48526,0.48526,0.4889,0.48157,0.48157,0.49611,0.49253,0.49969,0.50675,0.49253,0.49611
6,0.24051,0.25485,0.24051,0.24051,0.25485,0.23288,0.2247,0.22525,0.23288,0.24051,0.25485,0.24768,0.23288,0.24051,0.25485,0.23288,0.23288,0.26164,0.25485,0.24768,0.23288,0.25485,0.24768,0.24768,0.23288,0.24051,0.24768,0.24051,0.24051,0.22525,0.24768,0.25485,0.22525,0.23288,0.24768,0.23288,0.23288,0.26164,0.24768,0.26164,0.24768,0.23288,0.24768
1,1.0865,1.1439,1.106,1.0717,1.0832,1.1298,1.0733,1.1654,1.0898,1.0783,1.1076,1.1485,1.0914,1.0717,1.0881,1.07,1.0767,1.0849,1.0567,1.0963,1.1266,1.1329,1.0881,1.1314,1.0684,1.07,1.0516,1.0583,1.1454,1.0816,1.0995,1.093,1.0783,1.1011,1.093,1.0617,1.07,1.114,1.0832,1.1187,1.1715,1.1187,1.0733
0,0.23288,0.25485,0.24768,0.23288,0.24768,0.24051,0.24051,0.23288,0.24768,0.24051,0.25447,0.23288,0.24768,0.23288,0.24768,0.23288,0.21707,0.24051,0.24051,0.26164,0.24768,0.24768,0.24051,0.26164,0.22525,0.24768,0.23288,0.26164,0.26164,0.22525,0.24768,0.24768,0.23288,0.22525,0.24051,0.21707,0.23288,0.26843,0.24768,0.26843,0.25447,0.24051,0.25485
