DRUG_ID,COSMIC_ID,FOLD_RANGE_x,MAX_CONC_x,fd_num_0_x,fd_num_1_x,fd_num_2_x,fd_num_3_x,fd_num_4_x,fd_num_5_x,fd_num_6_x,fd_num_7_x,fd_uM_0_x,fd_uM_1_x,fd_uM_2_x,fd_uM_3_x,fd_uM_4_x,fd_uM_5_x,fd_uM_6_x,fd_uM_7_x,norm_cells_0_x,norm_cells_1_x,norm_cells_2_x,norm_cells_3_x,norm_cells_4_x,norm_cells_5_x,norm_cells_6_x,norm_cells_7_x,param_1_x,param_2_x,param_3_x,param_4_x,DILUTION_FACTOR_y,MAX_CONC_y,fd_num_0_y,fd_num_1_y,fd_num_2_y,fd_num_3_y,fd_num_4_y,fd_num_5_y,fd_num_6_y,fd_num_7_y,fd_num_8_y,fd_num_9_y,fd_uM_0_y,fd_uM_1_y,fd_uM_2_y,fd_uM_3_y,fd_uM_4_y,fd_uM_5_y,fd_uM_6_y,fd_uM_7_y,fd_uM_8_y,fd_uM_9_y,norm_cells_0_y,norm_cells_1_y,norm_cells_2_y,norm_cells_3_y,norm_cells_4_y,norm_cells_5_y,norm_cells_6_y,norm_cells_7_y,norm_cells_8_y,norm_cells_9_y,param_1_y,param_2_y,param_3_y,param_4_y
1036,906865,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,0.896469022,1,1,0.855618557,0.692252313,0.518664549,0.406334674,0.675517258,1.675061885,-10.26078395,0.381040137,2,10,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1,0,0.0390625,0.078125,0.15625,0.3125,0.625,1.25,2.5,5,10,1,1,1,1,1,0.854422517,0.688916649,0.49084618,0.354539823,0.328914017,0.650798727,1.427500886,-11.59751049,0.307727529
1036,1240130,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,0.905930742,0.914034373,0.577542781,0.395062597,0.151826398,0.038333143,0.062644034,0.487109606,1.020815689,-8.224570293,0.024617312,2,10,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1,0,0.0390625,0.078125,0.15625,0.3125,0.625,1.25,2.5,5,10,1,0.879445025,0.783868466,0.739852653,0.5214712,0.271671016,0.156936242,0.160827061,0.118449683,0.088036942,0.411853316,1.147985601,-8.913713322,0.092655211
1036,907067,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,1,1,0.67839814,0.77104749,0.444628181,0.3916791,0.23730968,0.647030533,1.012251703,-4.630718364,0.085062943,2,10,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1,0,0.0390625,0.078125,0.15625,0.3125,0.625,1.25,2.5,5,10,1,1,1,0.823761159,0.640764958,0.352430873,0.391104501,0.399114321,0.224997939,0.250310526,0.400117993,1.383522497,-12.67217459,0.295072435
1036,1298145,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,1,1,1,1,0.941944772,0.631542441,0.408535927,0.810685585,1.611157292,-18.56660127,0.380187894,2,10,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1,0,0.0390625,0.078125,0.15625,0.3125,0.625,1.25,2.5,5,10,1,1,1,1,1,0.840421457,0.87127353,0.656567824,0.594205797,0.459499605,0.737920032,1.488985914,-7.057743536,0.340612065
1036,907169,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,0.952337647,0.958055704,0.866506921,0.880817032,0.809266479,0.626168913,0.637605026,0.593842823,2.227279186,-5.69183759,0.533290917,2,10,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1,0,0.0390625,0.078125,0.15625,0.3125,0.625,1.25,2.5,5,10,1,1,1,1,1,0.800962885,0.93543615,0.761300673,0.623066017,0.680777438,0.598238588,2.490943005,-7.749028259,0.604416944
1036,1240153,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,0.978765769,1,0.962576606,0.574172173,0.367032174,0.347625499,0.45766439,0.5244661,1.662482584,-28.52608517,0.389727423,2,10,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1,0,0.0390625,0.078125,0.15625,0.3125,0.625,1.25,2.5,5,10,1,0.798959546,0.938380366,1,0.642698699,0.578015958,0.314721299,0.239907159,0.206713899,0.938182606,0.436088505,2.088437677,-141.1908687,0.455508161
1036,907171,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,0.952129806,0.894328983,1,1,0.932879663,0.69210169,0.461553506,0.821930735,1.871972543,-19.97925598,0.434646412,2,10,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1,0,0.0390625,0.078125,0.15625,0.3125,0.625,1.25,2.5,5,10,1,1,1,1,1,1,0.871749746,0.830969691,0.678975148,0.638426702,0.69489026,2.461794496,-10.68679324,0.598483283
1036,1298160,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,0.905763801,0.994469882,0.7375888,0.527431141,0.424698257,0.373331815,0.363996905,0.436534295,1.651982512,-12.44130362,0.375463682,2,10,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1,0,0.0390625,0.078125,0.15625,0.3125,0.625,1.25,2.5,5,10,1,1,1,0.901122754,0.870107023,0.78187723,0.658962899,0.610450637,0.523231904,0.478083645,0.525811792,1.645457799,-5.736712169,0.422029928
1036,753581,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,0.960323715,0.965918543,1,1,1,1,0.879577525,1.034039851,0.57923608,-95.02507739,-0.736948472,2,10,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1,0,0.0390625,0.078125,0.15625,0.3125,0.625,1.25,2.5,5,10,1,1,1,1,1,1,1,1,1,1,-6.016824637,14220.97171,-3.685221787,1
1036,905974,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,0.757376864,1,0.869346169,1,1,0.638825183,0.619043594,0.83085449,3.13731799,-146.7912024,0.619043576,2,10,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1,0,0.0390625,0.078125,0.15625,0.3125,0.625,1.25,2.5,5,10,1,0.883147418,0.87861105,0.890930373,0.811667896,0.792856874,0.639911623,0.533547521,0.388782194,0.32445697,0.722861864,1.239827943,-5.548476363,0.142936538
1036,905975,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,0.862669398,0.875766025,0.731840029,0.478942796,0.367553018,0.26528981,0.365545173,0.440690348,1.58539822,-10.9369853,0.312516522,2,10,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1,0,0.0390625,0.078125,0.15625,0.3125,0.625,1.25,2.5,5,10,1,0.890007227,0.829872095,0.514620516,0.387788942,0.366952181,0.255808477,0.286219438,0.197222714,0.164011442,0.270466992,1.121287811,-7.476202298,0.207755816
1036,908124,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,0.80339986,0.816069455,0.693743858,0.550316985,0.330960835,0.377357155,0.470149795,0.367326429,1.818640895,-8.700616396,0.385660619,2,10,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1,0,0.0390625,0.078125,0.15625,0.3125,0.625,1.25,2.5,5,10,1,0.91534663,0.87506925,0.726374035,0.431865555,0.282404574,0.31318455,0.247068132,0.243754049,0.290955097,0.346403492,1.43626774,-15.06167586,0.265599536
