DRUG_ID,COSMIC_ID,FOLD_RANGE_x,MAX_CONC_x,fd_num_0_x,fd_num_1_x,fd_num_2_x,fd_num_3_x,fd_num_4_x,fd_num_5_x,fd_num_6_x,fd_num_7_x,norm_cells_0_x,norm_cells_1_x,norm_cells_2_x,norm_cells_3_x,norm_cells_4_x,norm_cells_5_x,norm_cells_6_x,norm_cells_7_x,param_1_x,param_2_x,param_3_x,param_4_x,DILUTION_FACTOR_y,MAX_CONC_y,fd_num_0_y,fd_num_1_y,fd_num_2_y,fd_num_3_y,fd_num_4_y,fd_num_5_y,fd_num_6_y,fd_num_7_y,fd_num_8,fd_num_9,norm_cells_0_y,norm_cells_1_y,norm_cells_2_y,norm_cells_3_y,norm_cells_4_y,norm_cells_5_y,norm_cells_6_y,norm_cells_7_y,norm_cells_8,norm_cells_9,param_1_y,param_2_y,param_3_y,param_4_y
1036,909740,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,1,0.966393327,0.987307597,0.984707,1,1,0.853883318,0.840798212,0.832421084,6.714272631,-171.6834337,0.840798199,2,10,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1,1,1,1,0.997395022,1,1,1,0.94222234,1,0.909566641,1.022771729,0.92633899,-112.0919518,-0.086227285
1036,909747,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,1,0.873124774,0.976225215,0.879194482,0.854936799,0.784172886,0.630547943,0.622447949,0.58554718,2.626142994,-7.614756236,0.568963583,2,10,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1,1,1,1,1,1,0.771379962,0.951932418,0.820257748,0.788314848,0.756399695,0.431232648,3.2006022,-4.976591546,0.712168336
1036,905962,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,1,0.838556972,0.878300095,0.893749339,0.873889324,0.827518498,0.979840195,0.951135546,-0.023201738,-2.279708718,-105.3649279,0.891855706,2,10,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1,1,1,0.963690551,1,1,1,1,1,1,0.670519442,1.017464189,0.506666868,-131.8220949,-0.97771771
1036,909755,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,1,0.922414759,1,0.907395583,0.986188137,1,0.914440181,0.959939452,-0.957886676,0.084223356,-0.024437006,0.068810633,2,10,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1,1,0.923699414,1,1,0.710373743,1,0.979243629,1,1,0.648662102,1.01963069,0.488736246,-124.5473287,-1.089057257
1036,909757,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,1,0.510174174,1,1,1,0.318183271,0.887769505,1,-1.24365752,0.146955229,-0.018328582,-0.008353381,2,10,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1,1,1,0.834539846,1,1,0.973556364,0.913622257,0.973763915,0.955978103,1,0.132188747,22.95044767,-242.8101487,0.956432559
1061,1290769,1000,5,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,1,1,0.937647495,0.964755788,0.943668057,0.895440512,0.862311656,1,-0.066129796,11.03209456,-8.051799224,0.925637982,2,5,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1,1,1,1,1,1,1,1,1,1,1,-6.016824637,14220.97171,-3.685221787,1
1061,905961,1000,5,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,1,1,0.89604197,0.667837135,0.507491512,0.499275278,0.392378197,0.408832174,0.354264791,1.652189598,-10.29033004,0.41988717,2,5,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1,1,0.913742827,0.763414819,0.575419976,0.436097822,0.398201466,0.311826956,0.287572272,0.223930098,0.18599387,0.247553646,0.905822383,-4.870712997,0.186691117
1061,910689,1000,5,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,1,1,1,1,1,1,1,1,-4.342314668,4744.818841,-5.060534471,1,2,5,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1,1,1,1,1,1,1,1,1,1,1,-6.016824637,14220.97171,-3.685221787,1
1061,1789883,1000,5,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,1,1,0.931598632,0.995201603,1,1,1,0.836157197,1.036275592,0.456395797,-92.92785988,-1.201536516,2,5,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1,1,1,1,1,1,1,1,1,1,1,-6.016824637,14220.97171,-3.685221787,1
1061,905937,1000,5,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,1,1,1,0.942172264,1,1,1,0.989330885,0.301645023,72.99608593,-302.0545604,0.986300635,2,5,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1,1,1,1,1,1,1,1,1,1,1,-6.016824637,14220.97171,-3.685221787,1
1061,907289,1000,5,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,1,0.946414726,1,1,1,0.994267887,0.962375048,0.832134371,0.854577996,6.329937476,-116.4691825,0.832134322,2,5,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1,1,1,0.851246928,1,0.362194383,1,1,1,1,0.958683945,1.453055891,45.61112637,-36.85540472,0.895288049
1061,905939,1000,5,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,1,0.985335438,1,0.985335438,1,0.840375389,0.781946242,0.596093127,0.868671668,1.54285904,-7.074422358,0.355073116,2,5,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1,1,0.982601814,0.787022318,0.843965355,0.758045085,1,0.732184691,0.946336192,0.819045063,0.806220257,0.112523173,6.120039712,-223.5518464,0.836602367
1061,907287,1000,5,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,1,0.955041113,0.979095015,1,0.983076062,1,1,0.830916269,1.022033441,0.785180057,-99.92851068,-0.285419935,2,5,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1,1,1,1,1,1,1,1,1,1,1,-6.016824637,14220.97171,-3.685221787,1
1061,998189,1000,5,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,1,1,0.96022808,0.989747296,1,1,1,0.913046739,1.02287565,1.198031407,-90.32701367,0.15815114,2,5,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1,1,1,1,0.966420514,1,0.930617915,0.962367112,0.763617733,0.580005969,0.946025758,0.677862768,4.545186222,-67.77983369,0.762838329
1061,907790,1000,5,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,1,1,0.915247092,0.903945687,1,1,0.973904584,0.59789267,1.01996836,0.571914775,-93.41290394,-0.778069476,2,5,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1,1,1,1,1,1,1,1,1,0.849845971,0.90159741,0.798597897,8.046454644,-414.9478671,0.875721663
1061,908442,1000,5,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,1,1,1,1,1,1,1,1,-4.342314668,4744.818841,-5.060534471,1,2,5,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1,1,1,1,1,1,0.970213237,0.938555565,0.973472222,0.934293218,0.941138623,0.533157097,18.81995148,-141.9036224,0.946864902
1061,1660036,1000,5,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,1,1,1,1,1,1,1,1,-4.342314668,4744.818841,-5.060534471,1,2,5,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1,1,1,0.937685568,1,0.84278369,0.796952093,0.975670239,0.931682362,1,0.969494515,0.128196912,14.26294438,-50.94579305,0.930859276
1061,1674021,1000,5,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,1,0.929780238,0.800657665,0.828131775,0.951736535,0.819883794,0.855605886,0.808905645,0.132012446,6.41657275,-153.1177835,0.844153563,2,5,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1,1,0.796905958,0.767004146,0.915008867,0.995976948,1,0.955972436,0.940571939,0.852723672,0.881960453,0.341537038,12.01477065,184.6513174,0.854636687
1061,909746,1000,5,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,1,1,1,1,1,1,1,1,-4.342314668,4744.818841,-5.060534471,1,2,5,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1,1,1,1,0.79183943,0.98073322,0.91196487,1,1,1,1,4.333573043,17.48795152,-26.26044619,0.911271638
1061,909747,1000,5,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,1,1,1,1,0.973107542,1,0.898433732,0.711749206,0.85220836,3.523996379,-122.7581861,0.711749183,2,5,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1,1,1,1,0.935088481,1,0.897425086,0.956529162,0.865412818,0.999137679,0.882133436,0.066810061,11.22768503,-7.720425608,0.918365848
1061,909751,1000,5,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,1,1,1,1,1,1,1,1,-4.342314668,4744.818841,-5.060534471,1,2,5,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1,1,1,1,1,1,1,1,1,1,1,-6.016824637,14220.97171,-3.685221787,1
1061,909761,1000,5,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,1,1,1,0.964614003,1,1,1,1,0.298770466,141.2987153,-264.0519174,0.992922795,2,5,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1,1,1,1,0.997106648,1,1,1,1,1,1,-0.572668021,363.7868341,-13.41753214,0.999658267
