DRUG_ID,COSMIC_ID,FOLD_RANGE_x,MAX_CONC_x,fd_num_0_x,fd_num_1_x,fd_num_2_x,fd_num_3_x,fd_num_4_x,fd_num_5_x,fd_num_6_x,fd_num_7_x,fd_uM_0_x,fd_uM_1_x,fd_uM_2_x,fd_uM_3_x,fd_uM_4_x,fd_uM_5_x,fd_uM_6_x,fd_uM_7_x,norm_cells_0_x,norm_cells_1_x,norm_cells_2_x,norm_cells_3_x,norm_cells_4_x,norm_cells_5_x,norm_cells_6_x,norm_cells_7_x,param_1_x,param_2_x,param_3_x,param_4_x,DILUTION_FACTOR_y,MAX_CONC_y,fd_num_0_y,fd_num_1_y,fd_num_2_y,fd_num_3_y,fd_num_4_y,fd_num_5_y,fd_uM_0_y,fd_uM_1_y,fd_uM_2_y,fd_uM_3_y,fd_uM_4_y,fd_uM_5_y,norm_cells_0_y,norm_cells_1_y,norm_cells_2_y,norm_cells_3_y,norm_cells_4_y,norm_cells_5_y,param_1_y,param_2_y,param_3_y,param_4_y
1373,687819,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,0.923871061,0.942326969,1,0.947861454,1,1,1,-0.030995225,0.915953016,-116.2599908,0.973437063,4,10,0,0.111111111,0.333333333,0.555555556,0.777777778,1,0,0.0390625,0.15625,0.625,2.5,10,1,1,1,1,1,1,-3.655459714,15456.95791,-5.914921649,1
1373,687821,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,1,1,1,0.913101127,0.781286785,0.734376387,0.674035326,0.555898238,3.116267557,-11.74398264,0.684682829,4,10,0,0.111111111,0.333333333,0.555555556,0.777777778,1,0,0.0390625,0.15625,0.625,2.5,10,1,0.95240769,0.832539794,0.689991564,0.603598366,0.806674911,0.241581455,3.508981157,-15.60283013,0.698310387
1373,905967,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,1,0.971621918,1,0.760316415,0.564693112,0.611642705,0.903816618,0.554176978,3.338660361,-142.0754538,0.693384151,4,10,0,0.111111111,0.333333333,0.555555556,0.777777778,1,0,0.0390625,0.15625,0.625,2.5,10,1,1,0.913588404,0.810897284,0.808332363,0.997374367,0.292113746,7.824806355,-67.76596458,0.872201351
1373,908465,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,1,1,1,0.859035969,0.79567364,0.78545184,1,0.46460586,7.14491726,-226.0353986,0.860040367,4,10,0,0.111111111,0.333333333,0.555555556,0.777777778,1,0,0.0390625,0.15625,0.625,2.5,10,1,0.910787075,0.69591518,0.528647465,0.529481258,0.923676374,0.09690738,2.763107385,-15.80083949,0.663445022
1373,908460,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,1,1,1,0.995490623,0.820219723,0.923489743,1,0.573531727,11.70546453,-203.1264597,0.914569815,4,10,0,0.111111111,0.333333333,0.555555556,0.777777778,1,0,0.0390625,0.15625,0.625,2.5,10,1,0.450772222,0.907817301,0.518138794,0.552800879,1,-0.015732111,-5.065468412,-134.1273084,0.685905832
1373,908459,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,1,1,1,0.921456801,1,1,0.965831015,0.456702497,35.48863349,-198.508456,0.971821964,4,10,0,0.111111111,0.333333333,0.555555556,0.777777778,1,0,0.0390625,0.15625,0.625,2.5,10,1,1,1,1,0.953755924,1,0.597679641,43.24843753,-135.3897059,0.976877958
1373,722066,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,1,1,1,1,0.969178741,0.852860144,1,0.696911837,13.59251112,-131.3679352,0.926430077,4,10,0,0.111111111,0.333333333,0.555555556,0.777777778,1,0,0.0390625,0.15625,0.625,2.5,10,1,0.830865542,0.816601486,0.595622397,0.607471183,0.784720516,-0.17991744,0.438928967,-5.549866418,0.675943498
1373,753608,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,1,1,1,0.861873291,0.852608204,1,0.812513299,0.456664259,8.456507877,-244.5286853,0.881748696,4,10,0,0.111111111,0.333333333,0.555555556,0.777777778,1,0,0.0390625,0.15625,0.625,2.5,10,1,0.922268494,0.729118745,0.418795977,0.573570109,0.971854518,0.122112482,2.842711843,-14.5467235,0.661690323
1373,1240202,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,1,1,0.928893735,1,0.974404967,0.993898273,1,0.310965313,48.63671677,-201.2576226,0.979439402,4,10,0,0.111111111,0.333333333,0.555555556,0.777777778,1,0,0.0390625,0.15625,0.625,2.5,10,1,0.98126742,0.956775044,0.849893497,0.89294455,1,0.308167753,13.09683324,-93.18132741,0.914279361
1373,1298537,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,0.980532294,1,1,0.96961253,0.911358746,0.96961253,1,0.533448487,28.72795316,-115.0108691,0.960323772,4,10,0,0.111111111,0.333333333,0.555555556,0.777777778,1,0,0.0390625,0.15625,0.625,2.5,10,1,1,1,0.944065349,0.89696144,1,0.388530999,18.87105672,-121.0521916,0.947008927
1373,910931,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,1,0.785837722,0.989226407,0.952264239,0.82279989,0.699528156,0.755003662,0.698049001,4.582956344,-109.1502829,0.727265916,4,10,0,0.111111111,0.333333333,0.555555556,0.777777778,1,0,0.0390625,0.15625,0.625,2.5,10,1,0.737800068,0.642320327,0.400179162,0.509351484,1,0.017399075,2.079201472,-22.06905912,0.637721529
