DRUG_ID,COSMIC_ID,FOLD_RANGE_x,MAX_CONC_x,fd_num_0_x,fd_num_1_x,fd_num_2_x,fd_num_3_x,fd_num_4_x,fd_num_5_x,fd_num_6_x,fd_num_7_x,fd_uM_0_x,fd_uM_1_x,fd_uM_2_x,fd_uM_3_x,fd_uM_4_x,fd_uM_5_x,fd_uM_6_x,fd_uM_7_x,norm_cells_0_x,norm_cells_1_x,norm_cells_2_x,norm_cells_3_x,norm_cells_4_x,norm_cells_5_x,norm_cells_6_x,norm_cells_7_x,param_1_x,param_2_x,param_3_x,param_4_x,DILUTION_FACTOR_y,MAX_CONC_y,fd_num_0_y,fd_num_1_y,fd_num_2_y,fd_num_3_y,fd_num_4_y,fd_num_5_y,fd_num_6_y,fd_num_7_y,fd_num_8_y,fd_num_9_y,fd_uM_0_y,fd_uM_1_y,fd_uM_2_y,fd_uM_3_y,fd_uM_4_y,fd_uM_5_y,fd_uM_6_y,fd_uM_7_y,fd_uM_8_y,fd_uM_9_y,norm_cells_0_y,norm_cells_1_y,norm_cells_2_y,norm_cells_3_y,norm_cells_4_y,norm_cells_5_y,norm_cells_6_y,norm_cells_7_y,norm_cells_8_y,norm_cells_9_y,param_1_y,param_2_y,param_3_y,param_4_y
1036,687997,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,1,1,0.874597433,1,1,1,1,0.309838036,39.87159122,-222.8806218,0.974919486,2,10,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1,0,0.0390625,0.078125,0.15625,0.3125,0.625,1.25,2.5,5,10,1,0.974027854,1,0.981676646,1,1,1,0.989201628,0.887045199,1,0.774468919,19.94038994,-201.6470079,0.943522603
1036,908468,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,0.8474732,1,0.955801383,0.829700343,0.991364007,0.971967749,1,-0.024383767,0.222773904,-116.4703305,0.942329526,2,10,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1,0,0.0390625,0.078125,0.15625,0.3125,0.625,1.25,2.5,5,10,1,1,1,1,1,1,1,1,1,1,-6.016824637,14220.97171,-3.685221787,1
1036,908469,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,0.873962193,1,0.960677625,1,0.991800277,0.869519423,0.822812183,0.834864572,6.744855395,-120.5297588,0.822812193,2,10,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1,0,0.0390625,0.078125,0.15625,0.3125,0.625,1.25,2.5,5,10,1,0.824805128,0.880160242,0.843435243,0.944074651,0.878089755,0.920753042,0.948125632,0.893707994,0.912343205,-0.506594278,0.058411065,0.012184678,-0.051273511
1036,688006,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,1,1,1,1,0.986199325,1,0.993797052,0.584463436,149.9728788,-398.4810289,0.993332128,2,10,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1,0,0.0390625,0.078125,0.15625,0.3125,0.625,1.25,2.5,5,10,1,0.92893394,1,0.973510871,0.991624471,1,1,1,1,1,-0.032861376,2.066480908,-134.4256418,0.98822992
1036,1240182,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,1,1,1,1,0.986091099,1,1,0.589353892,215.6888834,-389.226622,0.995363692,2,10,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1,0,0.0390625,0.078125,0.15625,0.3125,0.625,1.25,2.5,5,10,1,1,1,0.993049813,1,0.989571695,1,1,1,1,0.262466746,402.7963491,-476.8417002,0.997517356
1036,1240186,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,0.871219831,0.936183568,0.849583372,0.979483666,0.806283274,0.757574062,1,-0.026124927,-2.808057248,-93.69135639,0.885761099,2,10,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1,0,0.0390625,0.078125,0.15625,0.3125,0.625,1.25,2.5,5,10,1,1,0.94179688,0.805705239,1,1,0.981065055,1,0.607383525,0.617953288,0.83276632,2.829658591,-229.0418198,0.612671286
1036,688013,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,0.978481148,1,0.96448093,1,0.945789541,0.558132568,0.583811849,0.722622178,2.394520084,-155.5396647,0.570972204,2,10,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1,0,0.0390625,0.078125,0.15625,0.3125,0.625,1.25,2.5,5,10,1,0.904855135,0.845994476,0.857891159,0.816213401,0.893889982,0.785654479,0.696566246,0.477267677,0.385050025,0.781982707,1.650059136,-10.42852153,0.287844509
1036,688021,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,0.881366891,1,0.904173275,1,0.881366891,0.958899055,0.86772123,1.037561526,0.70158783,-84.99349651,-0.478793202,2,10,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1,0,0.0390625,0.078125,0.15625,0.3125,0.625,1.25,2.5,5,10,1,1,1,1,0.989408563,1,1,1,1,1,0.362663702,566.494814,-498.0518998,0.998234759
1036,688023,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,1,1,1,1,1,1,1,-4.342314668,4744.818841,-5.060534471,1,2,10,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1,0,0.0390625,0.078125,0.15625,0.3125,0.625,1.25,2.5,5,10,1,0.932478578,1,0.815716312,1,1,1,1,0.952700274,0.825229498,0.889905493,6.978615136,-140.7326868,0.825229459
1036,908483,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,1,1,0.955466317,1,1,0.973084464,0.74105331,0.867700335,3.975739905,-103.8626432,0.741052214,2,10,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1,0,0.0390625,0.078125,0.15625,0.3125,0.625,1.25,2.5,5,10,1,0.953006137,0.973137574,1,1,0.892545879,0.992781366,0.877852124,0.830453428,0.934647665,0.71223229,10.8575894,-147.8755906,0.880966223
