DRUG_ID,COSMIC_ID,FOLD_RANGE_x,MAX_CONC_x,fd_num_0_x,fd_num_1_x,fd_num_2_x,fd_num_3_x,fd_num_4_x,fd_num_5_x,fd_num_6_x,fd_num_7_x,fd_uM_0_x,fd_uM_1_x,fd_uM_2_x,fd_uM_3_x,fd_uM_4_x,fd_uM_5_x,fd_uM_6_x,fd_uM_7_x,norm_cells_0_x,norm_cells_1_x,norm_cells_2_x,norm_cells_3_x,norm_cells_4_x,norm_cells_5_x,norm_cells_6_x,norm_cells_7_x,param_1_x,param_2_x,param_3_x,param_4_x,DILUTION_FACTOR_y,MAX_CONC_y,fd_num_0_y,fd_num_1_y,fd_num_2_y,fd_num_3_y,fd_num_4_y,fd_num_5_y,fd_uM_0_y,fd_uM_1_y,fd_uM_2_y,fd_uM_3_y,fd_uM_4_y,fd_uM_5_y,norm_cells_0_y,norm_cells_1_y,norm_cells_2_y,norm_cells_3_y,norm_cells_4_y,norm_cells_5_y,param_1_y,param_2_y,param_3_y,param_4_y
1373,1298144,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,0.566190036,0.532341041,0.363096066,0.416323485,0.372810576,0.319583158,0.5371477,-0.125670889,-0.680564673,-6.839660623,0.404398019,4,10,0,0.111111111,0.333333333,0.555555556,0.777777778,1,0,0.0390625,0.15625,0.625,2.5,10,1,0.534937139,0.488308573,0.438045884,0.461085881,0.514062761,-0.203284908,-5.391354016,-9.773045064,0.473726447
1373,1298145,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,1,0.893425375,0.718836753,0.699449295,0.447310842,0.360016531,0.670418861,0.350381343,1.929559826,-9.187874762,0.499588061,4,10,0,0.111111111,0.333333333,0.555555556,0.777777778,1,0,0.0390625,0.15625,0.625,2.5,10,1,0.720292873,0.606574669,0.477350757,0.526583994,1,0.073222934,2.870430258,-65.37821919,0.652627348
1373,907171,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,1,1,1,0.990680486,0.634300866,0.566874971,0.687263958,0.621794016,2.681704148,-53.22286992,0.627098249,4,10,0,0.111111111,0.333333333,0.555555556,0.777777778,1,0,0.0390625,0.15625,0.625,2.5,10,1,0.994605295,0.757815617,0.237470467,0.390648109,0.887721088,0.325860355,2.032426228,-87.80470146,0.505279874
1373,907172,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,0.976038765,0.91906366,0.853937726,0.868585009,0.739967342,0.816492332,0.777412736,0.111249606,3.921855779,-6.129548724,0.775993009,4,10,0,0.111111111,0.333333333,0.555555556,0.777777778,1,0,0.0390625,0.15625,0.625,2.5,10,1,0.634509247,0.533592438,0.380182694,0.411917335,0.569199775,-0.143371698,-1.064810182,-7.500305543,0.463682841
1373,1298160,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,0.639547808,0.420006365,0.373331815,0.317273482,0.429341275,0.279933842,0.434033167,0.081489671,1.260367457,-14.14162063,0.365500887,4,10,0,0.111111111,0.333333333,0.555555556,0.777777778,1,0,0.0390625,0.15625,0.625,2.5,10,1,0.296365084,0.253448037,0.240185307,0.281401154,0.358357927,0.037085626,1.280823185,-58.42131332,0.283348122
1373,753579,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,1,1,1,1,0.942108985,0.823873494,0.95786272,0.699240046,9.16322588,-155.3364265,0.890868127,4,10,0,0.111111111,0.333333333,0.555555556,0.777777778,1,0,0.0390625,0.15625,0.625,2.5,10,1,1,1,0.628508157,0.699679318,1,0.393169552,4.465500934,-143.3958966,0.776062489
1373,753581,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,0.982615608,1,1,1,0.965918543,1,1,-0.046530897,2.417706155,-105.1942936,0.992647733,4,10,0,0.111111111,0.333333333,0.555555556,0.777777778,1,0,0.0390625,0.15625,0.625,2.5,10,1,1,1,1,1,1,-3.655459714,15456.95791,-5.914921649,1
1373,905974,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,1,0.952746879,0.892935425,0.805405593,0.589503455,0.544967588,0.473000209,0.539347506,1.859800044,-8.470546768,0.461403351,4,10,0,0.111111111,0.333333333,0.555555556,0.777777778,1,0,0.0390625,0.15625,0.625,2.5,10,1,0.369404381,0.218782185,0.192518254,0.181945945,0.173325543,-0.461943684,-5.510495289,-4.124242166,0.173594501
1373,905975,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,0.497816311,0.385698651,0.352559337,0.222592571,0.232796573,0.207302363,0.314333818,-0.284890714,-1.772706491,-3.958679048,0.239107841,4,10,0,0.111111111,0.333333333,0.555555556,0.777777778,1,0,0.0390625,0.15625,0.625,2.5,10,1,0.264575903,0.226320135,0.226474229,0.215728121,0.280956556,0.056920681,1.287704225,-65.85289872,0.237369759
1373,908124,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,0.541885304,0.503920665,0.385788837,0.314053328,0.385788837,0.419515562,0.541885304,-0.0813879,-0.383105866,-9.082326667,0.41519329,4,10,0,0.111111111,0.333333333,0.555555556,0.777777778,1,0,0.0390625,0.15625,0.625,2.5,10,1,0.1767559,0.171388263,0.174579009,0.155370805,0.202081993,-0.028049598,-2.895447704,-50.37994245,0.175854332
1373,908125,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,1,1,1,1,0.923955314,0.742384803,0.922155135,0.701409135,5.961961503,-124.1230594,0.832269968,4,10,0,0.111111111,0.333333333,0.555555556,0.777777778,1,0,0.0390625,0.15625,0.625,2.5,10,1,0.954651069,0.896326122,0.716847107,0.608687686,0.83625263,0.313511409,3.889463504,-29.57194195,0.720349519
1373,925339,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,0.883062419,0.812112293,0.644918162,0.487799161,0.477671004,0.467542847,0.807074728,0.241250702,2.441911274,-13.5907653,0.561801397,4,10,0,0.111111111,0.333333333,0.555555556,0.777777778,1,0,0.0390625,0.15625,0.625,2.5,10,1,0.177891232,0.116210894,0.100213831,0.04621799,0.205636524,0.054528575,1.06080271,-48.30247213,0.117069461
1373,971777,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,0.972369167,1,1,0.854727343,0.706038448,0.650296317,0.910469474,0.558994549,4.210688133,-142.4415829,0.755601426,4,10,0,0.111111111,0.333333333,0.555555556,0.777777778,1,0,0.0390625,0.15625,0.625,2.5,10,1,0.507777196,0.287841012,0.247096172,0.284028041,0.658979322,0.087452292,1.584344615,-73.16825383,0.369486134
1373,908128,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,1,0.798909166,0.964016643,0.948280522,0.920754489,0.877541054,1,0.176708872,12.23176507,-189.5449769,0.918250313,4,10,0,0.111111111,0.333333333,0.555555556,0.777777778,1,0,0.0390625,0.15625,0.625,2.5,10,1,0.977794627,0.907345036,0.660039721,0.671087401,0.800586662,0.329130795,3.592908077,-94.72597774,0.710571249
1373,909713,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,0.598144748,0.465369558,0.317381019,0.317381019,0.180278678,0.123706882,0.269509072,-0.192540837,-0.599469986,-3.055883714,0.164069301,4,10,0,0.111111111,0.333333333,0.555555556,0.777777778,1,0,0.0390625,0.15625,0.625,2.5,10,1,0.205765607,0.159724494,0.077253916,0.058587402,0.153482415,-0.652085077,-13.09240205,-4.069521377,0.102075613
1373,909723,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,0.757662764,0.720090688,0.53936282,0.394428581,0.319303148,0.238786206,0.362229293,0.22185069,1.112846292,-5.188700989,0.27000555,4,10,0,0.111111111,0.333333333,0.555555556,0.777777778,1,0,0.0390625,0.15625,0.625,2.5,10,1,0.423617758,0.217655862,0.11926932,0.085717099,0.355432471,-0.003385852,0.192355082,-12.27893795,0.190110561
1373,905955,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,1,1,1,1,1,1,1,-4.342314668,4744.818841,-5.060534471,1,4,10,0,0.111111111,0.333333333,0.555555556,0.777777778,1,0,0.0390625,0.15625,0.625,2.5,10,1,0.919605882,0.864145314,0.602685288,0.277818261,0.451443278,0.47232062,1.704450986,-12.97456255,0.362774726
1373,905954,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,0.339589152,0.30183411,0.18866769,0.259439887,0.264128421,0.18866769,0.246854873,-0.332403208,-4.880223647,-5.47798154,0.229043914,4,10,0,0.111111111,0.333333333,0.555555556,0.777777778,1,0,0.0390625,0.15625,0.625,2.5,10,1,0.342442699,0.264805094,0.250900186,0.264412617,0.377687155,0.070516524,1.400421883,-70.46156436,0.289451263
1373,909724,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,0.688690137,0.74381427,0.48340388,0.578389422,0.523265289,0.528300414,0.663619408,-0.174319082,-0.559024732,-6.031203125,0.563014773,4,10,0,0.111111111,0.333333333,0.555555556,0.777777778,1,0,0.0390625,0.15625,0.625,2.5,10,1,0.430210757,0.380099573,0.336369819,0.333948266,0.489129678,0.057994605,1.588724828,-56.8384766,0.384886796
1373,909726,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,0.907456681,1,1,0.965952208,0.936704445,0.899106422,0.894953153,0.581873125,12.23227573,-18.58922136,0.894154898,4,10,0,0.111111111,0.333333333,0.555555556,0.777777778,1,0,0.0390625,0.15625,0.625,2.5,10,1,0.957915873,0.953003229,0.858629652,1,0.682010772,1.022062422,0.774087285,-71.53084485,-0.337933917
1373,909727,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,0.995142011,0.632938655,0.723536878,0.632938655,0.587639543,0.696338457,1,0.158301217,3.475022068,-182.5229897,0.712232043,4,10,0,0.111111111,0.333333333,0.555555556,0.777777778,1,0,0.0390625,0.15625,0.625,2.5,10,1,0.80444076,0.870583471,0.708673888,0.751342603,0.957409346,-0.016960534,-2.08409172,-119.5269406,0.818489962
1373,905977,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,0.880603657,0.753280723,0.498689266,0.404312501,0.478937887,0.518440644,0.625984994,0.247485998,2.183013532,-19.47615307,0.501104679,4,10,0,0.111111111,0.333333333,0.555555556,0.777777778,1,0,0.0390625,0.15625,0.625,2.5,10,1,0.275343016,0.266888259,0.246239418,0.245672805,0.319830873,-0.026695928,-1.357390518,-37.57353928,0.269657934
1373,930301,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,1,1,0.805102233,0.795527157,0.924835435,0.899152753,0.941927394,0.316365922,7.893220039,-289.0558458,0.873308992,4,10,0,0.111111111,0.333333333,0.555555556,0.777777778,1,0,0.0390625,0.15625,0.625,2.5,10,1,0.830720691,0.811362808,0.824485632,0.773815043,0.875705868,0.030673999,5.425416618,-57.39955091,0.821342335
1373,909784,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,0.834038836,0.770499092,0.651329254,0.55336121,0.616900953,0.616900953,0.733412362,0.0556175,2.164564232,-9.22576156,0.631351213,4,10,0,0.111111111,0.333333333,0.555555556,0.777777778,1,0,0.0390625,0.15625,0.625,2.5,10,1,0.500057759,0.438012982,0.325036805,0.321298884,0.616895864,-0.082466403,-1.392989829,-13.83765899,0.424410644
1373,1299080,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,0.702846389,0.495691004,0.407285918,0.283086635,0.195088656,0.250674568,0.450220163,0.097640307,0.959295555,-7.770916431,0.295869139,4,10,0,0.111111111,0.333333333,0.555555556,0.777777778,1,0,0.0390625,0.15625,0.625,2.5,10,1,0.247277655,0.192369376,0.163795234,0.198733077,0.287981169,0.056080484,1.231011302,-59.29030718,0.210719709
