,DRUG_ID,SCAN_DRUGID_COSMICID_KEY,COSMIC_ID,FOLD_RANGE,MAX_CONC,fd_num_0,fd_num_1,fd_num_2,fd_num_3,fd_num_4,fd_num_5,fd_num_6,fd_num_7,norm_cells_0,norm_cells_1,norm_cells_2,norm_cells_3,norm_cells_4,norm_cells_5,norm_cells_6,norm_cells_7,param_1,param_2,param_3,param_4,norm_cell_1_MOGP,norm_cell_2_MOGP,norm_cell_3_MOGP,norm_cell_4_MOGP,norm_cell_5_MOGP,norm_cell_6_MOGP,norm_cell_7_MOGP,AUC_MOGP,AUC_s4,Emax_MOGP,Emax_s4,IC50_MOGP,IC50_s4
42,1036,11818_1036_905977_0,905977,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,0.961542242193683,0.93848711925856,0.948727883166952,0.654078050399571,0.546469604514004,0.541349222559808,0.492665381571221,0.5064777213392299,2.2545104073925817,-25.873364363196977,0.5248292442094401,0.8895167750300709,0.8687547384365557,0.790645010033521,0.7802243006392162,0.5010292601897113,0.4995547824632569,0.34026796559027156,0.5821355944150518,0.6250763451237268,0.34026796559027156,0.524832091655295,0.7915057915405406,1.5
49,1036,11734_1036_1299081_0,1299081,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,0.907024126013978,0.963979107863635,0.937389517593278,0.903208579428097,0.652535117791122,0.62972132882971,0.492997576168984,0.6121564721498965,2.3832146686049107,-15.008918475278582,0.5387112451752051,0.9192475700583834,0.9114925814383159,0.8194030596986452,0.7060097815414051,0.5477261360872422,0.47810028836305923,0.3885923171312414,0.5892769872146756,0.6827636259609793,0.3885923171312415,0.5416547578186537,0.8108108108423423,1.5
26,1036,16382_1036_905974_0,905974,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,0.757376863549871,1.0,0.869346168773678,1.0,1.0,0.638825183042055,0.619043594492204,0.830854490204738,3.1373179895893366,-146.7912023542803,0.6190435755318641,0.9580827162760496,0.9588057457126516,0.8656798181164664,0.7359821824913143,0.6423580038782458,0.6167514707705493,0.5809484477333712,0.656097409870862,0.7523862425713296,0.5809484477333712,0.6190435755483408,1.5,1.5
22,1036,17209_1036_907172_0,907172,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,0.994344728542968,0.957974085171542,0.964904892138486,0.918148767119998,0.772709108847712,0.63420025754237,0.648061871476259,0.6090230174935425,2.840745802726251,-14.49063659183584,0.6295901089634584,0.8739743528706198,0.8668226283080365,0.8139584844913598,0.7066587837667442,0.5284227613271579,0.4241635277955909,0.43671266999243513,0.5703189320105112,0.7288840537773815,0.43671266999243513,0.6330197629012314,0.7434577435005005,1.5
13,1036,42082_1036_1240130_0,1240130,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,0.905930742344551,0.914034372916512,0.577542780946737,0.395062597229424,0.151826397914997,0.0383331425223417,0.0626440342382264,0.4871096061304746,1.020815689117461,-8.2245702925152,0.0246173121661784,0.9647637062956574,1.0037030493291874,1.0110870001984749,0.9226670711501708,0.7213149281949659,0.6975273688002627,0.6453601564634265,0.7387786415328554,0.3656955163655936,0.6453601564634266,0.03912289973786159,1.5,0.4967824968663664
41,1036,39730_1036_905956_0,905956,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,0.936297180535325,0.924229072901705,0.918195019084895,0.767217306045449,0.646441453994853,0.679644545939707,0.712879229789361,0.4663921661140897,3.649054553892484,-20.58830915966426,0.6792444968119039,0.8419914424507406,0.8721006875711054,0.8091244194025166,0.6381723225945205,0.5551719373617966,0.553124267917592,0.5275519793206738,0.5888519836758324,0.6881063119941646,0.5275519793206738,0.6792614315277373,1.5,1.5
17,1036,41560_1036_1298144_0,1298144,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,0.861116481959671,0.841788655201762,0.498492046425816,0.387281147960152,0.333699554932336,0.343768239552294,0.387281147960152,0.334091912250561,1.7002250900434723,-16.82302943159251,0.3567682442309762,0.8401637350580461,0.8555980907498146,0.7347022055259289,0.7090213175021141,0.46061127048578293,0.45550462504080275,0.333032777083518,0.5458556962869091,0.43764723917527626,0.333032777083518,0.3567818827219005,0.6782496783033033,0.43286143295595597
45,1036,17634_1036_909784_0,909784,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,0.964379261980469,1.0,0.923026472999851,0.798933930199335,0.741040025626469,0.63902508752139,0.473613931598918,1.0134912177098483,0.9176301034499524,-3.6116369245412,-0.0537363557930165,1.047655583956715,0.9750296925125181,0.84692375407635,0.7765781260504099,0.626906227432734,0.6156956298452888,0.5357280160494627,0.6626590535483223,0.6870524497323729,0.5357280160494626,0.48100219716197057,1.5,0.9806949806981983
24,1036,51089_1036_753579_0,753579,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,0.913155203915718,0.993878673081114,1.0,0.993878673081114,1.0,0.993878673081114,0.993878673081114,0.2876648050789747,25.15748680887145,256.8542521393151,0.9565775990486144,0.9144466135364963,0.927418227069493,0.9333065176846569,0.8544917012278352,0.7982827938934071,0.7815677213506079,0.664570737862921,0.7285541931211641,0.8487378046244426,0.6645707378629211,0.9963271975517274,1.5,1.5
23,1036,41597_1036_1298160_0,1298160,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,0.905763800711735,0.994469882347784,0.737588799659589,0.527431140687132,0.424698257161526,0.373331815398723,0.363996905430411,0.436534295397593,1.6519825123886225,-12.441303623295685,0.3754636821689511,1.023293577259636,1.0728357407025164,0.9632696372717863,0.9621069760855888,0.8417559167912563,0.7107327414356861,0.7302110203247136,0.7761916503969175,0.5247065374653086,0.7302110203247136,0.37636492316848846,1.5,0.5855855856546547
4,1036,15125_1036_910853_0,910853,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,1.0,1.0,1.0,0.984974972705079,0.997353613031865,0.970079082668235,0.855972412821538,0.8524714532281428,7.08805437012751,-110.50126432307562,0.85597232703989,0.8985913325189299,0.8479430189852242,0.8470220300973355,0.7479328326035672,0.6950472254023959,0.6584084686917533,0.6726025664334664,0.6531939041174203,0.8363050831749991,0.6726025664334664,0.8559724102338131,1.5,1.5
33,1036,11779_1036_910903_0,910903,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,1.0,1.0,0.871102142291022,1.0,1.0,0.911598326106635,0.616052432297502,0.8609639775088772,2.758890000212232,-123.11797371510193,0.6160524116898382,0.9455875916981666,0.9689465087321931,0.8806743872206245,0.7590393672508328,0.5238981317468531,0.4232380644015411,0.39383291443211776,0.6044780329020416,0.7913209393285103,0.39383291443211776,0.6160524484874289,0.7395967396401402,1.5
14,1036,9212_1036_910932_0,910932,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,1.0,1.0,0.974447117844294,0.889153211771617,0.953110255590709,1.0,0.969119595148606,0.4042379427949149,21.20700386224689,-132.42305078543325,0.952845767231189,0.9040321756333297,0.9004170581478657,0.8533006525609155,0.8116822265651996,0.7579834297596921,0.6817051729980128,0.6665192855219314,0.6843377528301637,0.8301377645096735,0.6665192855219313,0.952845767231189,1.5,1.5
30,1036,42027_1036_971777_0,971777,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,0.860884903764317,1.0,1.0,1.0,1.0,0.811365149799262,0.532654492666098,0.8550349762196787,2.25144249882638,-137.60263372032497,0.5326544619545541,0.9260765267119963,0.8934410060594303,0.9276704027859309,0.8935546472518325,0.7803220151097658,0.8541052944920807,0.6856962127280328,0.7390855480684895,0.775501276297581,0.6856962127280328,0.5326544641266592,1.5,1.5
