13,0.20489,0.20657,0.20769,0.20463,0.20533,0.20585,0.20549,0.2102,0.20806,0.20626,0.205,0.20636,0.20836,0.20576,0.20502,0.22289,0.20374,0.20466,0.20675,0.20218,0.2059,0.20636,0.20662,0.20753,0.20927,0.20705,0.20782,0.20752,0.20498,0.20476,0.20473,0.20447,0.20752,0.20693,0.20569,0.20495,0.20418,0.20436,0.20721,0.20527,0.20312,0.20383,0.20667,0.20492,0.20409,0.20604,0.20684,0.20861
11,0.46906,0.47302,0.47504,0.46742,0.47024,0.47141,0.47203,0.48008,0.47389,0.47194,0.4684,0.47245,0.47478,0.47036,0.46876,0.47149,0.4666,0.46803,0.47203,0.46223,0.47108,0.47215,0.47289,0.47476,0.47641,0.47317,0.4751,0.47472,0.46959,0.46804,0.46743,0.46764,0.4743,0.47039,0.47016,0.46917,0.4672,0.46794,0.47406,0.46999,0.46418,0.46641,0.47233,0.46829,0.46648,0.47171,0.47329,0.47603
9,1.0363,1.0445,1.0498,1.0338,1.039,1.0416,1.0384,1.061,1.0475,1.0433,1.0359,1.0438,1.0496,1.0399,1.0344,1.0429,1.0312,1.0351,1.0435,1.0229,1.0413,1.0435,1.0449,1.0495,1.0529,1.0456,1.0501,1.0491,1.0349,1.0334,1.034,1.0339,1.0486,1.04,1.0396,1.0369,1.0331,1.0341,1.0478,1.0385,1.0271,1.0312,1.0437,1.0356,1.0318,1.0423,1.046,1.0528
7,0.71326,0.71895,0.72285,0.71208,0.7151,0.71666,0.71561,0.73085,0.72112,0.71799,0.7133,0.71843,0.72277,0.7159,0.71336,0.71913,0.70968,0.71252,0.71842,0.70404,0.71666,0.71846,0.71913,0.72225,0.72469,0.72235,0.72287,0.72233,0.71383,0.71253,0.71211,0.71191,0.72199,0.71675,0.71552,0.71362,0.71151,0.71204,0.7212,0.71472,0.707,0.70979,0.71834,0.71331,0.71039,0.71726,0.72007,0.7254
5,0.055529,0.056058,0.056371,0.055912,0.055673,0.055832,0.055715,0.056863,0.05615,0.055915,0.055606,0.055944,0.056427,0.055826,0.055609,0.05633,0.055327,0.055526,0.056289,0.054895,0.055823,0.05595,0.056017,0.056248,0.056484,0.056143,0.056301,0.056292,0.055953,0.055507,0.065634,0.055468,0.056251,0.055807,0.055781,0.055577,0.055568,0.055414,0.056169,0.055673,0.055228,0.055305,0.055947,0.055584,0.055456,0.055861,0.056184,0.056685
3,0.016998,0.017288,0.017268,0.016988,0.01705,0.017401,0.017071,0.020154,0.01735,0.017634,0.020021,0.017144,0.017503,0.017144,0.01738,0.017493,0.016967,0.017684,0.017745,0.017102,0.017309,0.01902,0.017745,0.017319,0.018003,0.017574,0.018814,0.017226,0.017113,0.017144,0.017431,0.017574,0.017462,0.018141,0.017634,0.017288,0.036497,0.017009,0.017288,0.017513,0.017442,0.017029,0.01737,0.017844,0.018189,0.017102,0.017185,0.017472
1,0.00031623,0.00031623,0.00031623,0.00031623,0.00031623,0.00031623,0.0009003,0.0009003,0.00031623,0.00031623,0.0012333,0.00031623,0.00031623,0.00031623,0.00031623,0.0009003,0.00031623,0.00031623,0.00031623,0.00031623,0.00031623,0.00031623,0.00031623,0.00031623,0.00031623,0.00031623,0.00031623,0.00031623,0.00031623,0.00031623,0.0009003,0.0009003,0.00031623,0.0009003,0.00031623,0.00031623,0.00031623,0.00031623,0.00031623,0.00031623,0.0009003,0.0009003,0.0009003,0.00031623,0.00031623,0.0009003,0.00031623,0.00031623
10,0.21435,0.21623,0.21732,0.21376,0.21493,0.21823,0.21511,0.22002,0.21666,0.21618,0.21424,0.21591,0.21771,0.21509,0.21425,0.21566,0.2132,0.21394,0.21616,0.21128,0.21547,0.21586,0.23788,0.21711,0.21781,0.21614,0.21721,0.21712,0.21484,0.21396,0.21378,0.21375,0.21693,0.21506,0.21495,0.21459,0.21361,0.21395,0.2173,0.21477,0.21221,0.21326,0.21992,0.2141,0.21334,0.21573,0.21654,0.21767
14,0.09277,0.09372,0.094411,0.092741,0.093093,0.093289,0.093257,0.095247,0.094025,0.093927,0.092726,0.093646,0.094134,0.093184,0.092997,0.093511,0.09826,0.092601,0.093614,0.091627,0.093357,0.093642,0.093661,0.094221,0.09459,0.093802,0.094261,0.094187,0.092913,0.092647,0.092499,0.092476,0.094134,0.093218,0.09327,0.092873,0.092355,0.092501,0.094027,0.093081,0.092691,0.092553,0.093557,0.093297,0.092543,0.093344,0.094149,0.094676
6,0.055529,0.056058,0.056371,0.055912,0.055673,0.055832,0.055715,0.056863,0.05615,0.055915,0.055606,0.055944,0.056427,0.055826,0.055609,0.05633,0.055327,0.055526,0.056289,0.054895,0.055823,0.05595,0.056017,0.056248,0.056484,0.056143,0.056301,0.056292,0.055953,0.055507,0.065634,0.055468,0.056251,0.055807,0.055781,0.055577,0.055568,0.055414,0.056169,0.055673,0.055228,0.055305,0.055947,0.055584,0.055456,0.055861,0.056184,0.056685
