14,0.1409,0.27216,0.27216,0.27216,0.27216,0.29284,0.29284,0.29284,0.29284,0.29284,0.29284,0.29284,0.29284,0.29284,0.29284,0.29284,0.29284,0.18249,0.16492,0.1942,0.23241,0.21125,0.19261,0.21143,0.19703,0.23472,0.23472,0.23472,0.24934,0.11856,0.16241,0.18399,0.2047,0.17995,0.21464,0.24889,0.24889,0.2634,0.20985,0.20499,0.18579,0.18579,0.16487,0.44488,0.1937,0.14492,0.2028,0.2028,0.2028,0.2028,0.2028,0.2028,0.2028,0.2028,0.2028,0.2028,0.2028,0.17478,0.11787,0.16031,0.21818,0.17471,0.068863,0.20239,0.21343,0.22468
11,0.061252,0.134,0.134,0.134,0.134,0.1093,0.1093,0.1093,0.1093,0.1093,0.1093,0.1093,0.1093,0.1093,0.1093,0.1093,0.1093,0.071905,0.064157,0.084411,0.099452,0.09479,0.11375,0.054599,0.088443,0.11051,0.11051,0.11051,0.075293,0.14783,0.052146,0.078843,0.09049,0.073644,0.094833,0.10674,0.10674,0.088441,0.09271,0.094821,0.088803,0.088803,0.057151,0.052142,0.092498,0.067111,0.056066,0.056066,0.056066,0.056066,0.056066,0.056066,0.056066,0.056066,0.056066,0.056066,0.056066,0.075222,0.052151,0.068707,0.090535,0.076997,0.075207,0.073631,0.11627,0.12191
13,0.058724,0.11547,0.11547,0.11547,0.11547,0.071311,0.071311,0.071311,0.071311,0.071311,0.071311,0.071311,0.071311,0.071311,0.071311,0.071311,0.071311,0.065906,0.070809,0.081027,0.093034,0.096098,0.10956,0.082535,0.085352,0.1092,0.1092,0.1092,0.10924,0.035249,0.086314,0.087073,0.07967,0.077863,0.10091,0.10643,0.10643,0.11237,0.090087,0.091974,0.092257,0.092257,0.28195,0.062577,0.10178,0.058635,0.063374,0.063374,0.063374,0.063374,0.063374,0.063374,0.063374,0.063374,0.063374,0.063374,0.063374,0.065536,0.047593,0.063065,0.087565,0.058609,0.02614,0.077792,0.064085,0.093629
15,2.4467,4.7062,4.7062,4.7062,4.7062,2.2366,2.2366,2.2366,2.2366,2.2366,2.2366,2.2366,2.2366,2.2366,2.2366,2.2366,2.2366,2.4138,2.729,2.5426,3.9844,3.7112,3.2633,1.5258,3.522,3.2641,3.2641,3.2641,2.8361,1.1934,1.4647,2.671,3.4465,2.9581,3.2526,3.6173,3.6173,3.5306,3.7986,3.7072,3.4014,3.4014,1.7134,1.2861,2.9085,2.5709,1.7925,1.7925,1.7925,1.7925,1.7925,1.7925,1.7925,1.7925,1.7925,1.7925,1.7925,1.5892,2.1208,2.7409,2.8081,2.5651,0.43825,3.01,1.7164,3.5517
9,0.46973,0.8174,0.8174,0.8174,0.8174,0.32039,0.32039,0.32039,0.32039,0.32039,0.32039,0.32039,0.32039,0.32039,0.32039,0.32039,0.32039,0.55146,0.51507,0.075742,0.69583,0.63356,0.55167,0.3181,0.64792,0.51213,0.51213,0.51213,0.43864,0.21543,0.30382,0.527,0.57776,0.53946,0.63382,0.74696,0.74696,0.61888,0.61963,0.63374,0.56707,0.56707,0.33297,0.31804,0.46971,0.4486,0.34199,0.34199,0.34199,0.34199,0.34199,0.34199,0.34199,0.34199,0.34199,0.34199,0.34199,0.25294,0.36493,0.55162,0.60511,0.4696,0.066984,0.53938,0.28365,0.61894
7,0.24846,0.4956,0.4956,0.4956,0.4956,0.21285,0.21285,0.21285,0.21285,0.21285,0.21285,0.21285,0.21285,0.21285,0.21285,0.21285,0.21285,0.30537,0.47311,0.32711,0.38589,0.36753,0.35059,0.193,0.34284,0.28332,0.28332,0.28332,0.27869,0.11391,0.17607,0.3349,0.32006,1.0255,0.36777,0.43285,0.43285,0.3128,0.35953,0.38495,0.29974,0.29974,0.19297,0.17605,0.27229,0.26002,0.19803,0.19803,0.19803,0.19803,0.19803,0.19803,0.19803,0.19803,0.19803,0.19803,0.19803,0.16818,0.20202,0.24296,0.30599,0.24836,0.040631,0.49588,0.16439,0.35902
16,0.24846,0.4956,0.4956,0.4956,0.4956,0.21285,0.21285,0.21285,0.21285,0.21285,0.21285,0.21285,0.21285,0.21285,0.21285,0.21285,0.21285,0.30537,0.47311,0.32711,0.38589,0.36753,0.35059,0.193,0.34284,0.28332,0.28332,0.28332,0.27869,0.11391,0.17607,0.3349,0.32006,1.0255,0.36777,0.43285,0.43285,0.3128,0.35953,0.38495,0.29974,0.29974,0.19297,0.17605,0.27229,0.26002,0.19803,0.19803,0.19803,0.19803,0.19803,0.19803,0.19803,0.19803,0.19803,0.19803,0.19803,0.16818,0.20202,0.24296,0.30599,0.24836,0.040631,0.49588,0.16439,0.35902
23,0.23134,0.34457,0.34457,0.34457,0.34457,0.1408,0.1408,0.1408,0.1408,0.1408,0.1408,0.1408,0.1408,0.1408,0.1408,0.1408,0.1408,0.54156,0.22206,0.24247,0.30735,0.26319,0.22723,0.12987,0.24441,0.20601,0.20601,0.20601,0.18862,0.079956,0.11832,0.23795,0.26171,0.22302,0.26424,0.3332,0.3332,0.23334,0.29686,0.26388,0.24002,0.24002,0.11835,0.13566,0.18392,0.20114,0.14357,0.14357,0.14357,0.14357,0.14357,0.14357,0.14357,0.14357,0.14357,0.14357,0.14357,0.10309,0.21484,0.21663,0.27508,0.17522,0.027212,0.22274,0.10557,0.2447
25,0.22563,0.40449,0.40449,0.40449,0.40449,0.16285,0.16285,0.16285,0.16285,0.16285,0.16285,0.16285,0.16285,0.16285,0.16285,0.16285,0.16285,0.27851,0.90272,0.28233,0.36974,0.31065,0.29225,0.16774,0.28629,0.24054,0.24054,0.24054,0.22616,0.092989,0.168,0.28953,0.28549,0.39804,0.2974,0.36969,0.36969,0.2665,0.33745,0.31435,0.30106,0.30106,0.15718,0.15006,0.22648,0.56889,0.15701,0.15701,0.15701,0.15701,0.15701,0.15701,0.15701,0.15701,0.15701,0.15701,0.15701,0.12729,0.17101,0.2399,0.27057,0.2105,0.032803,0.38429,0.127,0.27372
21,0.055478,0.11071,0.11071,0.11071,0.11071,0.75762,0.75762,0.75762,0.75762,0.75762,0.75762,0.75762,0.75762,0.75762,0.75762,0.75762,0.75762,0.068177,0.06083,0.066638,0.09009,0.089886,0.085773,0.08569,0.080111,0.095583,0.095583,0.095583,0.10785,0.058024,0.062167,0.074759,0.078293,0.073106,0.085905,0.10593,0.10593,0.10072,0.083978,0.085888,0.076814,0.076814,0.06217,0.089707,0.076442,0.060784,0.076657,0.076657,0.076657,0.076657,0.076657,0.076657,0.076657,0.076657,0.076657,0.076657,0.076657,0.10779,0.047234,0.062228,0.082003,0.083777,0.039302,0.06982,0.11029,0.10549
19,1.4713,2.7662,2.7662,2.7662,2.7662,0.62589,0.62589,0.62589,0.62589,0.62589,0.62589,0.62589,0.62589,0.62589,0.62589,0.62589,0.62589,1.237,1.8938,1.8596,2.362,2.0749,1.9405,1.2046,1.9505,1.7923,1.7923,1.7923,1.5731,0.64276,1.0339,2.05,2.0356,2.0466,2.2261,1.7952,1.7952,1.9034,2.2206,2.1633,2.0589,2.0589,1.0927,0.48436,1.5883,1.5823,1.2966,1.2966,1.2966,1.2966,1.2966,1.2966,1.2966,1.2966,1.2966,1.2966,1.2966,0.83042,1.2436,1.5664,1.3315,1.427,0.21078,1.5021,0.88271,2.0161
20,0.53921,1.0283,1.0283,1.0283,1.0283,0.40305,0.40305,0.40305,0.40305,0.40305,0.40305,0.40305,0.40305,0.40305,0.40305,0.40305,0.40305,0.57755,0.53946,0.61865,0.79878,0.76132,0.66291,0.38224,0.77876,0.6154,0.6154,0.6154,0.57764,0.23621,0.3182,0.63325,0.66319,0.61922,0.79748,0.85738,0.85738,0.67851,0.74455,1.3216,0.71337,0.71337,0.36508,0.31818,0.56442,0.53906,0.39255,0.39255,0.39255,0.39255,0.39255,0.39255,0.39255,0.39255,0.39255,0.39255,0.39255,0.31819,0.45907,0.52717,0.72719,0.53904,0.080489,0.61912,0.31101,0.71042
22,0.21915,0.43749,0.43749,0.43749,0.43749,0.21561,0.21561,0.21561,0.21561,0.21561,0.21561,0.21561,0.21561,0.21561,0.21561,0.21561,0.21561,0.24576,0.24031,0.27558,0.37256,0.33915,0.37148,0.2045,0.31645,0.34465,0.34465,0.34465,0.32359,0.1385,0.25715,0.29532,0.32377,0.26349,0.35523,0.38191,0.38191,0.3468,0.34727,0.33926,0.31774,0.31774,0.24561,0.17821,0.8239,0.2191,0.21984,0.21984,0.21984,0.21984,0.21984,0.21984,0.21984,0.21984,0.21984,0.21984,0.21984,0.15533,0.18658,0.24582,0.32392,0.22936,0.056683,0.26345,0.18236,0.33132
24,0.12056,0.21934,0.21934,0.21934,0.21934,0.1559,0.1559,0.1559,0.1559,0.1559,0.1559,0.1559,0.1559,0.1559,0.1559,0.1559,0.1559,0.12915,0.12067,0.13217,0.17899,0.19585,0.15523,0.13514,0.15893,0.18089,0.18089,0.18089,0.15493,0.057854,0.11245,0.14829,0.15534,0.13854,0.17851,0.18308,0.18308,0.20983,0.17453,0.17848,0.16683,0.16683,0.1351,0.11772,0.16621,0.12051,0.11019,0.11019,0.11019,0.11019,0.11019,0.11019,0.11019,0.11019,0.11019,0.11019,0.11019,0.11246,0.098019,0.13527,0.16275,0.12051,0.032624,0.14504,0.12047,0.16642
17,0.24321,0.41959,0.41959,0.41959,0.41959,0.22883,0.22883,0.22883,0.22883,0.22883,0.22883,0.22883,0.22883,0.22883,0.22883,0.22883,0.22883,0.27845,0.2702,0.27585,0.3983,0.36509,0.3254,0.21621,0.3346,0.31671,0.31671,0.31671,0.21943,0.10876,0.18432,0.67308,0.33788,0.29151,0.39251,0.43233,0.43233,0.35708,0.39773,0.35505,0.31124,0.31124,0.21595,0.18349,0.28885,0.24262,0.21626,0.21626,0.21626,0.21626,0.21626,0.21626,0.21626,0.21626,0.21626,0.21626,0.21626,0.16743,0.20304,0.27385,0.36784,0.24247,0.046449,0.29504,0.17948,0.32899
26,0.0009003,0.00031623,0.00031623,0.00031623,0.00031623,0.0009003,0.0009003,0.0009003,0.0009003,0.0009003,0.0009003,0.0009003,0.0009003,0.0009003,0.0009003,0.0009003,0.0009003,0.00031623,0.00031623,0.00031623,0.0009003,0.00031623,0.00031623,0.00031623,0.00031623,0.00067474,0.00067474,0.00067474,0.0009003,0.00067474,0.00031623,0.0009003,0.00031623,0.00067474,0.00067474,0.00067474,0.00067474,0.00031623,0.00031623,0.00031623,0.00031623,0.00031623,0.00067474,0.00031623,0.00031623,0.00031623,0.0009003,0.0009003,0.0009003,0.0009003,0.0009003,0.0009003,0.0009003,0.0009003,0.0009003,0.0009003,0.0009003,0.00031623,0.0009003,0.0009003,0.00067474,0.00067474,0.00067474,0.00067474,0.00031623,0.00031623
18,0.099771,0.1902,0.1902,0.1902,0.1902,0.18633,0.18633,0.18633,0.18633,0.18633,0.18633,0.18633,0.18633,0.18633,0.18633,0.18633,0.18633,0.13439,0.11991,0.13751,0.16206,0.14092,0.13445,0.16134,0.13147,0.15686,0.15686,0.15686,0.16902,0.057525,0.1118,0.12844,0.14082,0.1256,0.14759,0.17385,0.17385,0.18119,0.14429,0.14097,0.12606,0.12606,0.1118,0.49204,0.13132,0.099744,0.15818,0.15818,0.15818,0.15818,0.15818,0.15818,0.15818,0.15818,0.15818,0.15818,0.15818,0.088911,0.081138,0.11192,0.15441,0.12541,0.03099,0.15085,0.10927,0.13765
27,0.22945,0.49532,0.49532,0.49532,0.49532,0.2667,0.2667,0.2667,0.2667,0.2667,0.2667,0.2667,0.2667,0.2667,0.2667,0.2667,0.2667,0.28221,0.25247,0.30237,0.39838,0.39305,0.34009,0.25643,0.34908,0.48181,0.48181,0.48181,0.35521,0.16543,0.21325,0.34016,0.34109,0.27763,0.41275,0.45626,0.45626,0.38242,0.38582,0.3762,0.36087,0.36087,0.2682,0.21314,0.34655,0.26283,0.21627,0.21627,0.21627,0.21627,0.21627,0.21627,0.21627,0.21627,0.21627,0.21627,0.21627,0.17749,0.22334,0.27005,0.35817,0.30145,0.06462,0.27736,0.2285,0.36578
29,0.50804,1.63,1.63,1.63,1.63,0.43574,0.43574,0.43574,0.43574,0.43574,0.43574,0.43574,0.43574,0.43574,0.43574,0.43574,0.43574,0.65369,0.61053,0.66881,0.7879,0.82316,0.75042,0.41323,0.80413,0.69651,0.69651,0.69651,0.5965,0.27986,0.344,0.65393,0.7506,0.66938,0.8234,0.92693,0.92693,0.70065,0.76883,0.8623,0.7037,0.7037,0.39468,0.3601,0.61018,0.53173,0.4244,0.4244,0.4244,0.4244,0.4244,0.4244,0.4244,0.4244,0.4244,0.4244,0.4244,0.34399,0.47406,0.56986,0.71721,0.50791,0.091094,0.66931,0.33622,0.80418
31,0.14295,0.28514,0.28514,0.28514,0.28514,0.1117,0.1117,0.1117,0.1117,0.1117,0.1117,0.1117,0.1117,0.1117,0.1117,0.1117,0.1117,0.16031,0.14978,0.18835,0.2222,0.21151,0.17582,0.10132,0.7089,0.17059,0.17059,0.17059,0.15317,0.065527,0.096762,0.18411,0.19281,0.16427,0.22178,0.23785,0.23785,0.18843,0.20692,0.23281,0.19783,0.19783,0.10129,0.088276,0.15666,0.13652,0.11389,0.11389,0.11389,0.11389,0.11389,0.11389,0.11389,0.11389,0.11389,0.11389,0.11389,0.084328,0.12167,0.16795,0.19294,0.16407,0.021319,0.1569,0.094574,0.20666
30,0.26814,0.43624,0.43624,0.43624,0.43624,0.1952,0.1952,0.1952,0.1952,0.1952,0.1952,0.1952,0.1952,0.1952,0.1952,0.1952,0.1952,0.31517,0.24607,0.30817,0.42963,0.35086,0.31671,0.18075,0.34084,0.29921,0.29921,0.29921,0.27508,0.11642,0.17235,0.36358,0.38227,0.25893,0.40445,0.48535,0.48535,0.34063,0.39574,0.38573,0.34897,0.34897,0.18048,0.18028,0.28072,0.23318,0.21813,0.21813,0.21813,0.21813,0.21813,0.21813,0.21813,0.21813,0.21813,0.21813,0.21813,0.137,0.23767,0.27537,0.80745,0.23301,0.037837,0.29664,0.16099,0.35733
32,0.50804,1.63,1.63,1.63,1.63,0.43574,0.43574,0.43574,0.43574,0.43574,0.43574,0.43574,0.43574,0.43574,0.43574,0.43574,0.43574,0.65369,0.61053,0.66881,0.7879,0.82316,0.75042,0.41323,0.80413,0.69651,0.69651,0.69651,0.5965,0.27986,0.344,0.65393,0.7506,0.66938,0.8234,0.92693,0.92693,0.70065,0.76883,0.8623,0.7037,0.7037,0.39468,0.3601,0.61018,0.53173,0.4244,0.4244,0.4244,0.4244,0.4244,0.4244,0.4244,0.4244,0.4244,0.4244,0.4244,0.34399,0.47406,0.56986,0.71721,0.50791,0.091094,0.66931,0.33622,0.80418
28,0.1937,0.32564,0.32564,0.32564,0.32564,0.14525,0.14525,0.14525,0.14525,0.14525,0.14525,0.14525,0.14525,0.14525,0.14525,0.14525,0.14525,0.22786,0.22418,0.22287,0.33016,0.2801,0.26344,0.14945,0.27141,0.23368,0.23368,0.23368,0.20835,0.083689,0.12991,0.80385,0.27751,0.2364,0.32374,0.36488,0.36488,0.25899,0.33208,0.28126,0.23848,0.23848,0.14911,0.12394,0.21235,0.19304,0.16992,0.16992,0.16992,0.16992,0.16992,0.16992,0.16992,0.16992,0.16992,0.16992,0.16992,0.10808,0.16351,0.21847,0.30618,0.19286,0.028453,0.23592,0.11595,0.25976
35,0.058724,0.11547,0.11547,0.11547,0.11547,0.071311,0.071311,0.071311,0.071311,0.071311,0.071311,0.071311,0.071311,0.071311,0.071311,0.071311,0.071311,0.065906,0.070809,0.081027,0.093034,0.096098,0.10956,0.082535,0.085352,0.1092,0.1092,0.1092,0.10924,0.035249,0.086314,0.087073,0.07967,0.077863,0.10091,0.10643,0.10643,0.11237,0.090087,0.091974,0.092257,0.092257,0.28195,0.062577,0.10178,0.058635,0.063374,0.063374,0.063374,0.063374,0.063374,0.063374,0.063374,0.063374,0.063374,0.063374,0.063374,0.065536,0.047593,0.063065,0.087565,0.058609,0.02614,0.077792,0.064085,0.093629
33,0.0009003,0.00031623,0.00031623,0.00031623,0.00031623,0.0009003,0.0009003,0.0009003,0.0009003,0.0009003,0.0009003,0.0009003,0.0009003,0.0009003,0.0009003,0.0009003,0.0009003,0.00031623,0.00031623,0.00031623,0.0009003,0.00031623,0.00031623,0.00031623,0.00031623,0.00067474,0.00067474,0.00067474,0.0009003,0.00067474,0.00031623,0.0009003,0.00031623,0.00067474,0.00067474,0.00067474,0.00067474,0.00031623,0.00031623,0.00031623,0.00031623,0.00031623,0.00067474,0.00031623,0.00031623,0.00031623,0.0009003,0.0009003,0.0009003,0.0009003,0.0009003,0.0009003,0.0009003,0.0009003,0.0009003,0.0009003,0.0009003,0.00031623,0.0009003,0.0009003,0.00067474,0.00067474,0.00067474,0.00067474,0.00031623,0.00031623
36,0.1937,0.32564,0.32564,0.32564,0.32564,0.14525,0.14525,0.14525,0.14525,0.14525,0.14525,0.14525,0.14525,0.14525,0.14525,0.14525,0.14525,0.22786,0.22418,0.22287,0.33016,0.2801,0.26344,0.14945,0.27141,0.23368,0.23368,0.23368,0.20835,0.083689,0.12991,0.80385,0.27751,0.2364,0.32374,0.36488,0.36488,0.25899,0.33208,0.28126,0.23848,0.23848,0.14911,0.12394,0.21235,0.19304,0.16992,0.16992,0.16992,0.16992,0.16992,0.16992,0.16992,0.16992,0.16992,0.16992,0.16992,0.10808,0.16351,0.21847,0.30618,0.19286,0.028453,0.23592,0.11595,0.25976
34,0.0009003,0.00031623,0.00031623,0.00031623,0.00031623,0.0009003,0.0009003,0.0009003,0.0009003,0.0009003,0.0009003,0.0009003,0.0009003,0.0009003,0.0009003,0.0009003,0.0009003,0.00031623,0.00031623,0.00031623,0.0009003,0.00031623,0.00031623,0.00031623,0.00031623,0.00067474,0.00067474,0.00067474,0.0009003,0.00067474,0.00031623,0.0009003,0.00031623,0.00067474,0.00067474,0.00067474,0.00067474,0.00031623,0.00031623,0.00031623,0.00031623,0.00031623,0.00067474,0.00031623,0.00031623,0.00031623,0.0009003,0.0009003,0.0009003,0.0009003,0.0009003,0.0009003,0.0009003,0.0009003,0.0009003,0.0009003,0.0009003,0.00031623,0.0009003,0.0009003,0.00067474,0.00067474,0.00067474,0.00067474,0.00031623,0.00031623
45,0.22945,0.49532,0.49532,0.49532,0.49532,0.2667,0.2667,0.2667,0.2667,0.2667,0.2667,0.2667,0.2667,0.2667,0.2667,0.2667,0.2667,0.28221,0.25247,0.30237,0.39838,0.39305,0.34009,0.25643,0.34908,0.48181,0.48181,0.48181,0.35521,0.16543,0.21325,0.34016,0.34109,0.27763,0.41275,0.45626,0.45626,0.38242,0.38582,0.3762,0.36087,0.36087,0.2682,0.21314,0.34655,0.26283,0.21627,0.21627,0.21627,0.21627,0.21627,0.21627,0.21627,0.21627,0.21627,0.21627,0.21627,0.17749,0.22334,0.27005,0.35817,0.30145,0.06462,0.27736,0.2285,0.36578
43,0.23134,0.34457,0.34457,0.34457,0.34457,0.1408,0.1408,0.1408,0.1408,0.1408,0.1408,0.1408,0.1408,0.1408,0.1408,0.1408,0.1408,0.54156,0.22206,0.24247,0.30735,0.26319,0.22723,0.12987,0.24441,0.20601,0.20601,0.20601,0.18862,0.079956,0.11832,0.23795,0.26171,0.22302,0.26424,0.3332,0.3332,0.23334,0.29686,0.26388,0.24002,0.24002,0.11835,0.13566,0.18392,0.20114,0.14357,0.14357,0.14357,0.14357,0.14357,0.14357,0.14357,0.14357,0.14357,0.14357,0.14357,0.10309,0.21484,0.21663,0.27508,0.17522,0.027212,0.22274,0.10557,0.2447
39,0.099771,0.1902,0.1902,0.1902,0.1902,0.18633,0.18633,0.18633,0.18633,0.18633,0.18633,0.18633,0.18633,0.18633,0.18633,0.18633,0.18633,0.13439,0.11991,0.13751,0.16206,0.14092,0.13445,0.16134,0.13147,0.15686,0.15686,0.15686,0.16902,0.057525,0.1118,0.12844,0.14082,0.1256,0.14759,0.17385,0.17385,0.18119,0.14429,0.14097,0.12606,0.12606,0.1118,0.49204,0.13132,0.099744,0.15818,0.15818,0.15818,0.15818,0.15818,0.15818,0.15818,0.15818,0.15818,0.15818,0.15818,0.088911,0.081138,0.11192,0.15441,0.12541,0.03099,0.15085,0.10927,0.13765
44,0.1694,0.35385,0.35385,0.35385,0.35385,0.15195,0.15195,0.15195,0.15195,0.15195,0.15195,0.15195,0.15195,0.15195,0.15195,0.15195,0.15195,0.2082,0.19449,0.22303,0.28853,0.83707,0.21813,0.14422,0.25616,0.23204,0.23204,0.23204,0.2285,0.085117,0.12005,0.22832,0.25039,0.2133,0.28813,0.30899,0.30899,0.2562,0.28154,0.27479,0.2345,0.2345,0.13774,0.11467,0.20345,0.1856,0.15493,0.15493,0.15493,0.15493,0.15493,0.15493,0.15493,0.15493,0.15493,0.15493,0.15493,0.12004,0.15096,0.19894,0.23935,0.19433,0.030362,0.20371,0.12284,0.26848
