0,3.2898,2.9432,3.6985,2.6724,2.5667,2.778,2.83,2.8174,2.7851,2.8742,2.7074,3.6985,3.6985,2.4915,2.84,3.6135,2.9098,2.7375,3.2216,2.5078,3.6985,2.9141,2.8344,2.5093,3.6135,2.7244,2.9661,3.2216,2.712,2.8155,3.1485,3.6985,2.4951,2.8693,2.4599,2.9474,2.693,2.6943,3.0006,2.762,2.7258,3.6985,3.6985,3.2627,2.85
3,0.99252,0.80473,1.0138,0.47788,0.91232,0.69837,0.78687,0.86021,0.76628,0.79808,0.77321,1.0138,1.0138,0.83293,0.79138,1.0014,0.80031,0.74035,0.88665,0.54067,1.0138,0.8308,0.87658,0.83931,1.0014,0.74751,0.82651,0.88665,0.70091,0.78687,0.86843,1.0138,0.89264,0.92777,0.68553,0.84353,0.7686,0.67771,0.97628,0.69837,0.78687,1.0138,1.0138,1.0155,0.71346
1,3.8431,3.8831,4.8229,3.4848,3.3945,3.6233,3.7172,3.686,3.6739,3.7491,3.5445,4.8229,4.8229,3.3306,3.9309,4.2592,4.0189,3.6267,4.2013,3.5067,4.8229,3.8362,3.7134,3.3666,4.2592,3.6463,3.9018,4.2013,3.538,3.6429,3.6472,4.8229,3.3619,3.3966,3.4772,3.8625,3.7177,3.7585,3.543,3.8116,3.7305,4.8229,4.8229,3.8431,3.7191
4,5.328,5.3226,6.6888,4.8314,5.0069,5.0228,5.1788,5.0517,5.0355,5.1963,4.8942,6.6888,6.6888,4.9047,5.163,5.9049,5.2568,4.9505,5.8218,4.4966,6.6888,5.2669,5.124,5.0433,5.9049,4.9588,5.3992,5.8218,4.8949,5.0507,5.0798,6.6888,4.9134,5.0235,4.8446,5.328,4.8709,4.872,4.9131,4.9927,4.8877,6.6888,6.6888,5.3273,5.1558
2,4.6485,4.7483,5.8671,4.2106,4.3963,4.4064,4.5496,4.4816,4.4927,4.5582,4.2169,5.8671,5.8671,4.245,4.5348,5.1802,4.6213,4.3899,5.1094,4.0269,5.8671,4.5827,4.4197,4.5017,5.1802,4.4338,4.7077,5.1094,4.2492,4.4048,4.4641,5.8671,4.3684,4.4629,4.2622,4.679,4.2597,4.3468,4.2642,4.3801,4.2863,5.8671,5.8671,4.6416,4.5234
5,2.9468,3.061,3.6956,2.6704,2.7684,2.7768,2.8624,2.8575,2.9062,2.873,2.7055,3.6956,3.6956,2.7107,2.8537,3.2632,2.9056,2.7984,3.2194,2.5423,3.6956,2.9129,2.8331,2.787,3.2632,2.8029,2.9846,3.2194,2.7055,2.7914,2.8086,3.6956,2.716,2.7761,2.6778,2.9468,2.6917,2.7549,2.7147,2.7614,2.7015,3.6956,3.6956,2.9456,2.85
6,0.24768,0.13636,0.19112,0.13636,0.39664,0.14939,0.41416,0.16046,0.14939,0.17153,0.13636,0.19112,0.19112,0.328,0.2,0.17153,0.14939,0.10668,0.14939,0.12333,0.19112,0.26843,0.2,0.44315,0.17153,0.13636,0.62591,0.14939,0.19112,0.12333,0.19112,0.19112,0.34899,0.35902,0.34382,0.26843,0.10668,0.14939,0.12333,0.14939,0.14939,0.19112,0.19112,0.26843,0.12333
23,0.89264,0.93349,1.005,2.2542,1.2815,1.4869,0.91621,0.89264,0.91621,0.93919,0.69326,1.005,1.005,1.6904,1.2843,0.93159,1.3144,0.89065,0.95233,1.4146,1.005,0.92777,0.90842,1.3478,0.93159,0.88665,0.93159,0.95233,1.1805,1.4481,0.89065,1.005,1.2044,1.3278,2.6618,0.94672,0.69326,0.70344,0.87658,0.73311,0.68293,1.005,1.005,0.89661,1.4845
13,2.8618,2.6771,3.4838,0.62594,2.635,1.7442,2.7316,2.6113,2.5374,2.8212,2.505,3.4838,3.4838,1.7634,3.5178,3.0818,3.5903,2.397,3.0412,0.85607,3.4838,2.7626,2.6269,2.6444,3.0818,2.3985,2.8406,3.0412,2.2376,1.8121,2.7323,3.4838,2.4671,2.693,1.6217,2.7902,3.1955,2.3079,3.3619,2.4111,4.1033,3.4838,3.4838,2.8161,1.8013
17,5.4231,2.0434,3.9091,0.81351,5.0285,2.0425,3.0464,4.0881,1.939,2.9846,0.47788,3.9091,3.9091,3.9354,3.0006,3.4562,3.0552,1.7854,3.4148,3.0875,3.9091,3.0985,4.9902,2.9613,3.4562,1.7884,3.1727,3.4148,0.80031,4.9459,3.1378,3.9091,4.739,3.0979,1.06,3.1355,1.1593,1.7196,3.0662,2.7465,0.53406,3.9091,3.9091,5.2534,2.997
