3,0.16232,0.1537,0.1537,0.1537,0.18028,0.18028,0.18028,0.18028,0.18028,0.18028,0.18028,0.18028,0.18028,0.18028,0.18028,0.18028,0.18028,0.18028,0.18028,0.18028,0.18028,0.18028,0.18028,0.18028,0.18028,0.18028,0.18028,0.18028,0.18028,0.18028,0.18028,0.18028,0.18028,0.18028,0.18028,0.18028,0.18028,0.18028,0.18028,0.18028,0.18028,0.18028,0.18028,0.18028,0.18028,0.17936,0.17936,0.17936,0.17936,0.17936,0.17936,0.17936,0.17936,0.17936,0.17936,0.17936,0.17936,0.17936,0.17936,0.17936,0.17936,0.17936,0.17936,0.17936,0.17936,0.17936,0.17936,0.17936,0.17936,0.17936,0.17936,0.17936,0.17936,0.17936,0.17936,0.17936,0.17936,0.17936,0.17936,0.17936,0.17936,0.17936,0.17936,0.17936,0.17936,0.17936,0.16333,0.16333,0.15841,0.15841,0.15206,0.14196,0.14196,0.15645,0.14182,0.14182,0.13555,0.16062,0.16062,0.16563,0.16563,0.15406,0.15406,0.12993,0.16025,0.16667,0.16667,0.12455,0.14368,0.15102,0.15102,0.17692,0.17692,0.15945,0.13735,0.15162,0.13012,0.16431,0.1693,0.1755,0.1755,0.16559,0.12785,0.15581,0.16464,0.16574,0.16574,0.16574,0.14569,0.14569,0.14038,0.14152,0.14152,0.162,0.17785,0.15222,0.12585,0.12702,0.142,0.142,0.142,0.16324,0.16324,0.12525,0.12525,0.11735,0.15106,0.15106,0.14489,0.14489,0.16812,0.16812,0.15832,0.15832,0.16288
1,2.789,2.5405,2.5405,2.5405,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0434,3.0434,3.0434,3.0434,3.0434,3.0434,3.0434,3.0434,3.0434,3.0434,3.0434,3.0434,3.0434,3.0434,3.0434,3.0434,3.0434,3.0434,3.0434,3.0434,3.0434,3.0434,3.0434,3.0434,3.0434,3.0434,3.0434,3.0434,3.0434,3.0434,3.0434,3.0434,3.0434,3.0434,3.0434,3.0434,3.0434,3.0434,3.0434,3.0434,3.0434,2.6885,2.6885,2.6643,2.6643,2.5274,2.0214,2.0214,2.5469,2.353,2.353,1.7425,2.6232,2.6232,2.7514,2.7514,2.5425,2.5425,1.7012,2.3867,2.7412,2.7412,1.687,2.3513,2.5244,2.5244,3.0664,3.0664,2.6179,1.7143,2.528,1.7329,2.71,2.7998,2.8697,2.8697,2.7689,1.6686,2.7105,2.6942,2.8259,2.8259,2.8259,2.3663,2.3663,2.3513,2.3561,2.3561,2.7904,2.904,2.5273,1.6904,1.7431,2.3534,2.3534,2.3534,2.6846,2.6846,1.6996,1.6996,0.3739,2.5264,2.5264,1.6877,1.6877,1.7316,1.7316,2.5496,2.5496,2.7158
2,0.77687,0.70881,0.70881,0.70881,0.85606,0.85606,0.85606,0.85606,0.85606,0.85606,0.85606,0.85606,0.85606,0.85606,0.85606,0.85606,0.85606,0.85606,0.85606,0.85606,0.85606,0.85606,0.85606,0.85606,0.85606,0.85606,0.85606,0.85606,0.85606,0.85606,0.85606,0.85606,0.85606,0.85606,0.85606,0.85606,0.85606,0.85606,0.85606,0.85606,0.85606,0.85606,0.85606,0.85606,0.85606,0.84691,0.84691,0.84691,0.84691,0.84691,0.84691,0.84691,0.84691,0.84691,0.84691,0.84691,0.84691,0.84691,0.84691,0.84691,0.84691,0.84691,0.84691,0.84691,0.84691,0.84691,0.84691,0.84691,0.84691,0.84691,0.84691,0.84691,0.84691,0.84691,0.84691,0.84691,0.84691,0.84691,0.84691,0.84691,0.84691,0.84691,0.84691,0.84691,0.84691,0.84691,0.74493,0.74493,0.73163,0.73163,0.70256,0.5507,0.5507,0.71171,0.65782,0.65782,0.48896,0.72723,0.72723,0.76263,0.76263,0.70981,0.70981,0.46514,0.65534,0.75949,0.75949,0.5648,0.65765,0.70088,0.70088,0.85421,0.85421,0.72536,0.47029,0.70241,0.47893,0.75247,0.77593,0.79604,0.79604,0.76822,0.4522,0.75673,0.74569,0.78558,0.78558,0.78558,0.66466,0.66466,0.65735,0.65931,0.65931,0.77734,0.80666,0.70243,0.46137,0.48406,0.65797,0.65797,0.65797,0.74545,0.74545,0.46571,0.46571,0.14768,0.70289,0.70289,0.46052,0.46052,0.47792,0.47792,0.7114,0.7114,0.75509
0,0.16179,0.15938,0.15938,0.15938,0.18057,0.18057,0.18057,0.18057,0.18057,0.18057,0.18057,0.18057,0.18057,0.18057,0.18057,0.18057,0.18057,0.18057,0.18057,0.18057,0.18057,0.18057,0.18057,0.18057,0.18057,0.18057,0.18057,0.18057,0.18057,0.18057,0.18057,0.18057,0.18057,0.18057,0.18057,0.18057,0.18057,0.18057,0.18057,0.18057,0.18057,0.18057,0.18057,0.18057,0.18057,0.18022,0.18022,0.18022,0.18022,0.18022,0.18022,0.18022,0.18022,0.18022,0.18022,0.18022,0.18022,0.18022,0.18022,0.18022,0.18022,0.18022,0.18022,0.18022,0.18022,0.18022,0.18022,0.18022,0.18022,0.18022,0.18022,0.18022,0.18022,0.18022,0.18022,0.18022,0.18022,0.18022,0.18022,0.18022,0.18022,0.18022,0.18022,0.18022,0.18022,0.18022,0.16134,0.16134,0.15714,0.15714,0.15521,0.13826,0.13826,0.16249,0.14209,0.14209,0.13733,0.15589,0.15589,0.1637,0.1637,0.16111,0.16111,0.12631,0.1574,0.16307,0.16307,0.12139,0.14282,0.14906,0.14906,0.1753,0.1753,0.15491,0.12816,0.15086,0.13499,0.16497,0.16786,0.1709,0.1709,0.16491,0.11886,0.15563,0.16101,0.17622,0.17622,0.17622,0.15674,0.15674,0.14156,0.14536,0.14536,0.16266,0.17769,0.1512,0.12591,0.13706,0.14231,0.14231,0.14231,0.15946,0.15946,0.12856,0.12856,0.1251,0.15376,0.15376,0.12396,0.12396,0.13341,0.13341,0.1621,0.1621,0.16336
5,0.30017,0.27556,0.27556,0.27556,0.3244,0.3244,0.3244,0.3244,0.3244,0.3244,0.3244,0.3244,0.3244,0.3244,0.3244,0.3244,0.3244,0.3244,0.3244,0.3244,0.3244,0.3244,0.3244,0.3244,0.3244,0.3244,0.3244,0.3244,0.3244,0.3244,0.3244,0.3244,0.3244,0.3244,0.3244,0.3244,0.3244,0.3244,0.3244,0.3244,0.3244,0.3244,0.3244,0.3244,0.3244,0.3195,0.3195,0.3195,0.3195,0.3195,0.3195,0.3195,0.3195,0.3195,0.3195,0.3195,0.3195,0.3195,0.3195,0.3195,0.3195,0.3195,0.3195,0.3195,0.3195,0.3195,0.3195,0.3195,0.3195,0.3195,0.3195,0.3195,0.3195,0.3195,0.3195,0.3195,0.3195,0.3195,0.3195,0.3195,0.3195,0.3195,0.3195,0.3195,0.3195,0.3195,0.28216,0.28216,0.27997,0.27997,0.27063,0.19722,0.19722,0.27695,0.25724,0.25724,0.18711,0.27699,0.27699,0.28943,0.28943,0.27635,0.27635,0.17472,0.23293,0.28733,0.28733,0.16917,0.25717,0.2695,0.2695,0.32698,0.32698,0.27536,0.17913,0.27055,0.18459,0.28776,0.29176,0.30094,0.30094,0.29357,0.1633,0.29381,0.27518,0.30062,0.30062,0.30062,0.26077,0.26077,0.25694,0.2583,0.2583,0.30045,0.29914,0.27057,0.17223,0.18791,0.25718,0.25718,0.25718,0.28136,0.28136,0.17364,0.17364,0.084843,0.27008,0.27008,0.17001,0.17001,0.18422,0.18422,0.27631,0.27631,0.28897
9,1.4732,1.3449,1.3449,1.3449,1.6224,1.6224,1.6224,1.6224,1.6224,1.6224,1.6224,1.6224,1.6224,1.6224,1.6224,1.6224,1.6224,1.6224,1.6224,1.6224,1.6224,1.6224,1.6224,1.6224,1.6224,1.6224,1.6224,1.6224,1.6224,1.6224,1.6224,1.6224,1.6224,1.6224,1.6224,1.6224,1.6224,1.6224,1.6224,1.6224,1.6224,1.6224,1.6224,1.6224,1.6224,1.6033,1.6033,1.6033,1.6033,1.6033,1.6033,1.6033,1.6033,1.6033,1.6033,1.6033,1.6033,1.6033,1.6033,1.6033,1.6033,1.6033,1.6033,1.6033,1.6033,1.6033,1.6033,1.6033,1.6033,1.6033,1.6033,1.6033,1.6033,1.6033,1.6033,1.6033,1.6033,1.6033,1.6033,1.6033,1.6033,1.6033,1.6033,1.6033,1.6033,1.6033,1.4212,1.4212,1.3927,1.3927,1.3378,1.0711,1.0711,1.3489,1.2432,1.2432,0.93164,1.3874,1.3874,1.4537,1.4537,1.3464,1.3464,0.90977,1.2554,1.4476,1.4476,0.89825,1.2443,1.3339,1.3339,1.6178,1.6178,1.3839,0.91529,1.3364,0.93323,1.4344,1.4715,1.5149,1.5149,1.4636,0.88745,1.4253,1.4204,1.4933,1.4933,1.4933,1.2533,1.2533,1.2418,1.2455,1.2455,1.4737,1.5301,1.3362,0.90156,0.93282,1.2437,1.2437,1.2437,1.4177,1.4177,0.9063,0.9063,0.28028,1.3353,1.3353,0.8993,0.8993,0.92772,0.92772,1.3465,1.3465,1.4359
11,2.2653,2.0652,2.0652,2.0652,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.1714,2.1714,2.1298,2.1298,2.0492,1.6128,1.6128,2.0725,1.9172,1.9172,1.4005,2.1198,2.1198,2.2216,2.2216,2.0671,2.0671,1.3503,1.9013,2.2117,2.2117,1.3301,1.9175,2.0425,2.0425,2.4869,2.4869,2.1144,1.3648,2.0472,1.3896,2.1935,2.262,2.3181,2.3181,2.2384,1.3134,2.2093,2.1697,2.2927,2.2927,2.2927,1.933,1.933,1.9158,1.9202,1.9202,2.2664,2.3466,2.047,1.3389,1.4008,1.9176,1.9176,1.9176,2.1653,2.1653,1.348,1.348,0.38818,2.0451,2.0451,1.334,1.334,1.3867,1.3867,2.0678,2.0678,2.1969
7,1.5908,1.4495,1.4495,1.4495,1.7572,1.7572,1.7572,1.7572,1.7572,1.7572,1.7572,1.7572,1.7572,1.7572,1.7572,1.7572,1.7572,1.7572,1.7572,1.7572,1.7572,1.7572,1.7572,1.7572,1.7572,1.7572,1.7572,1.7572,1.7572,1.7572,1.7572,1.7572,1.7572,1.7572,1.7572,1.7572,1.7572,1.7572,1.7572,1.7572,1.7572,1.7572,1.7572,1.7572,1.7572,1.7391,1.7391,1.7391,1.7391,1.7391,1.7391,1.7391,1.7391,1.7391,1.7391,1.7391,1.7391,1.7391,1.7391,1.7391,1.7391,1.7391,1.7391,1.7391,1.7391,1.7391,1.7391,1.7391,1.7391,1.7391,1.7391,1.7391,1.7391,1.7391,1.7391,1.7391,1.7391,1.7391,1.7391,1.7391,1.7391,1.7391,1.7391,1.7391,1.7391,1.7391,1.5373,1.5373,1.5047,1.5047,1.4446,1.1673,1.1673,1.4548,1.3414,1.3414,1.0005,1.4993,1.4993,1.5725,1.5725,1.4515,1.4515,0.9797,1.3746,1.5677,1.5677,0.9719,1.3409,1.4416,1.4416,1.7496,1.7496,1.4965,0.98645,1.4432,0.9956,1.5481,1.6205,1.6406,1.6406,1.5816,0.96455,1.546,1.543,1.6144,1.6144,1.6144,1.35,1.35,1.3648,1.343,1.343,1.5914,1.6633,1.4433,0.97452,1.0006,1.3416,1.3416,1.3416,1.535,1.535,0.97948,0.97948,0.22855,1.4439,1.4439,0.97325,0.97325,0.99532,0.99532,1.4509,1.4509,1.5518
13,0.50627,0.46217,0.46217,0.46217,0.55768,0.55768,0.55768,0.55768,0.55768,0.55768,0.55768,0.55768,0.55768,0.55768,0.55768,0.55768,0.55768,0.55768,0.55768,0.55768,0.55768,0.55768,0.55768,0.55768,0.55768,0.55768,0.55768,0.55768,0.55768,0.55768,0.55768,0.55768,0.55768,0.55768,0.55768,0.55768,0.55768,0.55768,0.55768,0.55768,0.55768,0.55768,0.55768,0.55768,0.55768,0.55125,0.55125,0.55125,0.55125,0.55125,0.55125,0.55125,0.55125,0.55125,0.55125,0.55125,0.55125,0.55125,0.55125,0.55125,0.55125,0.55125,0.55125,0.55125,0.55125,0.55125,0.55125,0.55125,0.55125,0.55125,0.55125,0.55125,0.55125,0.55125,0.55125,0.55125,0.55125,0.55125,0.55125,0.55125,0.55125,0.55125,0.55125,0.55125,0.55125,0.55125,0.48793,0.48793,0.47826,0.47826,0.45901,0.36751,0.36751,0.46443,0.42743,0.42743,0.32243,0.47637,0.47637,0.49939,0.49939,0.46478,0.46478,0.31127,0.4328,0.51669,0.51669,0.30743,0.42702,0.45854,0.45854,0.55575,0.55575,0.47677,0.31419,0.45897,0.31806,0.4928,0.50804,0.52066,0.52066,0.50274,0.30395,0.49193,0.48892,0.51293,0.51293,0.51293,0.4327,0.4327,0.42742,0.42816,0.42816,0.5065,0.52555,0.45895,0.30864,0.32037,0.4273,0.4273,0.4273,0.48751,0.48751,0.3099,0.3099,0.090735,0.4587,0.4587,0.30769,0.30769,0.32884,0.32884,0.46544,0.46544,0.49479
12,2.2653,2.0652,2.0652,2.0652,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4929,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.4638,2.1714,2.1714,2.1298,2.1298,2.0492,1.6128,1.6128,2.0725,1.9172,1.9172,1.4005,2.1198,2.1198,2.2216,2.2216,2.0671,2.0671,1.3503,1.9013,2.2117,2.2117,1.3301,1.9175,2.0425,2.0425,2.4869,2.4869,2.1144,1.3648,2.0472,1.3896,2.1935,2.262,2.3181,2.3181,2.2384,1.3134,2.2093,2.1697,2.2927,2.2927,2.2927,1.933,1.933,1.9158,1.9202,1.9202,2.2664,2.3466,2.047,1.3389,1.4008,1.9176,1.9176,1.9176,2.1653,2.1653,1.348,1.348,0.38818,2.0451,2.0451,1.334,1.334,1.3867,1.3867,2.0678,2.0678,2.1969
