0,4.2782,4.2782,4.2782,3.1728,3.1728,3.7635,3.7635,3.7635,2.7189,2.7189,2.7189,2.6841,2.6841,3.2045,3.2045,3.2045,2.6117,2.386,2.386,3.4724,3.4724,3.4724,3.1287,3.1287,3.1287,3.432,3.432,3.432,2.7776,2.7776,2.7776,3.7635,3.7635,3.7635,3.7635,3.7635,3.7635,2.2432,2.2432,2.7596,2.7596,2.7596,4.2477,4.2477,4.2477,3.2401,3.2401,3.2401,2.8928,2.8928,2.8928,3.4208,3.4208,3.4208,2.3925,2.3925,2.3925,3.2665,3.2665,2.7736,2.7736,3.7635,3.7635,3.7635,3.0977,3.0977,3.0977,2.9577,2.9577,2.9577,1.3943,1.3943,1.3943,3.7249,3.7249,4.2477,4.2477,4.2477,2.5564,2.5564,2.5564,2.8378,2.8378,2.8378,3.4208,3.4208,2.7636,2.7636,2.7636,3.4461,3.4461,3.4461,3.8881,3.8881,3.8881,3.7635,3.7635,3.7635,2.5043,2.5043,2.5043,2.8516,2.8516,3.7506,3.7506,3.7506,3.5316,3.5316,2.3951,2.3951,2.3951,3.1754,3.1754,2.8089,2.8089,2.8089,2.7272,2.7272,2.7272,3.5252,3.5252,3.5252,2.9535,2.9535,2.9535,3.1754,3.1754,3.1754,3.7635,3.7635,3.7635,3.7635,3.7635,3.7635,3.432,3.432,3.7234,3.7234,2.8489,2.8995,3.7249
12,1.1458,1.1458,1.1458,1.4892,1.4892,2.1584,2.1584,2.1584,2.8016,2.8016,2.8016,1.3104,1.3104,1.8391,1.8391,1.8391,0.23966,1.9847,1.9847,0.24966,0.24966,0.24966,1.9418,1.9418,1.9418,2.3802,2.3802,2.3802,2.0316,2.0316,2.0316,2.1584,2.1584,2.1584,2.1584,2.1584,2.1584,1.383,1.383,1.8532,1.8532,1.8532,2.8555,2.8555,2.8555,1.8595,1.8595,1.8595,1.7846,1.7846,1.7846,1.6889,1.6889,1.6889,1.2135,1.2135,1.2135,0.54058,0.54058,1.354,1.354,2.1584,2.1584,2.1584,2.6229,2.6229,2.6229,1.5354,1.5354,1.5354,2.3745,2.3745,2.3745,0.47332,0.47332,2.8555,2.8555,2.8555,1.5802,1.5802,1.5802,2.267,2.267,2.267,1.6889,1.6889,1.4776,1.4776,1.4776,1.3288,1.3288,1.3288,1.7027,1.7027,1.7027,2.1584,2.1584,2.1584,1.6049,1.6049,1.6049,1.6008,1.6008,2.4778,2.4778,2.4778,0.8815,0.8815,2.0808,2.0808,2.0808,2.2039,2.2039,2.9752,2.9752,2.9752,2.687,2.687,2.687,2.1321,2.1321,2.1321,2.8817,2.8817,2.8817,1.4557,1.4557,1.4557,2.1584,2.1584,2.1584,2.1584,2.1584,2.1584,2.3802,2.3802,1.8929,1.8929,2.7949,0.71353,0.47332
14,0.35692,0.35692,0.35692,0.41507,0.41507,0.37844,0.37844,0.37844,0.37914,0.37914,0.37914,0.33581,0.33581,0.3566,0.3566,0.3566,0.32278,0.33797,0.33797,0.34336,0.34336,0.34336,0.34752,0.34752,0.34752,0.35718,0.35718,0.35718,0.71991,0.71991,0.71991,0.37844,0.37844,0.37844,0.37844,0.37844,0.37844,0.39329,0.39329,0.34606,0.34606,0.34606,0.3548,0.3548,0.3548,0.36194,0.36194,0.36194,1.1002,1.1002,1.1002,0.35534,0.35534,0.35534,0.46801,0.46801,0.46801,0.383,0.383,0.36538,0.36538,0.37844,0.37844,0.37844,0.3757,0.3757,0.3757,0.34035,0.34035,0.34035,0.30892,0.30892,0.30892,0.37815,0.37815,0.3548,0.3548,0.3548,0.34832,0.34832,0.34832,0.36192,0.36192,0.36192,0.35534,0.35534,0.52785,0.52785,0.52785,0.35971,0.35971,0.35971,0.35331,0.35331,0.35331,0.37844,0.37844,0.37844,0.32114,0.32114,0.32114,0.63494,0.63494,0.34794,0.34794,0.34794,0.32603,0.32603,0.38279,0.38279,0.38279,0.37386,0.37386,0.40205,0.40205,0.40205,0.34581,0.34581,0.34581,0.37251,0.37251,0.37251,0.35482,0.35482,0.35482,0.42052,0.42052,0.42052,0.37844,0.37844,0.37844,0.37844,0.37844,0.37844,0.35718,0.35718,0.33228,0.33228,0.35576,0.32879,0.37815
15,1.0602,1.0602,1.0602,0.6239,0.6239,0.73728,0.73728,0.73728,1.7285,1.7285,1.7285,0.95039,0.95039,1.2893,1.2893,1.2893,1.046,0.25761,0.25761,1.7067,1.7067,1.7067,1.1014,1.1014,1.1014,0.67285,0.67285,0.67285,0.86564,0.86564,0.86564,0.73728,0.73728,0.73728,0.73728,0.73728,0.73728,0.52329,0.52329,0.65821,0.65821,0.65821,0.11101,0.11101,0.11101,1.3041,1.3041,1.3041,0.53028,0.53028,0.53028,0.67061,0.67061,0.67061,1.7753,1.7753,1.7753,1.5801,1.5801,1.335,1.335,0.73728,0.73728,0.73728,0.56734,0.56734,0.56734,1.5263,1.5263,1.5263,1.8697,1.8697,1.8697,1.8351,1.8351,0.11101,0.11101,0.11101,0.13189,0.13189,0.13189,0.15801,0.15801,0.15801,0.67061,0.67061,1.0776,1.0776,1.0776,1.6938,1.6938,1.6938,0.22597,0.22597,0.22597,0.73728,0.73728,0.73728,0.48465,0.48465,0.48465,1.4489,1.4489,0.52464,0.52464,0.52464,1.0845,1.0845,1.4919,1.4919,1.4919,0.62379,0.62379,1.1293,1.1293,1.1293,1.0964,1.0964,1.0964,0.90395,0.90395,0.90395,1.1874,1.1874,1.1874,1.3952,1.3952,1.3952,0.73728,0.73728,0.73728,0.73728,0.73728,0.73728,0.67285,0.67285,0.70552,0.70552,0.56131,1.4265,1.8351
11,1.0445,1.0445,1.0445,0.97343,0.97343,1.9056,1.9056,1.9056,0.7363,0.7363,0.7363,0.92959,0.92959,1.6282,1.6282,1.6282,0.19241,1.5689,1.5689,0.39602,0.39602,0.39602,0.35386,0.35386,0.35386,1.2138,1.2138,1.2138,1.3066,1.3066,1.3066,1.9056,1.9056,1.9056,1.9056,1.9056,1.9056,1.0911,1.0911,0.90862,0.90862,0.90862,1.7406,1.7406,1.7406,0.87517,0.87517,0.87517,0.4166,0.4166,0.4166,1.7353,1.7353,1.7353,1.6651,1.6651,1.6651,1.0014,1.0014,0.62626,0.62626,1.9056,1.9056,1.9056,1.599,1.599,1.599,1.2255,1.2255,1.2255,1.5498,1.5498,1.5498,1.1265,1.1265,1.7406,1.7406,1.7406,0.63237,0.63237,0.63237,1.7166,1.7166,1.7166,1.7353,1.7353,1.141,1.141,1.141,0.51493,0.51493,0.51493,1.3435,1.3435,1.3435,1.9056,1.9056,1.9056,1.3212,1.3212,1.3212,0.69831,0.69831,1.3255,1.3255,1.3255,0.88377,0.88377,0.75628,0.75628,0.75628,1.6184,1.6184,1.1092,1.1092,1.1092,2.3028,2.3028,2.3028,1.1573,1.1573,1.1573,1.168,1.168,1.168,0.44143,0.44143,0.44143,1.9056,1.9056,1.9056,1.9056,1.9056,1.9056,1.2138,1.2138,1.2293,1.2293,0.79614,0.58329,1.1265
13,0.51565,0.51565,0.51565,0.26993,0.26993,0.28791,0.28791,0.28791,2.5622,2.5622,2.5622,0.2584,0.2584,0.49496,0.49496,0.49496,0.45132,0.27187,0.27187,0.51106,0.51106,0.51106,0.25869,0.25869,0.25869,0.55453,0.55453,0.55453,0.29155,0.29155,0.29155,0.28791,0.28791,0.28791,0.28791,0.28791,0.28791,0.34284,0.34284,0.66146,0.66146,0.66146,0.26779,0.26779,0.26779,0.71289,0.71289,0.71289,0.25928,0.25928,0.25928,0.26782,0.26782,0.26782,0.76536,0.76536,0.76536,0.50737,0.50737,0.47041,0.47041,0.28791,0.28791,0.28791,0.25892,0.25892,0.25892,0.24303,0.24303,0.24303,0.24439,0.24439,0.24439,0.54735,0.54735,0.26779,0.26779,0.26779,0.24914,0.24914,0.24914,0.26528,0.26528,0.26528,0.26782,0.26782,0.92286,0.92286,0.92286,0.24289,0.24289,0.24289,0.51177,0.51177,0.51177,0.28791,0.28791,0.28791,0.24126,0.24126,0.24126,0.5264,0.5264,0.50418,0.50418,0.50418,0.24028,0.24028,0.48224,0.48224,0.48224,0.26196,0.26196,0.67417,0.67417,0.67417,0.45456,0.45456,0.45456,0.40153,0.40153,0.40153,0.27897,0.27897,0.27897,1.0406,1.0406,1.0406,0.28791,0.28791,0.28791,0.28791,0.28791,0.28791,0.55453,0.55453,0.28112,0.28112,0.47647,0.69517,0.54735
19,0.9356,0.9356,0.9356,0.20355,0.20355,0.76972,0.76972,0.76972,2.1199,2.1199,2.1199,1.3725,1.3725,1.3134,1.3134,1.3134,0.13697,1.155,1.155,0.16156,0.16156,0.16156,0.19154,0.19154,0.19154,0.50293,0.50293,0.50293,1.4068,1.4068,1.4068,0.76972,0.76972,0.76972,0.76972,0.76972,0.76972,2.1671,2.1671,0.98821,0.98821,0.98821,0.70063,0.70063,0.70063,0.48689,0.48689,0.48689,0.39333,0.39333,0.39333,0.69833,0.69833,0.69833,0.42469,0.42469,0.42469,1.4099,1.4099,1.4183,1.4183,0.76972,0.76972,0.76972,1.2194,1.2194,1.2194,1.1642,1.1642,1.1642,1.7658,1.7658,1.7658,0.99314,0.99314,0.70063,0.70063,0.70063,0.94105,0.94105,0.94105,1.8601,1.8601,1.8601,0.69833,0.69833,1.615,1.615,1.615,0.86862,0.86862,0.86862,0.92733,0.92733,0.92733,0.76972,0.76972,0.76972,1.1996,1.1996,1.1996,1.5338,1.5338,1.5339,1.5339,1.5339,1.251,1.251,1.7179,1.7179,1.7179,0.64868,0.64868,0.79275,0.79275,0.79275,1.3725,1.3725,1.3725,0.32919,0.32919,0.32919,0.47394,0.47394,0.47394,0.33602,0.33602,0.33602,0.76972,0.76972,0.76972,0.76972,0.76972,0.76972,0.50293,0.50293,0.61425,0.61425,0.53982,0.64174,0.99314
18,0.6583,0.6583,0.6583,1.4651,1.4651,0.79297,0.79297,0.79297,0.66417,0.66417,0.66417,0.58091,0.58091,0.6958,0.6958,0.6958,1.1506,0.63095,0.63095,1.3972,1.3972,1.3972,1.4408,1.4408,1.4408,1.2498,1.2498,1.2498,1.2912,1.2912,1.2912,0.79297,0.79297,0.79297,0.79297,0.79297,0.79297,0.57273,0.57273,0.70692,0.70692,0.70692,0.72696,0.72696,0.72696,0.79559,0.79559,0.79559,1.34,1.34,1.34,0.72528,0.72528,0.72528,2.61,2.61,2.61,0.61948,0.61948,0.60046,0.60046,0.79297,0.79297,0.79297,0.66051,0.66051,0.66051,0.63139,0.63139,0.63139,0.62457,0.62457,0.62457,0.69969,0.69969,0.72696,0.72696,0.72696,1.3021,1.3021,1.3021,0.66685,0.66685,0.66685,0.72528,0.72528,1.2186,1.2186,1.2186,0.70968,0.70968,0.70968,0.65212,0.65212,0.65212,0.79297,0.79297,0.79297,0.63326,0.63326,0.63326,1.1616,1.1616,0.64321,0.64321,0.64321,0.547,0.547,0.67233,0.67233,0.67233,0.68339,0.68339,2.4494,2.4494,2.4494,2.8161,2.8161,2.8161,1.3072,1.3072,1.3072,1.6386,1.6386,1.6386,1.8765,1.8765,1.8765,0.79297,0.79297,0.79297,0.79297,0.79297,0.79297,1.2498,1.2498,0.64656,0.64656,0.81839,0.93531,0.69969
16,0.56923,0.56923,0.56923,0.29607,0.29607,0.35505,0.35505,0.35505,0.17807,0.17807,0.17807,0.13967,0.13967,0.29892,0.29892,0.29892,0.76251,0.03851,0.03851,0.93418,0.93418,0.93418,0.2917,0.2917,0.2917,0.3201,0.3201,0.3201,0.036117,0.036117,0.036117,0.35505,0.35505,0.35505,0.35505,0.35505,0.35505,0.098465,0.098465,0.039032,0.039032,0.039032,0.6128,0.6128,0.6128,0.30217,0.30217,0.30217,0.20938,0.20938,0.20938,0.050375,0.050375,0.050375,0.30639,0.30639,0.30639,0.34111,0.34111,0.25419,0.25419,0.35505,0.35505,0.35505,0.22422,0.22422,0.22422,0.3994,0.3994,0.3994,0.35439,0.35439,0.35439,1.022,1.022,0.6128,0.6128,0.6128,0.20357,0.20357,0.20357,0.22595,0.22595,0.22595,0.050375,0.050375,0.082429,0.082429,0.082429,0.92697,0.92697,0.92697,0.42653,0.42653,0.42653,0.35505,0.35505,0.35505,0.42299,0.42299,0.42299,0.074612,0.074612,1.1829,1.1829,1.1829,1.2708,1.2708,0.32064,0.32064,0.32064,0.29631,0.29631,0.49822,0.49822,0.49822,0.25435,0.25435,0.25435,0.4438,0.4438,0.4438,0.27536,0.27536,0.27536,0.40671,0.40671,0.40671,0.35505,0.35505,0.35505,0.35505,0.35505,0.35505,0.3201,0.3201,0.5261,0.5261,0.26573,0.78016,1.022
17,5.3485,5.3485,5.3485,2.578,2.578,4.0313,4.0313,4.0313,0.46306,0.46306,0.46306,4.3895,4.3895,2.873,2.873,2.873,3.6816,3.1409,3.1409,4.5086,4.5086,4.5086,2.5415,2.5415,2.5415,3.1215,3.1215,3.1215,1.7778,1.7778,1.7778,4.0313,4.0313,4.0313,4.0313,4.0313,4.0313,3.4098,3.4098,3.199,3.199,3.199,3.6764,3.6764,3.6764,3.415,3.415,3.415,2.3455,2.3455,2.3455,3.664,3.664,3.664,0.48743,0.48743,0.48743,4.9782,4.9782,4.8368,4.8368,4.0313,4.0313,4.0313,3.318,3.318,3.318,4.0403,4.0403,4.0403,3.1477,3.1477,3.1477,5.6811,5.6811,3.6764,3.6764,3.6764,2.28,2.28,2.28,3.3436,3.3436,3.3436,3.664,3.664,1.4993,1.4993,1.4993,4.6427,4.6427,4.6427,4.0072,4.0072,4.0072,4.0313,4.0313,4.0313,4.3147,4.3147,4.3147,2.2122,2.2122,3.954,3.954,3.954,4.1422,4.1422,1.931,1.931,1.931,3.4012,3.4012,1.4386,1.4386,1.4386,0.97706,0.97706,0.97706,3.1629,3.1629,3.1629,2.4671,2.4671,2.4671,1.8692,1.8692,1.8692,4.0313,4.0313,4.0313,4.0313,4.0313,4.0313,3.1215,3.1215,4.4353,4.4353,2.5475,4.0108,5.6811
