28,0.041355,0.05468,0.046609,0.046244,0.046049,0.062668,0.055078,0.052289,0.034192,0.053527,0.041667,0.043852,0.02251,0.030875,0.3315,0.054356,0.048286,0.062161,0.063673,0.051823,0.06351,0.055339,0.043777,0.044657,0.034034,0.029762,0.044291,0.041169,0.030624,0.027055,0.036304,0.045254,0.05877,0.01055,0.048165,0.028522,0.05206
27,0.13938,0.20819,0.16124,0.14931,0.16928,0.20713,0.20429,0.18405,0.15023,0.18763,0.13042,0.18932,0.11033,0.13198,0.18401,0.18473,0.15983,0.21172,0.20881,0.20011,0.20201,0.19827,0.16305,0.1748,0.15485,0.13179,0.18592,0.15312,0.10874,0.11602,0.13635,0.15631,0.19133,0.057254,0.15969,0.13848,0.19411
20,0.36036,0.48328,0.37803,0.36094,0.39659,0.47804,0.45972,0.41656,0.28329,0.4665,0.34305,0.37821,0.20245,0.24926,0.40347,0.41708,0.3978,0.47551,0.45365,0.42374,0.4534,0.69512,0.34863,0.39675,0.27428,0.24917,0.37192,0.3601,0.23373,0.24919,0.3217,0.35497,0.44527,0.095673,0.3976,0.24533,0.43768
30,0.080724,0.10124,0.090645,0.076431,0.089359,0.1161,0.099329,0.091503,0.06093,0.096613,0.076425,0.082555,0.044436,0.058755,0.10087,0.1052,0.07984,0.11021,0.11817,0.096728,0.10828,0.10648,0.082954,0.08935,0.060704,0.060493,0.083489,0.073217,0.056613,0.049955,0.073624,0.082453,0.38002,0.020237,0.087582,0.056032,0.1002
35,0.037519,0.052792,0.040751,0.042879,0.047094,0.052735,0.053458,0.058391,0.047403,0.049044,0.050644,0.058003,0.026079,0.048846,0.049629,0.046788,0.045945,0.055452,0.052975,0.059531,0.051237,0.051898,0.041165,0.047128,0.11338,0.038961,0.055126,0.037458,0.032136,0.040244,0.032265,0.039512,0.050037,0.021143,0.045901,0.039662,0.052406
37,0.6494,0.81657,0.74973,0.69336,0.71481,0.94842,0.8554,0.75077,0.52713,0.78836,0.63833,0.68168,0.36489,0.46382,0.82618,0.82707,0.69444,0.8567,0.87149,0.78846,1.2269,0.8294,0.66973,0.71507,0.49437,0.46365,0.69206,0.69174,0.47857,0.4214,0.57981,0.72669,0.82834,0.17803,0.69411,0.45651,0.78887
33,0.11473,0.15874,0.14117,0.12646,0.15295,0.16743,0.16106,0.14595,0.10247,0.15326,0.12811,0.12835,0.07093,0.096096,0.15067,0.15084,0.1394,0.17202,0.16942,0.15328,0.164,0.15618,0.14635,0.13042,0.09921,0.090125,0.13031,0.14341,0.093026,0.084566,0.10575,0.12435,0.16107,0.039311,0.12663,0.088737,0.15335
32,0.26328,0.57572,0.31384,0.29963,0.31886,0.36079,0.36976,0.34598,0.22777,0.36327,0.28477,0.29454,0.17348,0.20041,0.31424,0.34627,0.31981,0.37024,0.36478,0.32999,0.35309,0.38248,0.2803,0.29928,0.22053,0.20682,0.29903,0.27162,0.18792,0.20035,0.25053,0.28536,0.33581,0.079415,0.31969,0.19725,0.3635
36,0.041355,0.05468,0.046609,0.046244,0.046049,0.062668,0.055078,0.052289,0.034192,0.053527,0.041667,0.043852,0.02251,0.030875,0.3315,0.054356,0.048286,0.062161,0.063673,0.051823,0.06351,0.055339,0.043777,0.044657,0.034034,0.029762,0.044291,0.041169,0.030624,0.027055,0.036304,0.045254,0.05877,0.01055,0.048165,0.028522,0.05206
29,0.26328,0.57572,0.31384,0.29963,0.31886,0.36079,0.36976,0.34598,0.22777,0.36327,0.28477,0.29454,0.17348,0.20041,0.31424,0.34627,0.31981,0.37024,0.36478,0.32999,0.35309,0.38248,0.2803,0.29928,0.22053,0.20682,0.29903,0.27162,0.18792,0.20035,0.25053,0.28536,0.33581,0.079415,0.31969,0.19725,0.3635
34,0.11473,0.15874,0.14117,0.12646,0.15295,0.16743,0.16106,0.14595,0.10247,0.15326,0.12811,0.12835,0.07093,0.096096,0.15067,0.15084,0.1394,0.17202,0.16942,0.15328,0.164,0.15618,0.14635,0.13042,0.09921,0.090125,0.13031,0.14341,0.093026,0.084566,0.10575,0.12435,0.16107,0.039311,0.12663,0.088737,0.15335
31,0.088902,0.12371,0.096304,0.091949,0.10786,0.12192,0.11718,0.10281,0.069895,0.32474,0.08738,0.093331,0.051553,0.067671,0.1062,0.10971,0.098182,0.12137,0.11563,0.10798,0.11556,0.12618,0.091687,0.10113,0.069855,0.063452,0.094746,0.08608,0.061451,0.061472,0.079358,0.099633,0.1099,0.023601,0.09508,0.066601,0.11524
39,0.058848,0.078874,0.072426,0.066964,0.073591,0.083189,0.075091,0.072512,0.082186,0.071442,0.070043,0.084998,0.040036,0.063612,0.070237,0.074947,0.06925,0.077634,0.078973,0.089364,0.076459,0.075166,0.060692,0.06277,0.063613,0.23117,0.071243,0.058813,0.06565,0.054223,0.050891,0.063785,0.080023,0.026024,0.078663,0.062608,0.073805
40,0.080724,0.10124,0.090645,0.076431,0.089359,0.1161,0.099329,0.091503,0.06093,0.096613,0.076425,0.082555,0.044436,0.058755,0.10087,0.1052,0.07984,0.11021,0.11817,0.096728,0.10828,0.10648,0.082954,0.08935,0.060704,0.060493,0.083489,0.073217,0.056613,0.049955,0.073624,0.082453,0.38002,0.020237,0.087582,0.056032,0.1002
41,0.0044914,0.023118,0.0062734,0.0082112,0.0082866,0.025524,0.25087,0.0088665,0.03293,0.010181,0.0082651,0.015153,0.0035902,0.023423,0.011903,0.22862,0.010173,0.017929,0.011368,0.018301,0.019748,0.013312,0.0079025,0.0075224,0.007593,0.027101,0.009781,0.0063299,0.19892,0.0072459,0.0072701,0.005616,0.016835,0.0026173,0.0064134,0.0061447,0.016618
42,0.13535,0.1882,0.16422,0.14919,0.17711,0.19565,0.19096,0.17218,0.12628,0.17993,0.15188,0.16018,0.090905,0.11772,0.17527,0.17628,0.16528,0.20005,0.198,0.18361,0.19078,0.18516,0.12521,0.15314,0.12459,0.11106,0.15528,0.16466,0.1103,0.036088,0.12476,0.146,0.18651,0.056123,0.1509,0.12329,0.18796
44,0.11427,0.16365,0.13192,0.12596,0.13842,0.16713,0.40205,0.13645,0.10206,0.15267,0.1236,0.14103,0.070647,0.089803,0.14081,0.15031,0.13448,0.16639,0.15841,0.15272,0.16367,0.16073,0.12561,0.12992,0.098817,0.086959,0.12979,0.12172,0.086937,0.089774,0.10533,0.12788,0.14589,0.034469,0.13019,0.091247,0.15798
43,0.059635,0.069163,0.24918,0.057847,0.061542,0.073446,0.065426,0.058869,0.039608,0.06199,0.04805,0.051594,0.028149,0.037071,0.060762,0.065059,0.058084,0.065717,0.071753,0.060097,0.071458,0.065604,0.053771,0.055909,0.037088,0.040744,0.050663,0.05382,0.034682,0.033635,0.056457,0.056776,0.067453,0.013265,0.058029,0.034237,0.062144
46,0.16111,0.24143,0.1844,0.48172,0.48784,0.28026,0.26617,0.2322,0.18021,0.21439,0.20612,0.28559,0.09677,0.18615,0.24485,0.26065,0.24757,0.25867,0.23583,0.55303,0.27199,0.2499,0.17703,0.20818,0.19897,0.47073,0.23273,0.19159,0.1484,0.16558,0.16097,0.16817,0.22383,0.068193,0.23079,0.17714,0.23429
45,0.13938,0.20819,0.16124,0.14931,0.16928,0.20713,0.20429,0.18405,0.15023,0.18763,0.13042,0.18932,0.11033,0.13198,0.18401,0.18473,0.15983,0.21172,0.20881,0.20011,0.20201,0.19827,0.16305,0.1748,0.15485,0.13179,0.18592,0.15312,0.10874,0.11602,0.13635,0.15631,0.19133,0.057254,0.15969,0.13848,0.19411
38,0.058848,0.078874,0.072426,0.066964,0.073591,0.083189,0.075091,0.072512,0.082186,0.071442,0.070043,0.084998,0.040036,0.063612,0.070237,0.074947,0.06925,0.077634,0.078973,0.089364,0.076459,0.075166,0.060692,0.06277,0.063613,0.23117,0.071243,0.058813,0.06565,0.054223,0.050891,0.063785,0.080023,0.026024,0.078663,0.062608,0.073805
48,0.11427,0.16365,0.13192,0.12596,0.13842,0.16713,0.40205,0.13645,0.10206,0.15267,0.1236,0.14103,0.070647,0.089803,0.14081,0.15031,0.13448,0.16639,0.15841,0.15272,0.16367,0.16073,0.12561,0.12992,0.098817,0.086959,0.12979,0.12172,0.086937,0.089774,0.10533,0.12788,0.14589,0.034469,0.13019,0.091247,0.15798
50,0.022707,0.032011,0.025465,0.024353,0.028503,0.033981,0.033436,0.029129,0.026058,0.031679,0.030659,0.036311,0.02904,0.02601,0.028187,0.031173,0.027831,0.032542,0.032097,0.037248,0.032047,0.031454,0.024915,0.026754,0.026844,0.025952,0.030306,0.024166,0.01945,0.037201,0.020809,0.025496,0.03129,0.02065,0.02692,0.16418,0.038655
51,0.46884,0.66986,0.54128,0.5006,0.56786,0.68437,0.67972,0.57776,0.4323,0.64667,0.5235,0.54155,0.28984,0.38036,0.6358,0.61651,0.55173,0.4262,0.6926,0.62644,0.67035,0.68047,0.54928,0.53299,0.41855,0.36829,0.54979,0.48371,0.36821,0.34557,0.43213,0.50818,0.65818,0.13697,0.53415,0.36263,0.6471
49,0.30629,0.38515,0.34252,0.32703,0.098859,0.40626,0.37852,0.34299,0.23326,0.38392,0.28247,0.29221,0.17767,0.22584,0.33223,0.35451,0.33815,0.37911,0.38565,0.37193,0.37335,0.37892,0.32613,0.31643,0.24072,0.23307,0.30625,0.29649,0.19869,0.19875,0.25657,0.34277,0.36656,0.078781,0.33798,0.21531,0.37208
55,0.16534,0.022913,0.024469,0.019289,0.021886,0.025025,0.022336,0.021678,0.012926,0.022656,0.016655,0.019591,0.010138,0.012514,0.021576,0.02301,0.019972,0.022364,0.023033,0.021252,0.024232,0.025486,0.017482,0.023661,0.013752,0.013292,0.018652,0.020516,0.011715,0.01211,0.020966,0.034736,0.024111,0.0049612,0.020581,0.012285,0.021943
53,0.00031623,0.00067474,0.00031623,0.00031623,0.00031623,0.00067474,0.00031623,0.00031623,0.00031623,0.00031623,0.00031623,0.00031623,0.00031623,0.00067474,0.00031623,0.00031623,0.00031623,0.00031623,0.00067474,0.00031623,0.00031623,0.00031623,0.00067474,0.00031623,0.00031623,0.00031623,0.00031623,0.00067474,0.00031623,0.00031623,0.00031623,0.00067474,0.00031623,0.00031623,0.00031623,0.00031623,0.00031623
54,0.15335,0.21254,0.16609,0.16901,0.17424,0.21002,0.18954,0.4122,0.13266,0.18615,0.1556,0.16617,0.1112,0.1369,0.189,0.19535,0.18045,0.19597,0.20585,0.18617,0.19921,0.20222,0.15814,0.17431,0.1507,0.11668,0.19184,0.15821,0.10602,0.10948,0.12845,0.15594,0.18946,0.056001,0.18034,0.11128,0.1923
52,0.13938,0.20819,0.16124,0.14931,0.16928,0.20713,0.20429,0.18405,0.15023,0.18763,0.13042,0.18932,0.11033,0.13198,0.18401,0.18473,0.15983,0.21172,0.20881,0.20011,0.20201,0.19827,0.16305,0.1748,0.15485,0.13179,0.18592,0.15312,0.10874,0.11602,0.13635,0.15631,0.19133,0.057254,0.15969,0.13848,0.19411
47,1.3731,1.923,1.6292,1.4978,1.6762,2.0023,1.9251,1.7489,0.99713,1.8271,1.3116,1.5882,0.86957,0.96853,1.5062,1.8067,1.6107,1.735,1.6731,1.8277,1.9563,1.9123,1.3054,1.6357,1.1171,1.1532,1.6263,1.4931,0.90963,1.0524,1.271,1.4924,1.5115,0.43607,1.6034,1.1113,1.855
60,0.021344,0.030595,0.023881,0.02354,0.025057,0.029366,0.031028,0.027186,0.024585,0.027678,0.024596,0.03297,0.020577,0.022316,0.02551,0.026383,0.026817,0.029187,0.02972,0.031446,0.027847,0.030121,0.022722,0.023533,0.026201,0.021596,0.025849,0.022016,0.017829,0.10349,0.01964,0.022419,0.026454,0.017257,0.025142,0.035809,0.036135
62,0.088902,0.12371,0.096304,0.091949,0.10786,0.12192,0.11718,0.10281,0.069895,0.32474,0.08738,0.093331,0.051553,0.067671,0.1062,0.10971,0.098182,0.12137,0.11563,0.10798,0.11556,0.12618,0.091687,0.10113,0.069855,0.063452,0.094746,0.08608,0.061451,0.061472,0.079358,0.099633,0.1099,0.023601,0.09508,0.066601,0.11524
58,0.38124,0.51109,0.42635,0.39431,0.47677,0.55668,0.53536,0.46982,0.37465,0.49338,0.42568,0.51662,0.23567,0.35134,0.46981,0.51767,0.42095,0.53624,0.51178,0.85101,0.52806,0.51913,0.41904,0.43342,0.38662,0.36258,0.46154,0.39333,0.3191,0.31919,0.35138,0.42662,0.50216,0.13484,0.42075,0.35701,0.50971
59,0.051517,0.071793,0.061469,0.055105,0.062488,0.075994,0.075144,0.065735,0.08429,0.069118,0.057469,0.065573,0.033801,0.065136,0.072328,0.074889,0.06083,0.077796,0.079186,0.078564,0.079136,0.070613,0.062258,0.05865,0.052112,0.065079,0.066521,0.053124,0.16504,0.044386,0.048906,0.057719,0.075059,0.018121,0.060783,0.046601,0.069219
57,0.00031623,0.00067474,0.00031623,0.00031623,0.00031623,0.00067474,0.00031623,0.00031623,0.00031623,0.00031623,0.00031623,0.00031623,0.00031623,0.00067474,0.00031623,0.00031623,0.00031623,0.00031623,0.00067474,0.00031623,0.00031623,0.00031623,0.00067474,0.00031623,0.00031623,0.00031623,0.00031623,0.00067474,0.00031623,0.00031623,0.00031623,0.00067474,0.00031623,0.00031623,0.00031623,0.00031623,0.00031623
61,0.012711,0.020052,0.015717,0.016041,0.016527,0.021625,0.020229,0.018624,0.34058,0.017904,0.017699,0.021285,0.0090155,0.020516,0.018033,0.017164,0.01674,0.021143,0.02086,0.021017,0.020083,0.019672,0.015316,0.015518,0.017019,0.018253,0.017579,0.014863,0.019137,0.013524,0.011562,0.015252,0.018364,0.0062167,0.017834,0.013752,0.018018
63,0.25763,0.47791,0.15265,0.14674,0.47783,0.276,0.49069,0.46258,0.3871,0.49313,0.39174,0.4253,0.24079,0.3581,0.11601,0.31271,0.36132,0.5093,0.52034,0.53038,0.24081,0.51594,0.39793,0.48617,0.30582,0.074129,0.44605,0.3519,0.086742,0.28239,0.24931,0.23396,0.14333,0.11604,0.41443,0.31726,0.50548
56,0.025983,0.036987,0.028905,0.028328,0.03033,0.035682,0.03731,0.034564,0.030673,0.03329,0.031088,0.040328,0.03171,0.028221,0.030864,0.032279,0.032091,0.035274,0.03552,0.038473,0.034031,0.036208,0.028341,0.028627,0.03359,0.02713,0.032657,0.026811,0.021736,0.094201,0.023795,0.027446,0.032166,0.081192,0.030589,0.046533,0.043065
72,0.10419,0.11406,0.19051,0.090223,0.099887,0.11692,0.10828,0.096679,0.064748,0.10445,0.083015,0.087417,0.047547,0.060705,0.1012,0.11127,0.094038,0.1085,0.11463,0.10119,0.11612,0.11157,0.087715,0.099003,0.062428,0.065007,0.085951,0.091548,0.058514,0.057523,0.021939,0.10061,0.11349,0.022789,0.092732,0.058476,0.10454
68,0.051517,0.071793,0.061469,0.055105,0.062488,0.075994,0.075144,0.065735,0.08429,0.069118,0.057469,0.065573,0.033801,0.065136,0.072328,0.074889,0.06083,0.077796,0.079186,0.078564,0.079136,0.070613,0.062258,0.05865,0.052112,0.065079,0.066521,0.053124,0.16504,0.044386,0.048906,0.057719,0.075059,0.018121,0.060783,0.046601,0.069219
70,0.14958,0.20774,0.16219,0.16506,0.17005,0.2065,0.18578,0.39964,0.12919,0.18219,0.15166,0.16216,0.10817,0.13321,0.51759,0.19118,0.17636,0.19268,0.2029,0.18212,0.19621,0.19796,0.15423,0.17005,0.14669,0.11353,0.18695,0.15419,0.10327,0.10651,0.12518,0.15237,0.18595,0.054478,0.17618,0.10833,0.18808
71,0.012711,0.020052,0.015717,0.016041,0.016527,0.021625,0.020229,0.018624,0.34058,0.017904,0.017699,0.021285,0.0090155,0.020516,0.018033,0.017164,0.01674,0.021143,0.02086,0.021017,0.020083,0.019672,0.015316,0.015518,0.017019,0.018253,0.017579,0.014863,0.019137,0.013524,0.011562,0.015252,0.018364,0.0062167,0.017834,0.013752,0.018018
65,0.012711,0.020052,0.015717,0.016041,0.016527,0.021625,0.020229,0.018624,0.34058,0.017904,0.017699,0.021285,0.0090155,0.020516,0.018033,0.017164,0.01674,0.021143,0.02086,0.021017,0.020083,0.019672,0.015316,0.015518,0.017019,0.018253,0.017579,0.014863,0.019137,0.013524,0.011562,0.015252,0.018364,0.0062167,0.017834,0.013752,0.018018
69,0.068829,0.089932,0.076992,0.068976,0.075794,0.098733,0.088005,0.082359,0.050794,0.08363,0.065525,0.070027,0.039899,0.049143,0.082225,0.15445,0.071336,0.088066,0.089628,0.08679,0.092583,0.08551,0.068748,0.081042,0.050746,0.050702,0.073365,0.068784,0.050723,0.044639,0.065537,0.074626,0.091326,0.018851,0.073617,0.049929,0.086469
67,0.051517,0.071793,0.061469,0.055105,0.062488,0.075994,0.075144,0.065735,0.08429,0.069118,0.057469,0.065573,0.033801,0.065136,0.072328,0.074889,0.06083,0.077796,0.079186,0.078564,0.079136,0.070613,0.062258,0.05865,0.052112,0.065079,0.066521,0.053124,0.16504,0.044386,0.048906,0.057719,0.075059,0.018121,0.060783,0.046601,0.069219
66,0.6018,0.75081,0.69303,0.64255,0.65722,0.879,0.78653,0.69028,0.44982,0.72485,0.58523,0.62129,0.33355,0.40379,0.75964,0.75833,0.6385,0.7855,0.79909,0.7164,1.1548,0.76469,0.61223,0.66099,0.44619,0.40364,0.63074,0.64262,0.63982,0.38033,0.53453,0.67344,0.75948,0.16121,0.6382,0.41341,0.72533
64,0.041355,0.05468,0.046609,0.046244,0.046049,0.062668,0.055078,0.052289,0.034192,0.053527,0.041667,0.043852,0.02251,0.030875,0.3315,0.054356,0.048286,0.062161,0.063673,0.051823,0.06351,0.055339,0.043777,0.044657,0.034034,0.029762,0.044291,0.041169,0.030624,0.027055,0.036304,0.045254,0.05877,0.01055,0.048165,0.028522,0.05206
74,0.053993,0.075845,0.059161,0.060869,0.066185,0.074503,0.076921,0.078655,0.066336,0.070052,0.069377,0.083346,0.042749,0.065874,0.068895,0.066811,0.066443,0.077149,0.075184,0.083197,0.072019,0.074608,0.058694,0.064918,0.087931,0.055793,0.074614,0.054533,0.046059,0.066015,0.047664,0.056733,0.069886,0.035219,0.065,0.068816,0.08026
