5,0.31623,0.60826,0.60826,0.60826,0.60826,0.31623,0.31623,0.31623,0.31623,0.31623,0.31623,0.31623,0.31623,0.60826,0.31623,0.31623,0.60826,0.31623,0.31623,0.60826,0.31623,1.2333,0.31623,0.31623,0.31623,0.31623,0.31623,0.31623,0.31623,0.31623,0.60826,0.60826,0.31623,0.31623,0.60826,0.31623,0.9003,0.31623,0.31623,0.60826,0.31623,0.60826,0.31623,0.31623,0.31623,0.31623,0.31623,0.60826,0.60826,0.31623,0.31623,0.31623,0.31623,0.31623,0.31623,0.31623,0.31623,0.60826,0.31623,0.31623,0.31623,0.31623,0.9003,0.60826,0.31623,0.60826,0.60826,0.77478,0.31623,0.60826,1.0668,0.9003,0.31623,0.60826,0.31623,0.60826,0.31623,0.31623,1.0668,0.9003,0.31623,0.31623,0.31623,0.31623,0.60826,0.31623,0.31623,0.31623,0.9003,0.60826,0.31623,0.31623,0.31623,0.31623,0.31623,0.31623,0.60826,0.60826,0.60826,0.60826,0.60826,0.31623,0.31623,0.31623,0.31623,0.31623,0.31623,0.31623,0.31623,0.60826,0.31623,0.31623,0.31623,0.31623,0.31623,0.31623,0.60826,0.31623,0.60826,0.60826,0.31623,0.31623,0.31623,0.9003,0.31623,0.31623,0.60826,0.31623,0.60826,0.9003,0.31623,0.31623,0.31623,0.31623,0.31623,0.31623
4,2.0,0.60826,2.0,2.0888,0.9003,2.0,0.60826,1.9021,1.6046,1.7153,2.0,0.60826,2.0,0.60826,1.7153,1.8132,2.0,0.31623,2.0,0.9003,1.8132,2.2525,0.60826,1.7153,2.0,0.60826,1.8132,1.8132,0.31623,1.7153,1.9112,0.31623,1.7153,1.8132,1.0668,1.8132,2.0,0.9003,1.9112,0.60826,1.8132,2.0,0.31623,1.7153,1.8132,0.31623,1.4939,1.8132,0.31623,1.4939,1.8132,0.31623,1.8132,1.2333,0.31623,1.2333,1.9112,1.9112,2.0888,1.7025,1.9112,0.60826,1.9112,1.9112,0.60826,1.9112,2.0,0.60826,2.0,2.0888,1.0668,1.9021,2.0,2.2525,0.31623,1.9112,1.8132,1.8132,2.0,1.0668,1.7153,1.8132,0.31623,1.7153,0.31623,1.7153,1.9112,0.31623,2.0888,2.0,0.60826,1.7153,1.9112,0.60826,1.9112,1.9112,0.31623,1.9112,1.8132,2.4768,1.3636,2.2525,2.5447,2.4768,2.0,0.60826,1.8132,1.7025,0.60826,1.4939,0.31623,1.2333,1.8132,0.9003,1.6046,2.0,0.60826,1.7153,1.8132,1.0668,1.8132,1.7153,0.31623,1.8132,2.1707,0.9003,1.9112,2.0888,0.31623,2.0,2.0888,1.7153,0.31623,1.8132,0.60826,1.9112
0,0.60826,0.60826,0.31623,0.60826,0.60826,0.31623,0.60826,0.9003,0.31623,0.60826,0.60826,0.31623,0.60826,0.31623,0.31623,0.60826,0.60826,0.31623,0.60826,0.60826,0.31623,0.9003,0.60826,0.31623,0.60826,0.9003,0.31623,0.31623,0.31623,0.60826,0.31623,0.31623,0.31623,0.60826,0.31623,0.31623,0.31623,0.31623,0.60826,0.31623,0.31623,0.60826,0.31623,0.31623,0.31623,0.31623,0.31623,0.60826,0.31623,0.31623,0.31623,0.31623,0.31623,0.31623,0.31623,0.31623,0.60826,0.9003,0.31623,0.31623,0.31623,0.31623,1.0668,0.31623,0.31623,0.9003,0.31623,0.31623,0.60826,0.9003,0.31623,0.31623,0.31623,0.9003,0.31623,0.31623,0.60826,0.60826,0.9003,0.60826,0.31623,0.60826,0.31623,0.31623,0.60826,0.60826,0.60826,0.31623,0.9003,0.60826,0.31623,0.60826,0.31623,0.31623,0.60826,0.31623,0.31623,0.60826,0.9003,0.31623,0.60826,0.31623,0.31623,0.31623,0.31623,0.31623,0.31623,0.60826,0.31623,0.31623,0.60826,0.31623,0.31623,0.60826,0.31623,0.60826,0.31623,0.60826,0.31623,0.60826,0.31623,0.60826,0.31623,0.60826,1.0668,0.31623,0.60826,0.60826,0.31623,0.60826,0.60826,0.31623,0.31623,0.31623,0.31623,0.31623
6,0.31623,0.60826,0.60826,0.60826,0.60826,0.31623,0.31623,0.31623,0.31623,0.31623,0.31623,0.31623,0.31623,0.60826,0.31623,0.31623,0.60826,0.31623,0.31623,0.60826,0.31623,1.2333,0.31623,0.31623,0.31623,0.31623,0.31623,0.31623,0.31623,0.31623,0.60826,0.60826,0.31623,0.31623,0.60826,0.31623,0.9003,0.31623,0.31623,0.60826,0.31623,0.60826,0.31623,0.31623,0.31623,0.31623,0.31623,0.60826,0.60826,0.31623,0.31623,0.31623,0.31623,0.31623,0.31623,0.31623,0.31623,0.60826,0.31623,0.31623,0.31623,0.31623,0.9003,0.60826,0.31623,0.60826,0.60826,0.77478,0.31623,0.60826,1.0668,0.9003,0.31623,0.60826,0.31623,0.60826,0.31623,0.31623,1.0668,0.9003,0.31623,0.31623,0.31623,0.31623,0.60826,0.31623,0.31623,0.31623,0.9003,0.60826,0.31623,0.31623,0.31623,0.31623,0.31623,0.31623,0.60826,0.60826,0.60826,0.60826,0.60826,0.31623,0.31623,0.31623,0.31623,0.31623,0.31623,0.31623,0.31623,0.60826,0.31623,0.31623,0.31623,0.31623,0.31623,0.31623,0.60826,0.31623,0.60826,0.60826,0.31623,0.31623,0.31623,0.9003,0.31623,0.31623,0.60826,0.31623,0.60826,0.9003,0.31623,0.31623,0.31623,0.31623,0.31623,0.31623
2,1.2333,0.31623,0.60826,0.9003,0.31623,0.31623,0.60826,0.31623,0.31623,0.31623,0.31623,0.31623,0.31623,0.60826,0.31623,0.31623,0.60826,0.31623,0.60826,0.9003,0.31623,0.9003,0.60826,0.31623,0.60826,0.31623,0.31623,0.31623,0.60826,0.9003,0.60826,0.31623,0.31623,0.31623,0.31623,0.31623,0.60826,0.31623,0.31623,0.60826,0.60826,0.9003,0.31623,0.31623,0.9003,0.31623,0.31623,0.60826,0.31623,0.31623,0.31623,0.31623,0.31623,0.31623,0.31623,0.31623,0.31623,0.60826,0.31623,0.31623,0.31623,0.31623,0.60826,0.60826,0.31623,0.60826,0.31623,0.31623,0.31623,1.0668,0.60826,0.31623,0.31623,0.60826,0.31623,0.31623,0.60826,0.31623,0.60826,0.60826,0.31623,0.9003,0.31623,0.31623,0.31623,0.31623,0.31623,0.31623,1.0668,0.31623,0.31623,0.31623,0.31623,0.31623,0.9003,0.60826,0.31623,0.60826,0.9003,0.31623,0.9003,0.60826,0.31623,0.31623,0.31623,0.60826,0.31623,0.31623,0.31623,0.31623,0.31623,0.31623,0.31623,0.31623,0.31623,0.31623,0.60826,0.31623,0.60826,0.60826,0.31623,0.60826,0.31623,0.60826,0.9003,0.31623,0.31623,0.60826,0.31623,0.60826,1.0668,0.31623,0.31623,0.31623,0.60826,0.31623
7,1.7153,0.60826,2.0,2.0,0.60826,1.7153,0.31623,2.3288,1.6046,2.0,1.6046,0.60826,1.9112,0.9003,2.1707,1.8132,1.7153,0.31623,1.9112,1.0668,2.1707,2.0,0.9003,2.0,1.8132,0.9003,2.0,1.7153,0.9003,2.1707,1.7153,0.60826,1.9021,1.9112,0.9003,2.247,1.9112,0.9003,2.0,0.31623,2.0888,1.9112,0.60826,2.0888,1.6046,0.31623,1.8132,1.7153,0.60826,1.8132,1.8132,0.31623,2.1707,1.0668,0.31623,1.7153,1.7153,2.2525,1.7153,2.2525,1.7153,0.31623,2.1707,1.8132,0.31623,2.1707,1.8132,0.9003,2.3288,1.6046,0.9003,1.7153,2.1707,2.0,0.31623,2.2525,1.8132,2.0819,1.9112,0.9003,1.9112,1.6046,0.31623,1.6046,0.9003,2.0888,1.9112,0.31623,2.3288,1.7153,0.60826,1.9112,1.7025,0.9003,2.1707,1.8132,1.0668,1.4939,2.0,1.8132,0.60826,2.2525,1.7153,2.0,1.6046,0.31623,2.0888,1.7153,0.60826,1.4939,0.60826,1.7153,1.7153,0.9003,1.9112,1.7153,0.9003,2.0,1.8132,0.60826,2.0,1.8132,0.31623,1.9112,1.9112,0.31623,2.2525,2.1707,0.31623,2.4051,2.0888,2.2525,0.31623,2.1707,1.0668,2.1707
3,0.9003,0.9003,0.60826,0.9003,0.60826,0.60826,0.60826,0.60826,0.31623,0.60826,0.31623,0.60826,0.60826,0.9003,0.31623,0.60826,0.9003,0.60826,0.60826,1.2333,0.60826,1.0668,0.60826,0.31623,0.9003,0.31623,0.60826,0.60826,0.60826,0.9003,0.60826,0.9003,0.31623,0.9003,0.77478,0.60826,0.9003,0.60826,0.31623,0.9003,0.60826,0.60826,0.31623,0.31623,0.9003,0.31623,0.31623,0.9003,1.0668,0.31623,0.31623,0.31623,0.77478,0.31623,0.31623,0.31623,0.31623,0.60826,0.31623,0.31623,0.60826,0.31623,0.9003,0.31623,0.60826,1.0668,0.9003,0.31623,0.9003,1.2333,1.0668,0.60826,0.9003,1.0668,0.31623,0.60826,0.60826,0.60826,0.9003,1.0668,0.31623,0.60826,0.31623,0.9003,0.60826,0.9003,0.31623,0.31623,0.9003,0.60826,0.31623,0.31623,0.60826,0.31623,0.60826,0.31623,0.9003,0.9003,0.60826,0.31623,0.60826,0.60826,0.31623,0.31623,0.60826,0.31623,0.60826,0.60826,0.9003,0.31623,0.9003,0.31623,0.31623,0.60826,0.60826,0.9003,0.9003,0.60826,0.60826,0.60826,0.31623,0.9003,0.31623,0.9003,0.60826,0.60826,0.9003,0.60826,0.60826,0.60826,1.0668,0.31623,0.31623,0.31623,0.31623,0.60826
1,0.60826,0.9003,0.60826,0.31623,0.31623,0.60826,0.9003,0.77478,0.60826,0.60826,0.60826,0.31623,0.60826,0.9003,0.31623,0.31623,0.31623,0.31623,0.31623,1.2333,0.31623,1.0668,0.31623,0.31623,0.31623,0.31623,0.31623,0.31623,0.60826,0.31623,0.31623,0.60826,0.31623,0.31623,0.9003,0.31623,0.60826,0.31623,0.31623,0.9003,0.60826,0.60826,0.60826,0.31623,0.9003,0.31623,0.31623,0.60826,0.31623,0.31623,0.31623,0.31623,0.9003,0.31623,0.31623,0.31623,0.31623,0.60826,0.31623,0.60826,0.31623,0.31623,0.60826,0.31623,0.31623,0.60826,0.60826,0.31623,0.9003,0.31623,0.60826,0.31623,0.31623,0.60826,0.31623,0.60826,0.31623,0.9003,0.9003,1.0668,0.31623,0.60826,0.60826,0.60826,0.60826,0.60826,0.31623,0.31623,0.60826,0.77478,0.60826,0.31623,0.31623,0.31623,0.60826,0.31623,0.60826,0.9003,0.60826,0.60826,0.9003,0.31623,0.31623,0.31623,0.31623,0.31623,0.60826,0.31623,0.60826,0.60826,0.31623,0.31623,0.31623,0.31623,0.31623,0.60826,0.31623,0.60826,0.31623,0.60826,0.31623,0.9003,0.60826,0.31623,0.31623,0.60826,0.31623,0.60826,0.31623,0.60826,0.9003,0.31623,0.60826,0.31623,0.31623,0.31623
9,1.8132,1.4939,2.0,2.0888,1.4939,2.0,1.7153,2.0888,1.7153,1.8132,1.8132,1.3636,1.9112,1.4939,2.0,1.9112,1.7153,1.0668,2.0,1.8132,2.0,2.0888,1.6046,1.8132,1.9112,1.7153,1.9112,1.8132,1.6046,2.0888,1.8132,1.3636,1.9021,1.8132,1.6046,2.0888,1.7153,1.4939,1.6046,0.9003,1.4939,2.0,1.4939,1.8132,1.7153,1.2333,1.7153,1.8132,1.4939,1.8132,1.9112,1.3636,1.7153,1.1971,1.0668,1.4939,1.8132,2.0,1.7153,2.0,1.7153,1.2333,2.0888,1.9112,1.6046,2.1707,1.8132,1.7153,2.1707,1.8132,1.4939,1.7153,1.9112,2.0,1.3636,2.0819,1.3636,1.6046,1.6046,1.3636,1.4939,1.9112,1.3636,1.7153,1.4939,1.7153,1.8132,1.0668,2.2525,1.9021,1.6046,1.8132,1.7153,1.6046,2.1707,1.9112,1.4939,1.8132,1.9021,2.0,1.7153,1.9112,1.8132,1.8132,1.8132,1.4939,2.0888,1.8132,1.6046,1.6046,1.0668,1.4939,1.7153,1.4939,1.7153,1.7153,1.6046,2.0,1.8132,1.6046,1.8132,1.9112,1.2333,1.9112,1.9112,1.4939,2.0,2.0,1.6046,2.247,2.0,2.0,1.3636,2.0,1.3636,2.0
8,0.60826,0.60826,0.31623,0.60826,0.60826,0.31623,0.60826,0.9003,0.31623,0.60826,0.60826,0.31623,0.60826,0.31623,0.31623,0.60826,0.60826,0.31623,0.60826,0.60826,0.31623,0.9003,0.60826,0.31623,0.60826,0.9003,0.31623,0.31623,0.31623,0.60826,0.31623,0.31623,0.31623,0.60826,0.31623,0.31623,0.31623,0.31623,0.60826,0.31623,0.31623,0.60826,0.31623,0.31623,0.31623,0.31623,0.31623,0.60826,0.31623,0.31623,0.31623,0.31623,0.31623,0.31623,0.31623,0.31623,0.60826,0.9003,0.31623,0.31623,0.31623,0.31623,1.0668,0.31623,0.31623,0.9003,0.31623,0.31623,0.60826,0.9003,0.31623,0.31623,0.31623,0.9003,0.31623,0.31623,0.60826,0.60826,0.9003,0.60826,0.31623,0.60826,0.31623,0.31623,0.60826,0.60826,0.60826,0.31623,0.9003,0.60826,0.31623,0.60826,0.31623,0.31623,0.60826,0.31623,0.31623,0.60826,0.9003,0.31623,0.60826,0.31623,0.31623,0.31623,0.31623,0.31623,0.31623,0.60826,0.31623,0.31623,0.60826,0.31623,0.31623,0.60826,0.31623,0.60826,0.31623,0.60826,0.31623,0.60826,0.31623,0.60826,0.31623,0.60826,1.0668,0.31623,0.60826,0.60826,0.31623,0.60826,0.60826,0.31623,0.31623,0.31623,0.31623,0.31623
