4,0.38296,0.51371,0.43098,0.38757,0.47788,0.56003,0.53406,0.47039,0.3783,0.49253,0.42891,0.51887,0.24414,0.35902,0.47038,0.51887,0.42684,0.53902,0.51716,0.85087,0.52904,0.52058,0.42474,0.43303,0.38757,0.35902,0.46278,0.39886,0.31976,0.32253,0.34899,0.42891,0.50146,0.13698,0.42054,0.35151,0.51024
6,0.20888,0.28128,0.25485,0.22525,0.10668,0.26508,0.24778,0.24051,0.15511,0.26843,0.11565,0.15511,0.14318,0.16084,0.23676,0.20888,0.24778,0.2717,0.29365,0.17153,0.25485,0.26173,0.12333,0.21722,0.10797,0.11565,0.20888,0.23676,0.11565,0.10797,0.17153,0.22525,0.24778,0.049548,0.233,0.09003,0.24778
2,0.078752,0.12333,0.078752,0.031623,0.09003,0.10668,0.12333,0.09003,0.12333,0.10797,0.099002,0.10797,0.067474,0.10668,0.10797,0.099002,0.10797,0.12333,0.11565,0.11565,0.099002,0.10797,0.10797,0.099002,0.09003,0.078752,0.099002,0.099002,0.15511,0.078752,0.060826,0.09003,0.10797,0.049548,0.10797,0.031623,0.10797
1,0.049548,0.10797,0.067474,0.031623,0.049548,0.078752,0.078752,0.031623,0.078752,0.078752,0.09003,0.049548,0.067474,0.09003,0.067474,0.078752,0.078752,0.09003,0.09003,0.067474,0.078752,0.09003,0.09003,0.067474,0.049548,0.031623,0.078752,0.078752,0.049548,0.031623,0.031623,0.067474,0.049548,0.049548,0.049548,0.031623,0.078752
3,0.11565,0.14318,0.13016,0.078752,0.13016,0.15511,0.13636,0.10797,0.09003,0.13016,0.099002,0.11565,0.067474,0.09003,0.12333,0.13698,0.13016,0.14318,0.16046,0.13016,0.14939,0.14939,0.11565,0.12333,0.078752,0.049548,0.12333,0.13016,0.09003,0.078752,0.031623,0.12333,0.32253,0.049548,0.11565,0.031623,0.13698
5,0.031623,0.099002,0.060826,0.031623,0.09003,0.09003,0.09003,0.078752,0.099002,0.099002,0.09003,0.09003,0.060826,0.099002,0.078752,0.067474,0.099002,0.10668,0.099002,0.10797,0.09003,0.099002,0.09003,0.049548,0.09003,0.21722,0.067474,0.078752,0.067474,0.067474,0.031623,0.078752,0.078752,0.049548,0.078752,0.031623,0.078752
7,0.2002,0.28135,0.23676,0.30557,0.24051,0.28128,0.26843,0.25132,0.17656,0.25485,0.20888,0.21722,0.12333,0.16618,0.24768,0.24051,0.56003,0.2717,0.2717,0.233,0.25829,0.27497,0.22124,0.21722,0.17153,0.15511,0.22525,0.21305,0.14939,0.15511,0.17153,0.2002,0.22913,0.067474,0.32527,0.13016,0.25485
0,0.031623,0.099002,0.060826,0.031623,0.09003,0.09003,0.09003,0.078752,0.099002,0.099002,0.09003,0.09003,0.060826,0.099002,0.078752,0.067474,0.099002,0.10668,0.099002,0.10797,0.09003,0.099002,0.09003,0.049548,0.09003,0.21722,0.067474,0.078752,0.067474,0.067474,0.031623,0.078752,0.078752,0.049548,0.078752,0.031623,0.078752
11,0.049548,0.10797,0.067474,0.031623,0.049548,0.078752,0.078752,0.031623,0.078752,0.078752,0.09003,0.049548,0.067474,0.09003,0.067474,0.078752,0.078752,0.09003,0.09003,0.067474,0.078752,0.09003,0.09003,0.067474,0.049548,0.031623,0.078752,0.078752,0.049548,0.031623,0.031623,0.067474,0.049548,0.049548,0.049548,0.031623,0.078752
9,0.30557,0.38757,0.34642,0.32527,0.10668,0.40985,0.37593,0.33865,0.24051,0.38757,0.29065,0.29065,0.17656,0.23676,0.33333,0.35404,0.33865,0.38294,0.38757,0.36879,0.37593,0.38527,0.328,0.32253,0.23676,0.22913,0.31133,0.30263,0.2002,0.19566,0.25485,0.33865,0.36148,0.078752,0.33865,0.20454,0.37118
12,0.049548,0.099002,0.09003,0.031623,0.067474,0.10668,0.09003,0.099002,0.11565,0.099002,0.099002,0.09003,0.060826,0.18159,0.078752,0.09003,0.09003,0.09003,0.099002,0.099002,0.09003,0.099002,0.09003,0.09003,0.09003,0.049548,0.099002,0.09003,0.078752,0.067474,0.031623,0.067474,0.087723,0.031623,0.09003,0.031623,0.078752
