8,1.9238,1.9789,1.8229,1.9418,0.3783,2.1736,1.7795,2.0877,1.781,1.9794,1.6872,1.6745,1.8067,1.9197,1.3988,1.7639,1.78,2.1143,2.1477,2.3396,1.7538,2.116,1.7864,2.3079,1.9861,1.2648,2.0551,2.0207,1.1251,1.3543,1.9006,2.1543,1.4905,1.7503,1.9536,1.8306,2.3918
6,2.2236,2.3145,2.0329,1.9977,0.47602,2.6106,2.1017,2.3907,2.0856,2.316,0.68033,1.9613,2.1604,2.2648,1.673,2.1256,1.974,2.5767,2.6204,1.0709,2.0894,2.4718,0.81242,2.7911,0.94296,1.2981,2.456,2.3896,1.3596,1.6228,2.2925,2.5756,1.8437,2.0356,2.16,2.1501,2.8397
4,0.72336,0.72825,0.54394,0.66848,0.71347,0.84773,0.69837,0.79474,0.58789,0.74513,0.68294,0.69454,0.68294,0.61447,0.47039,0.69198,0.62167,0.70596,0.67509,2.5174,0.70344,0.82436,0.56162,0.90155,0.64136,0.39886,0.834,0.78461,0.37118,0.51024,0.72213,0.82544,0.48342,0.70217,0.67902,0.71595,0.91135
7,1.0406,1.0832,0.80363,1.1858,0.74035,1.1805,0.97172,1.1775,0.85399,1.044,0.74275,0.94484,0.92873,0.91621,0.67377,0.93349,3.3279,0.95884,0.97446,0.84878,0.95699,1.188,0.63299,1.2161,0.78687,0.49072,1.1187,1.1608,0.49791,0.76629,0.97991,1.114,0.63299,0.93254,1.4451,0.97355,1.2725
5,0.58028,0.49791,0.68553,0.60281,0.49791,0.67509,0.45111,0.54067,0.49253,0.49253,0.37593,0.45504,0.47415,0.53406,0.44116,0.55205,0.46469,0.5472,0.6455,0.51544,0.54557,0.54557,0.37118,0.59539,0.43508,2.0237,0.53902,0.53572,0.36879,0.36148,0.57258,0.64274,0.5632,0.48342,0.61592,0.59837,0.60133
0,0.58028,0.49791,0.68553,0.60281,0.49791,0.67509,0.45111,0.54067,0.49253,0.49253,0.37593,0.45504,0.47415,0.53406,0.44116,0.55205,0.46469,0.5472,0.6455,0.51544,0.54557,0.54557,0.37118,0.59539,0.43508,2.0237,0.53902,0.53572,0.36879,0.36148,0.57258,0.64274,0.5632,0.48342,0.61592,0.59837,0.60133
1,1.6179,1.7009,1.2443,1.2521,1.1337,1.8437,1.5164,1.8809,1.2781,1.6714,1.269,1.4821,0.70972,1.3771,1.0173,1.5483,1.3925,1.5374,1.5135,1.4077,1.531,1.849,1.0406,2.0259,1.1865,0.75225,1.8432,1.7664,0.82436,1.2314,1.6129,1.8033,1.0841,1.8528,1.5281,1.7159,2.0928
3,0.69964,0.57875,0.61013,0.51023,0.40106,0.80473,0.53239,0.62024,0.5085,0.57568,0.45111,0.5085,0.52398,0.5472,0.49969,0.65506,0.47788,0.63719,0.74751,0.48526,0.63858,0.63439,0.42265,0.74275,0.45698,0.35151,0.62594,0.60428,0.39438,0.38985,2.2332,0.83187,4.1464,0.51371,0.56162,0.53737,0.75696
9,1.9238,1.9789,1.8229,1.9418,0.3783,2.1736,1.7795,2.0877,1.781,1.9794,1.6872,1.6745,1.8067,1.9197,1.3988,1.7639,1.78,2.1143,2.1477,2.3396,1.7538,2.116,1.7864,2.3079,1.9861,1.2648,2.0551,2.0207,1.1251,1.3543,1.9006,2.1543,1.4905,1.7503,1.9536,1.8306,2.3918
2,0.92681,0.8633,0.78913,0.74155,0.63159,1.0775,0.88464,0.95606,0.89661,0.86227,0.70217,0.84982,0.81133,0.92777,0.76164,0.99252,0.7487,0.99966,1.0199,0.7319,1.005,0.95606,0.71346,1.0541,0.78007,0.4889,0.9335,0.90744,1.7396,0.6188,0.93159,1.0525,0.78687,0.91037,0.81787,0.84248,1.0979
14,1.4561,1.4146,1.3556,1.3184,1.129,1.7113,1.2994,1.5397,1.2277,1.4573,1.0841,1.3164,1.4171,1.3674,1.0032,1.4165,1.2634,1.4058,1.4976,1.3205,1.4026,1.5523,0.95047,1.7309,1.1108,1.5229,1.57,1.5188,0.83825,1.0558,1.4749,1.6548,1.1646,1.4597,1.4934,0.29371,1.781
