14,0.91232,1.3491,1.4445,0.72581,1.038,1.1084,1.1662,1.1805,2.8553,1.4445,1.4445,1.0286,1.1955,1.0592,3.061,1.0286,1.4809,1.0841,0.78235,1.4445,1.1753,1.0971,0.82651,1.0987,1.1955,1.2704,1.1865,0.6028,0.87961,0.86843,1.4445,0.89958,2.8807,0.87251,0.86021,0.77436,0.79474,0.98353,0.7593,0.93349,0.70091,1.4445,1.4445,1.1805,0.99163,0.81023,1.0987
10,3.2207,1.1813,0.73069,1.6478,0.55525,3.0757,0.2967,0.63299,0.94578,0.73069,0.73069,0.25476,1.2933,0.32253,0.55365,0.65641,0.79919,2.6956,1.6623,0.73069,0.49791,0.65506,0.70217,2.8948,1.2933,0.53405,0.28753,0.41414,1.6925,1.6925,0.73069,0.96069,0.72947,1.8681,3.3879,0.33601,1.7528,1.3358,0.92297,1.2335,0.79808,0.73069,0.73069,0.63299,1.9604,1.6909,2.8948
12,2.0941,2.5559,4.2553,3.7493,3.0347,0.66448,3.1897,4.0284,3.0557,4.2553,4.2553,2.8422,4.5355,3.0855,2.4077,2.9056,1.5745,0.80473,2.0749,4.2553,3.5047,1.7579,2.8124,1.6091,4.5355,1.895,3.119,2.3582,1.9225,2.616,4.2553,1.9248,2.8705,3.1833,0.91232,2.8394,3.9807,3.2556,2.8637,3.9002,2.4657,4.2553,4.2553,4.0284,2.9486,1.2478,1.6091
18,0.25829,1.1243,0.35151,0.25132,0.27816,0.95791,1.0103,1.2578,0.81241,0.35151,0.35151,0.26173,0.30557,0.52398,0.87759,0.2717,2.3033,0.22913,0.21707,0.35151,0.22525,0.21305,0.21305,0.32253,0.30557,0.81569,0.24414,0.70344,0.39438,0.23288,0.35151,0.233,0.71097,0.233,0.17656,0.24768,2.6003,3.1908,0.85918,1.7472,1.6809,0.35151,0.35151,1.2578,0.25485,0.89065,0.32253
16,0.86638,0.25132,0.37118,0.45892,0.23676,0.35404,0.24414,0.28135,0.34642,0.37118,0.37118,0.10797,0.86021,0.25829,0.049548,0.14939,0.09003,0.099002,0.5137,0.37118,0.031623,0.98263,0.233,0.55044,0.86021,0.067474,0.078752,0.24051,0.35401,0.91135,0.37118,0.2,0.13016,2.0034,1.9043,0.53406,0.58334,0.19112,0.20888,0.22913,0.087723,0.37118,0.37118,0.28135,0.30845,0.32517,0.55044
17,6.6487,3.6159,6.0757,0.18159,3.6208,5.721,3.2449,3.9478,2.0979,6.0757,6.0757,3.7248,5.0234,4.3773,2.7987,4.3133,0.32253,5.9634,5.9371,6.0757,3.7391,4.0231,3.4705,8.0176,5.0234,2.6058,3.7814,1.5711,5.4445,4.965,6.0757,4.9455,2.7358,5.0081,4.2993,2.2427,1.6543,0.78121,3.3447,2.9254,2.2754,6.0757,6.0757,3.9478,5.4802,5.1941,8.0176
13,0.26843,0.4163,0.55365,3.6098,1.1124,0.24778,0.37357,0.13698,0.13636,0.55365,0.55365,0.078752,0.45891,0.14891,0.13636,0.39213,1.2088,0.47227,0.23288,0.55365,0.12333,0.46278,0.11351,0.32253,0.45891,0.13636,0.13016,1.1043,0.39213,0.24414,0.55365,0.34642,0.68033,0.24039,0.14318,1.0346,0.15511,0.20454,0.15511,0.63719,0.4163,0.55365,0.55365,0.13698,0.40549,0.62024,0.32253
15,0.33601,0.6455,0.86638,1.4737,1.2485,1.1361,1.4845,0.70847,0.93824,0.86638,0.86638,0.96438,0.36148,1.2732,0.50146,0.61737,1.1835,1.0474,0.68424,0.86638,0.53239,0.88665,1.4869,1.4134,0.36148,0.099002,0.43506,0.75812,1.1187,0.43098,0.86638,0.56162,1.5751,1.0667,0.16618,1.0516,1.0146,0.94108,0.15511,1.1019,0.97446,0.86638,0.86638,0.70847,0.20417,1.0337,1.4134
11,0.32527,0.78235,1.9554,0.44516,1.4026,1.0987,0.48342,0.65098,1.0389,1.9554,1.9554,0.96162,1.6195,0.62023,0.33865,1.3988,2.077,0.43098,0.52567,1.9554,1.4488,0.90056,1.4146,0.49253,1.6195,0.38057,1.8997,0.6028,0.75813,0.71097,1.9554,1.0216,0.29371,0.71097,0.33861,0.47602,1.3504,3.3853,0.67771,1.4797,0.89463,1.9554,1.9554,0.65098,0.81023,0.71471,0.49253
20,1.0898,0.42474,1.0146,0.56477,0.73069,0.74155,0.35151,0.82973,0.060826,1.0146,1.0146,0.049548,0.84563,0.74632,0.45698,0.72581,1.114,0.32249,1.3988,1.0146,0.060826,0.31127,0.65506,1.3015,0.84563,1.1415,0.60281,0.24414,1.0423,0.63018,1.0146,2.7902,0.049548,1.0397,0.25485,0.97719,0.61736,0.30263,0.96162,0.65911,0.56633,1.0146,1.0146,0.82973,1.173,0.95884,1.3015
22,3.9261,2.7107,3.6589,2.7173,2.6058,3.3436,2.4621,3.468,1.2746,3.6589,3.6589,1.9668,3.5729,2.216,2.5774,2.5969,0.45308,3.4996,3.0964,3.6589,2.6521,3.563,2.2964,4.1382,3.5729,2.3018,2.6827,2.8488,2.5632,3.2711,3.6589,2.6688,1.2407,3.2992,3.7978,2.0281,1.3687,0.45111,2.3129,0.59688,2.1402,3.6589,3.6589,3.468,3.4836,3.4418,4.1382
19,1.3022,0.2002,1.4364,2.0464,1.6424,0.51024,0.17656,0.64549,1.2183,1.4364,1.4364,0.27497,1.1828,0.68033,0.45504,1.0164,0.13698,1.4994,1.6687,1.4364,1.2321,1.1539,1.6462,1.5671,1.1828,0.77893,1.6634,1.4408,1.2241,1.2393,1.4364,1.424,1.3641,1.7968,1.2014,1.3931,1.0865,1.7765,0.47974,0.49253,0.53737,1.4364,1.4364,0.64549,0.98082,0.83293,1.5671
21,1.8374,1.8087,2.4396,1.2393,1.6867,1.7854,1.6516,1.9919,0.5632,2.4396,2.4396,2.126,2.0189,2.4096,1.879,1.7329,0.17656,2.0637,2.176,2.4396,1.9006,1.4296,2.1017,2.2108,2.0189,1.6473,1.9238,0.099002,1.1415,1.7472,2.4396,2.0495,0.29065,2.3106,1.3988,1.4271,1.6151,1.24,1.3285,1.4555,1.9825,2.4396,2.4396,1.9919,1.6719,1.631,2.2108
23,0.56791,0.65097,0.89164,2.6625,0.71719,0.55043,0.58637,0.72212,0.40549,0.89164,0.89164,1.0799,0.73069,1.2753,0.50322,0.63017,1.1745,0.51023,1.012,0.89164,0.54067,0.11565,1.0032,0.68033,0.73069,0.4666,0.55524,0.83187,0.13698,0.53737,0.89164,1.0824,0.35151,1.0857,0.099002,0.39664,0.43912,0.40767,0.12333,0.48342,0.40767,0.89164,0.89164,0.72212,0.60428,0.49969,0.68033
